"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"UBE3C"	6.54613966854715e-12	0.141555579210284	0.304	0.155	1.53022560891958e-07	"7"	"UBE3C"
"ETS1"	6.95194062453019e-12	0.239492958482927	0.429	0.25	1.62508564039018e-07	"7"	"ETS1"
"HILPDA"	6.95632882306564e-12	0.211022731617933	0.435	0.251	1.62611142567982e-07	"7"	"HILPDA"
"TAB2"	7.49385362491968e-12	0.200053216334358	0.322	0.17	1.75176322336123e-07	"7"	"TAB2"
"HIVEP2"	7.68136404014708e-12	0.146235042199467	0.272	0.132	1.79559565802478e-07	"7"	"HIVEP2"
"FAM107B"	8.72807908758699e-12	0.177247547387154	0.333	0.175	2.04027576751434e-07	"7"	"FAM107B"
"FAP"	8.91665768093011e-12	0.322589067189004	0.82	0.638	2.08435789949422e-07	"7"	"FAP"
"GFPT1"	8.95843231762282e-12	0.184693486816791	0.452	0.264	2.09412313856751e-07	"7"	"GFPT1"
"MRPL14"	9.36501924281844e-12	0.204384411297092	0.623	0.4	2.18916689820124e-07	"7"	"MRPL14"
"ID1"	9.56242613840238e-12	0.588422788449554	0.464	0.295	2.23531273411294e-07	"7"	"ID1"
"GBP1"	9.8873167512749e-12	0.249719718266985	0.484	0.301	2.31125916377802e-07	"7"	"GBP1"
"C19orf10"	1.00574761513505e-11	0.32902479522573	0.864	0.728	2.3510356251397e-07	"7"	"C19orf10"
"ALDH18A1"	1.03579794566247e-11	0.167772007572303	0.374	0.202	2.42128127778058e-07	"7"	"ALDH18A1"
"COX17"	1.05832508306714e-11	0.252477443378994	0.838	0.604	2.47394071417776e-07	"7"	"COX17"
"RPS23"	1.0715302404762e-11	-0.200414927906778	1	1	2.50480909013716e-07	"7"	"RPS23"
"TMEM87B"	1.08452204983774e-11	0.143656077336433	0.307	0.157	2.5351787437007e-07	"7"	"TMEM87B"
"RUNX1"	1.08545739743498e-11	0.257689181751767	0.713	0.487	2.53736521224402e-07	"7"	"RUNX1"
"ATP6V1D"	1.14171091410532e-11	0.239043222347802	0.588	0.381	2.66886343281259e-07	"7"	"ATP6V1D"
"JUNB"	1.23955792431218e-11	-0.826529207610676	0.89	0.866	2.89759060387215e-07	"7"	"JUNB"
"XPOT"	1.24263502788499e-11	0.159535669242435	0.339	0.177	2.90478364118394e-07	"7"	"XPOT"
"SEC13"	1.26012891095253e-11	0.249854312451238	0.591	0.401	2.94567734224264e-07	"7"	"SEC13"
"SMS"	1.31681376086883e-11	0.1879988088152	0.522	0.322	3.07818384740697e-07	"7"	"SMS"
"SNRPD1"	1.35392494742525e-11	0.241498754071846	0.748	0.547	3.16493495710126e-07	"7"	"SNRPD1"
"GPX7"	1.41063350595613e-11	0.180099383713628	0.475	0.28	3.29749688352304e-07	"7"	"GPX7"
"CERCAM"	1.57747388407428e-11	0.311865559892824	0.736	0.554	3.68750295141203e-07	"7"	"CERCAM"
"SYNPO2"	1.61037143395312e-11	-0.397017640129459	0.148	0.306	3.76440426400881e-07	"7"	"SYNPO2"
"TSPAN4"	1.62201969210219e-11	-0.37659138239176	0.612	0.681	3.79163323225808e-07	"7"	"TSPAN4"
"CUX1"	1.6280611875554e-11	0.21633301231783	0.458	0.269	3.80575583202951e-07	"7"	"CUX1"
"PLAC9"	1.66900722481729e-11	-0.6167982023736	0.417	0.547	3.9014712887329e-07	"7"	"PLAC9"
"CD74"	1.67813168159004e-11	0.33465693268223	0.942	0.861	3.92280061888489e-07	"7"	"CD74"
"EMILIN1"	1.72220992389258e-11	0.285716253419195	0.896	0.745	4.02583791809129e-07	"7"	"EMILIN1"
"NANS"	1.83852704935417e-11	0.155565000754386	0.478	0.279	4.29774083057031e-07	"7"	"NANS"
"HOXB3"	1.84634790403432e-11	0.208963651030834	0.307	0.164	4.31602286047063e-07	"7"	"HOXB3"
"H2AFY"	1.96250804559314e-11	0.262304529746914	0.716	0.494	4.58755880737853e-07	"7"	"H2AFY"
"IGFBP5"	2.03096367707664e-11	0.578853665083418	0.872	0.772	4.74758069153435e-07	"7"	"IGFBP5"
"SRA1"	2.0836905286556e-11	0.198334389071899	0.487	0.301	4.87083497978533e-07	"7"	"SRA1"
"VASP"	2.10173544171004e-11	0.217672836181697	0.449	0.273	4.91301676854139e-07	"7"	"VASP"
"COX5A"	2.10747630679519e-11	0.269070615595453	0.788	0.583	4.92643661476445e-07	"7"	"COX5A"
"ATP6V0B"	2.10999574232623e-11	0.310331916702117	0.759	0.592	4.9323260472618e-07	"7"	"ATP6V0B"
"DCUN1D5"	2.11709188261757e-11	0.152995693419462	0.386	0.214	4.94891398480683e-07	"7"	"DCUN1D5"
"NEK7"	2.13337907929553e-11	0.155063781581158	0.38	0.209	4.98698693576122e-07	"7"	"NEK7"
"SLC2A1"	2.35693772750448e-11	0.147905275015435	0.255	0.123	5.50957763181447e-07	"7"	"SLC2A1"
"YAP1"	2.47725741748938e-11	0.190253092278569	0.516	0.316	5.79083693912317e-07	"7"	"YAP1"
"LINC00478"	2.60114586334698e-11	-0.344577886568743	0.116	0.27	6.08043857015991e-07	"7"	"LINC00478"
"MRPS6"	2.70258538275863e-11	0.133170952966214	0.565	0.342	6.31756359073658e-07	"7"	"MRPS6"
"PLEKHO1"	2.7984012097886e-11	0.157453697790948	0.412	0.233	6.54154266800184e-07	"7"	"PLEKHO1"
"IVNS1ABP"	2.83123946429854e-11	0.115542953435201	0.417	0.23	6.61830537174426e-07	"7"	"IVNS1ABP"
"TMEM189"	2.89424791404723e-11	0.151913770101096	0.354	0.192	6.7655939238768e-07	"7"	"TMEM189"
"CASK"	2.94878698086417e-11	0.159874898928916	0.296	0.152	6.89308444646809e-07	"7"	"CASK"
"SNRPB"	3.01948770315393e-11	0.252213121428828	0.797	0.6	7.05835445489264e-07	"7"	"SNRPB"
"ARID5B"	3.11930715492875e-11	-0.521757014408474	0.736	0.796	7.29169240536146e-07	"7"	"ARID5B"
"RPS15A"	3.18320410065682e-11	-0.194510672811812	1	0.999	7.44105790569537e-07	"7"	"RPS15A"
"TRAPPC1"	3.29835209808995e-11	0.239942761402014	0.814	0.612	7.71022786449508e-07	"7"	"TRAPPC1"
"VEGFA"	3.60817605443919e-11	0.257916417853908	0.446	0.276	8.43447234485706e-07	"7"	"VEGFA"
"UNC5B"	3.78000178972317e-11	0.258155087459137	0.487	0.297	8.83613218365688e-07	"7"	"UNC5B"
"STK38L"	3.9038176887093e-11	0.205476439790815	0.4	0.236	9.12556422912685e-07	"7"	"STK38L"
"FURIN"	4.07692094878226e-11	0.137742818486667	0.296	0.15	9.53021040987342e-07	"7"	"FURIN"
"SEMA5A"	4.12401486934088e-11	0.208675805964911	0.368	0.207	9.64029715857123e-07	"7"	"SEMA5A"
"GSK3B"	4.3654970806903e-11	0.138802823951409	0.272	0.136	1.02047859758216e-06	"7"	"GSK3B"
"SSH1"	4.54166104998371e-11	0.135425688806327	0.301	0.155	1.06165868704419e-06	"7"	"SSH1"
"LASP1"	4.57138086253453e-11	0.214342005661581	0.554	0.353	1.06860599042607e-06	"7"	"LASP1"
"C11orf24"	4.80533164630021e-11	0.162706909745227	0.409	0.236	1.12329432563914e-06	"7"	"C11orf24"
"TMEM208"	4.94628360065046e-11	0.250480202713033	0.638	0.438	1.15624325448805e-06	"7"	"TMEM208"
"UPP1"	5.06635812567809e-11	0.156415958314696	0.296	0.153	1.18431187545851e-06	"7"	"UPP1"
"DUSP1"	5.11881575606446e-11	-0.682122800565672	0.855	0.879	1.19657437113763e-06	"7"	"DUSP1"
"OAS1"	5.17889692232726e-11	0.184329977774859	0.278	0.141	1.21061894456322e-06	"7"	"OAS1"
"RPS14"	5.23307747149703e-11	-0.185190883600732	1	0.999	1.22328418973715e-06	"7"	"RPS14"
"CORO1C"	5.26132708452729e-11	0.165901694508304	0.519	0.315	1.2298878192791e-06	"7"	"CORO1C"
"LARP1"	5.32354525961869e-11	0.203859421220968	0.525	0.323	1.24443193988846e-06	"7"	"LARP1"
"WDR1"	5.32425100938651e-11	0.252862805087996	0.728	0.518	1.24459691595419e-06	"7"	"WDR1"
"PNISR"	5.41669967065419e-11	-0.368567687073767	0.817	0.83	1.26620771501212e-06	"7"	"PNISR"
"CDC42"	5.79854900525272e-11	0.3015236965326	0.945	0.77	1.35546881546788e-06	"7"	"CDC42"
"DRAP1"	5.849669579515e-11	0.247466402755565	0.849	0.696	1.36741876090743e-06	"7"	"DRAP1"
"DYNLT1"	6.27796065477866e-11	0.274408469165691	0.823	0.674	1.46753608266106e-06	"7"	"DYNLT1"
"MAPKAPK2"	6.41849124845984e-11	0.16344791118163	0.446	0.259	1.50038651423997e-06	"7"	"MAPKAPK2"
"ARFGAP3"	6.51513389870369e-11	0.176866722350323	0.533	0.322	1.52297770016097e-06	"7"	"ARFGAP3"
"HSBP1"	6.62416204806032e-11	0.248275146825865	0.899	0.765	1.54846412035458e-06	"7"	"HSBP1"
"UHRF2"	6.70975760129582e-11	0.111948056540984	0.258	0.126	1.56847293687891e-06	"7"	"UHRF2"
"SNF8"	6.81947667735669e-11	0.18907412211005	0.568	0.362	1.5941208680989e-06	"7"	"SNF8"
"AIF1"	7.10596722912509e-11	0.310403409143108	0.261	0.13	1.66109089948028e-06	"7"	"AIF1"
"MRPS12"	7.23321640648816e-11	0.157321865511244	0.458	0.274	1.69083666718067e-06	"7"	"MRPS12"
"UROS"	7.44596324818477e-11	0.186807699144605	0.499	0.312	1.74056836889567e-06	"7"	"UROS"
"TEAD1"	7.51215146552194e-11	0.222067785298797	0.499	0.311	1.75604052658041e-06	"7"	"TEAD1"
"SVEP1"	8.06206547869048e-11	-0.542193325816463	0.177	0.329	1.88458842629869e-06	"7"	"SVEP1"
"LAPTM5"	8.06401767596786e-11	0.231206530190416	0.426	0.249	1.88504477193425e-06	"7"	"LAPTM5"
"PPP4C"	8.09787510711678e-11	0.230903761360853	0.69	0.479	1.89295928503962e-06	"7"	"PPP4C"
"RCN2"	8.2206426275649e-11	0.239259227517242	0.73	0.514	1.92165742061957e-06	"7"	"RCN2"
"LGALS9"	8.26707005326677e-11	0.212671904810665	0.325	0.179	1.93251029565164e-06	"7"	"LGALS9"
"RCC2"	8.48190218303883e-11	0.118069509976053	0.293	0.149	1.98272945430716e-06	"7"	"RCC2"
"PSMD14"	9.10305915211021e-11	0.207342511113854	0.455	0.284	2.12793110739728e-06	"7"	"PSMD14"
"PDGFRB"	9.38303679488863e-11	0.389199902289085	0.846	0.687	2.19337868117317e-06	"7"	"PDGFRB"
"NDUFB2"	1.06402063506266e-10	0.253490159299796	0.904	0.8	2.48725463652247e-06	"7"	"NDUFB2"
"FRMD6"	1.11491238768362e-10	0.248469090592272	0.568	0.37	2.60621919744924e-06	"7"	"FRMD6"
"MGAT4B"	1.12289264589113e-10	0.137115401227025	0.261	0.131	2.62487384903511e-06	"7"	"MGAT4B"
"PANK3"	1.12801644372386e-10	0.133037562959883	0.264	0.131	2.63685123884889e-06	"7"	"PANK3"
"FAM129B"	1.13648687931041e-10	0.188360091208495	0.391	0.222	2.65665172907603e-06	"7"	"FAM129B"
"PRRX1"	1.19478838277561e-10	0.352382692303609	0.791	0.605	2.79293732357627e-06	"7"	"PRRX1"
"KIFC3"	1.26370047381807e-10	0.100229873524576	0.275	0.138	2.95402622759713e-06	"7"	"KIFC3"
"UQCR10"	1.27374675467923e-10	0.243555584644829	0.896	0.792	2.97751041373816e-06	"7"	"UQCR10"
"GOLGA3"	1.31050008872895e-10	0.156229888593443	0.368	0.207	3.0634250074128e-06	"7"	"GOLGA3"
"LGMN"	1.32646302033061e-10	0.232102260080467	0.565	0.373	3.10073995632484e-06	"7"	"LGMN"
"SIPA1L1"	1.32703696240799e-10	0.140477530578593	0.293	0.153	3.10208160332491e-06	"7"	"SIPA1L1"
"GGT5"	1.38418058484479e-10	-0.555393766011154	0.565	0.637	3.23566053513318e-06	"7"	"GGT5"
"TGFBR1"	1.43086781977199e-10	0.184794809381735	0.383	0.221	3.34479661549899e-06	"7"	"TGFBR1"
"PHC2"	1.48605127300963e-10	0.195093462532794	0.504	0.315	3.47379345578731e-06	"7"	"PHC2"
"MTCH2"	1.50277355439087e-10	0.150157733889347	0.467	0.272	3.51288346074409e-06	"7"	"MTCH2"
"HERC4"	1.50448832831784e-10	0.125823262685824	0.345	0.185	3.51689191627578e-06	"7"	"HERC4"
"SLC39A9"	1.52193724018161e-10	0.0976775960544141	0.272	0.136	3.55768049264853e-06	"7"	"SLC39A9"
"SRPX2"	1.52247616881452e-10	0.155616652542238	0.417	0.243	3.55894029222081e-06	"7"	"SRPX2"
"GSTM5"	1.53665332671775e-10	-0.4265366985042	0.122	0.261	3.59208081653542e-06	"7"	"GSTM5"
"SEC24D"	1.53957502095235e-10	0.207535326285669	0.623	0.408	3.59891056897821e-06	"7"	"SEC24D"
"YIF1A"	1.56558004843674e-10	0.28724146092946	0.739	0.563	3.65969992122572e-06	"7"	"YIF1A"
"CAPZB"	1.62431055348333e-10	0.260622635353963	0.951	0.842	3.79698834982263e-06	"7"	"CAPZB"
"TGFB1I1"	1.69972194612874e-10	0.246141972909873	0.745	0.539	3.97327002127053e-06	"7"	"TGFB1I1"
"DRAM1"	1.71829109594235e-10	0.16797770496374	0.29	0.153	4.01667726587484e-06	"7"	"DRAM1"
"TMEM176A"	1.72525633208013e-10	-0.501647959401144	0.501	0.595	4.03295920187051e-06	"7"	"TMEM176A"
"NOP10"	1.73415484997143e-10	0.262968149983437	0.849	0.712	4.05376037729322e-06	"7"	"NOP10"
"MAP4K4"	1.75940919176393e-10	0.171658031912653	0.438	0.258	4.11279492666737e-06	"7"	"MAP4K4"
"MLEC"	1.84815139825569e-10	0.219598049957514	0.617	0.419	4.32023870856251e-06	"7"	"MLEC"
"ARFGAP1"	1.91390000207265e-10	0.119613752854024	0.299	0.156	4.47393264484503e-06	"7"	"ARFGAP1"
"PARP14"	1.94897381531025e-10	0.148165676232645	0.397	0.226	4.55592119066924e-06	"7"	"PARP14"
"FHL1"	1.98225183199951e-10	-0.457374280995652	0.348	0.469	4.63371188248206e-06	"7"	"FHL1"
"NDUFV3"	2.04956738947222e-10	0.15554444437811	0.467	0.28	4.79106872963025e-06	"7"	"NDUFV3"
"ENC1"	2.1348103995945e-10	0.254145417366074	0.481	0.295	4.9903327900921e-06	"7"	"ENC1"
"LIMD2"	2.17527426006165e-10	0.122511693470003	0.33	0.179	5.08492111032012e-06	"7"	"LIMD2"
"CTNND1"	2.18335237241501e-10	0.140007929549882	0.545	0.335	5.10380450575732e-06	"7"	"CTNND1"
"FCGRT"	2.20031647683096e-10	-0.420831250652418	0.67	0.71	5.14345979624006e-06	"7"	"FCGRT"
"GSTT1"	2.25610586844564e-10	-0.365760630698415	0.145	0.291	5.27387307807853e-06	"7"	"GSTT1"
"MXRA5"	2.38511732936135e-10	0.310527537191426	0.806	0.604	5.57545026911508e-06	"7"	"MXRA5"
"GCLM"	2.44788165653381e-10	0.144694535126237	0.299	0.16	5.72216816031344e-06	"7"	"GCLM"
"SOX4"	2.45798319135862e-10	0.313557354837844	0.783	0.573	5.74578150811991e-06	"7"	"SOX4"
"VDAC1"	2.51369339450944e-10	0.264701158568485	0.742	0.581	5.87600967900528e-06	"7"	"VDAC1"
"NUMB"	2.55618369701785e-10	0.152153261354178	0.467	0.277	5.97533501014891e-06	"7"	"NUMB"
"IER3IP1.1"	2.55849362952146e-10	0.225660313589499	0.687	0.495	5.98073470836937e-06	"7"	"IER3IP1.1"
"RERG"	2.71408486944014e-10	-0.364690172490444	0.136	0.279	6.34444479080328e-06	"7"	"RERG"
"PVRL2"	2.81927191430836e-10	0.206100140542406	0.641	0.438	6.59033002688722e-06	"7"	"PVRL2"
"RPL7A"	2.87793666411234e-10	-0.20639178172236	0.986	0.995	6.72746474602901e-06	"7"	"RPL7A"
"C3orf14"	2.88735584059179e-10	0.0923492920243463	0.316	0.166	6.74948301296737e-06	"7"	"C3orf14"
"TEAD2"	2.92479880168038e-10	0.110066580405074	0.275	0.14	6.83700967880805e-06	"7"	"TEAD2"
"HSPB11"	2.94828776171983e-10	0.176154135516739	0.507	0.315	6.89191747179628e-06	"7"	"HSPB11"
"CEP170"	3.0509937383074e-10	0.14453804188006	0.345	0.193	7.13200296266739e-06	"7"	"CEP170"
"LSAMP"	3.05731219386181e-10	-0.373732863083275	0.188	0.34	7.14677298437137e-06	"7"	"LSAMP"
"ATP5G3"	3.1022915733356e-10	0.247999306153101	0.887	0.777	7.25191678182929e-06	"7"	"ATP5G3"
"LEPREL4"	3.15565910216671e-10	0.160841501152528	0.49	0.299	7.3766687172249e-06	"7"	"LEPREL4"
"STARD3NL"	3.35766876171339e-10	0.136654950839049	0.386	0.22	7.84888649738121e-06	"7"	"STARD3NL"
"PGM2L1"	3.3764076866643e-10	0.14906601068559	0.27	0.14	7.89269060834647e-06	"7"	"PGM2L1"
"WSB2"	3.44329878610869e-10	0.131045926128996	0.307	0.164	8.04905524240767e-06	"7"	"WSB2"
"ATP2B4"	3.45420624383e-10	0.139846318454892	0.394	0.22	8.07455251557702e-06	"7"	"ATP2B4"
"GARS"	3.60461278244704e-10	0.203201134041948	0.472	0.295	8.42614284024819e-06	"7"	"GARS"
"C1orf122"	3.70680185169766e-10	0.205477216387658	0.614	0.417	8.66502000852845e-06	"7"	"C1orf122"
"HS2ST1"	3.78304653253121e-10	0.131476912440134	0.33	0.182	8.84324957444497e-06	"7"	"HS2ST1"
"SERINC2"	3.79377104446589e-10	0.165859474131994	0.287	0.153	8.86831919354345e-06	"7"	"SERINC2"
"STRAP"	3.87985638459564e-10	0.22939176460942	0.638	0.444	9.06955228463078e-06	"7"	"STRAP"
"CHPF"	4.00603055851327e-10	0.256403920222856	0.803	0.594	9.36449703358061e-06	"7"	"CHPF"
"PHF23"	4.13485237365413e-10	0.113523161359805	0.27	0.137	9.66563090865388e-06	"7"	"PHF23"
"CHCHD10"	4.17492445604501e-10	0.304782224035185	0.73	0.535	9.75930340845083e-06	"7"	"CHCHD10"
"RB1"	4.19225894657044e-10	0.101292471880437	0.255	0.127	9.79982451350305e-06	"7"	"RB1"
"PAFAH1B1"	4.21633086793284e-10	0.126227893561389	0.536	0.329	9.8560950368798e-06	"7"	"PAFAH1B1"
"TPM3"	4.3744115210895e-10	0.211437216699261	0.675	0.471	1.02256243716988e-05	"7"	"TPM3"
"ANGPTL2"	4.49898681627686e-10	0.250453040301883	0.533	0.351	1.05168315817288e-05	"7"	"ANGPTL2"
"HLA-DPB1"	4.58041697406868e-10	0.287239154385008	0.614	0.423	1.07071827185829e-05	"7"	"HLA-DPB1"
"DBI"	4.77351820122497e-10	0.210966660037508	0.878	0.756	1.11585761471835e-05	"7"	"DBI"
"MAP2K1"	4.86960793776681e-10	0.160935672870191	0.377	0.217	1.13831955153237e-05	"7"	"MAP2K1"
"ATP5G2"	4.90371807743946e-10	0.228497608026116	0.968	0.9	1.14629313778225e-05	"7"	"ATP5G2"
"NFKB2"	4.92993910333466e-10	0.112867756638701	0.267	0.137	1.15242256479551e-05	"7"	"NFKB2"
"EIF2AK4"	5.23717752863926e-10	0.142005732169739	0.299	0.158	1.22424261909471e-05	"7"	"EIF2AK4"
"UBE2N"	5.35166406387113e-10	0.236960844561216	0.687	0.507	1.25100499157052e-05	"7"	"UBE2N"
"SLC38A5"	5.36460482246662e-10	0.156508220887324	0.293	0.156	1.2540300232998e-05	"7"	"SLC38A5"
"XPO1"	5.45416038186763e-10	0.128634736418716	0.464	0.276	1.27496453086538e-05	"7"	"XPO1"
"POLR3D"	5.89830302081996e-10	0.10528041967521	0.278	0.145	1.37878731414687e-05	"7"	"POLR3D"
"TAOK1"	5.97729748344744e-10	0.1462724140994	0.426	0.249	1.39725305973067e-05	"7"	"TAOK1"
"CTD-2314B22.3"	6.35108662219308e-10	0.188082801741714	0.293	0.16	1.48463000880386e-05	"7"	"CTD-2314B22.3"
"CHCHD1"	6.59384158469044e-10	0.168934888975418	0.487	0.305	1.54137640883724e-05	"7"	"CHCHD1"
"RPL22L1"	6.61553415082313e-10	0.304386120951225	0.661	0.502	1.54644726309641e-05	"7"	"RPL22L1"
"POMGNT1"	6.89685511104569e-10	0.1183990369058	0.255	0.129	1.61220885075804e-05	"7"	"POMGNT1"
"USB1"	6.98677946274166e-10	0.0740857824706009	0.255	0.126	1.63322956721049e-05	"7"	"USB1"
"NEAT1"	7.07432812151661e-10	0.323357238736768	0.997	0.991	1.65369494168572e-05	"7"	"NEAT1"
"RPS28"	7.09589525025587e-10	-0.180938608661843	1	1	1.65873647369981e-05	"7"	"RPS28"
"SFXN1"	7.10483157848247e-10	0.131565849022872	0.339	0.187	1.66082542978606e-05	"7"	"SFXN1"
"CSTF3"	7.21354950826707e-10	0.180943000991443	0.414	0.247	1.68623933305251e-05	"7"	"CSTF3"
"SLC30A9"	7.28032820925086e-10	0.101967108947852	0.307	0.162	1.70184952219448e-05	"7"	"SLC30A9"
"ZNFX1"	7.42344729926425e-10	0.0934958383903192	0.322	0.171	1.73530504067601e-05	"7"	"ZNFX1"
"TMED3"	7.4657410099381e-10	0.226816793815657	0.701	0.509	1.74519161848313e-05	"7"	"TMED3"
"NT5E"	7.54932446409735e-10	0.167960230381681	0.313	0.173	1.7647300867274e-05	"7"	"NT5E"
"ARPC4"	7.55621540522499e-10	0.237548047357225	0.69	0.483	1.76634091312539e-05	"7"	"ARPC4"
"TMEM184B"	7.77859198017947e-10	0.133110416778597	0.281	0.15	1.81832366128675e-05	"7"	"TMEM184B"
"SGPL1"	8.03617591763504e-10	0.159787299183135	0.293	0.158	1.87853648250637e-05	"7"	"SGPL1"
"LINC01116"	8.31438064785921e-10	0.167802275200357	0.412	0.245	1.94356962024357e-05	"7"	"LINC01116"
"ITM2A"	8.37235979015583e-10	-0.61713468700372	0.206	0.332	1.95712282454683e-05	"7"	"ITM2A"
"KCNQ1OT1"	8.46678432420937e-10	0.250078653234124	0.614	0.42	1.97919550362718e-05	"7"	"KCNQ1OT1"
"KIAA0247"	8.51638492738526e-10	0.176256209951278	0.432	0.262	1.99079014062558e-05	"7"	"KIAA0247"
"RHOC"	8.89222270373893e-10	0.255014078090624	0.884	0.766	2.07864597922601e-05	"7"	"RHOC"
"MXD4"	9.36361778932821e-10	0.159626823394801	0.377	0.218	2.18883929443336e-05	"7"	"MXD4"
"RPS27L"	9.39085676414896e-10	0.275938469720577	0.986	0.95	2.19520667718746e-05	"7"	"RPS27L"
"RAB1A"	9.48277649633379e-10	0.25365801759885	0.887	0.738	2.21669383378299e-05	"7"	"RAB1A"
"SMIM12"	9.75913874700597e-10	0.123074253999012	0.304	0.164	2.28129627350011e-05	"7"	"SMIM12"
"ASAP1"	9.76528599903292e-10	0.190764882188939	0.493	0.312	2.28273325513393e-05	"7"	"ASAP1"
"SOD1"	1.01536774837611e-09	-0.308159798512614	0.87	0.871	2.37352364860399e-05	"7"	"SOD1"
"TGFB1"	1.0235483430941e-09	0.222781389473612	0.493	0.309	2.39264660681677e-05	"7"	"TGFB1"
"NUS1"	1.02503511340352e-09	0.138071368331138	0.322	0.176	2.39612208109207e-05	"7"	"NUS1"
"MT-CO2"	1.08406761106025e-09	0.301308234668689	0.997	1	2.53411644761444e-05	"7"	"MT-CO2"
"STK17B"	1.09468528212464e-09	0.188806647581814	0.571	0.374	2.55893631549455e-05	"7"	"STK17B"
"MSC"	1.11075549310322e-09	0.167889167702052	0.342	0.196	2.59650204067808e-05	"7"	"MSC"
"TRIP12"	1.11222991899418e-09	0.111018987283525	0.412	0.237	2.5999486586408e-05	"7"	"TRIP12"
"VMA21"	1.11288297107864e-09	0.119346863441156	0.313	0.169	2.60147523319342e-05	"7"	"VMA21"
"PRDX4"	1.12314138417218e-09	0.330414172353653	0.774	0.636	2.62545529964088e-05	"7"	"PRDX4"
"TRIAP1"	1.13768080153765e-09	0.143427545278153	0.377	0.219	2.65944264167441e-05	"7"	"TRIAP1"
"DENND5A"	1.13925011924258e-09	0.0912034703476264	0.31	0.167	2.66311107874145e-05	"7"	"DENND5A"
"MRPL12"	1.14577682548111e-09	0.155436045992869	0.472	0.29	2.67836790724464e-05	"7"	"MRPL12"
"TBPL1"	1.15572621976261e-09	0.123528231002513	0.319	0.177	2.70162561131707e-05	"7"	"TBPL1"
"NDUFS6"	1.1631086524325e-09	0.276090642888342	0.809	0.635	2.71888278592621e-05	"7"	"NDUFS6"
"IPO7"	1.18198749809241e-09	0.148906572348133	0.449	0.27	2.76301397554082e-05	"7"	"IPO7"
"CANX"	1.24788566105424e-09	0.213897557833178	0.875	0.68	2.9170575212804e-05	"7"	"CANX"
"WIPF1"	1.30044251060298e-09	0.238755549830026	0.522	0.331	3.03991441278553e-05	"7"	"WIPF1"
"KCTD10"	1.30752563472365e-09	0.129979203346782	0.342	0.192	3.05647192373002e-05	"7"	"KCTD10"
"TSPO"	1.3120508138214e-09	0.267481790264368	0.884	0.738	3.0670499823889e-05	"7"	"TSPO"
"REEP3"	1.35546038352895e-09	0.208994407766569	0.597	0.404	3.16852419253728e-05	"7"	"REEP3"
"C14orf166"	1.35788260806262e-09	0.232785265786022	0.872	0.714	3.17418638460719e-05	"7"	"C14orf166"
"OLFML3"	1.36669338283927e-09	-0.48881423524107	0.684	0.723	3.19478245172507e-05	"7"	"OLFML3"
"SLIT2"	1.39166154642281e-09	-0.421583017775939	0.206	0.348	3.25314803091797e-05	"7"	"SLIT2"
"WDR41"	1.39251006111055e-09	0.114074868977138	0.333	0.185	3.25513151885202e-05	"7"	"WDR41"
"DUSP6"	1.5013666528472e-09	0.163849560160783	0.27	0.142	3.50959468769562e-05	"7"	"DUSP6"
"NSD1"	1.5531046432619e-09	0.118636869892996	0.386	0.221	3.63053741408901e-05	"7"	"NSD1"
"PFKP"	1.59013500250297e-09	0.109728754406075	0.299	0.162	3.71709958185093e-05	"7"	"PFKP"
"IFT20"	1.60448325009315e-09	0.20483067026508	0.6	0.411	3.75064004541775e-05	"7"	"IFT20"
"FAM98A"	1.6054624921794e-09	0.121236675701662	0.307	0.17	3.75292912171856e-05	"7"	"FAM98A"
"RPL26L1"	1.62600623019762e-09	0.171474495548066	0.597	0.391	3.80095216370995e-05	"7"	"RPL26L1"
"ELOVL1"	1.78463768152998e-09	0.130331488412151	0.368	0.211	4.17176904434449e-05	"7"	"ELOVL1"
"ENTPD4"	1.83698031168610e-09	0.112800247503423	0.264	0.138	4.29412517659742e-05	"7"	"ENTPD4"
"SAMD9"	1.8497902698705e-09	0.15377188009188	0.278	0.149	4.32406973484927e-05	"7"	"SAMD9"
"NRP2"	1.86415153606355e-09	0.179633261676244	0.455	0.285	4.35764063070216e-05	"7"	"NRP2"
"PTP4A1"	1.9346409171619e-09	0.280741395080742	0.533	0.358	4.52241660795766e-05	"7"	"PTP4A1"
"DLG1"	1.94456508536605e-09	0.123381502169955	0.336	0.188	4.54561534355167e-05	"7"	"DLG1"
"HOXB5"	1.99796780794277e-09	0.177403990631323	0.27	0.145	4.67044954784703e-05	"7"	"HOXB5"
"BET1L"	2.00037761057416e-09	0.102469448014487	0.264	0.137	4.67608270247816e-05	"7"	"BET1L"
"TWF2"	2.03001164738702e-09	0.174358186628071	0.435	0.274	4.7453552269319e-05	"7"	"TWF2"
"RP11-345J4.5"	2.03188729054424e-09	0.105832458436678	0.394	0.228	4.74973973037621e-05	"7"	"RP11-345J4.5"
"DNAJB4"	2.04332567736294e-09	0.298805546504154	0.475	0.318	4.77647810340361e-05	"7"	"DNAJB4"
"RPN1"	2.04357446395223e-09	0.238955235631433	0.73	0.525	4.77705966693472e-05	"7"	"RPN1"
"UQCRC1"	2.07240698901341e-09	0.208444911436072	0.614	0.424	4.84445857751774e-05	"7"	"UQCRC1"
