"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"FYN"	1.65718692006057e-22	0.363297637745856	0.414	0.261	3.87384014433359e-18	"4"	"FYN"
"CHCHD2"	1.66940712093047e-22	-0.315494468562685	0.867	0.928	3.90240608588705e-18	"4"	"CHCHD2"
"CTSF"	2.17379098288856e-22	-0.428707609586283	0.378	0.547	5.0814538016003e-18	"4"	"CTSF"
"RUNX1"	2.48606862098524e-22	0.388130997247294	0.642	0.482	5.81143400841509e-18	"4"	"RUNX1"
"ANXA4"	2.67407841749997e-22	-0.452769516951932	0.546	0.69	6.25092570874794e-18	"4"	"ANXA4"
"SHISA2"	3.01396271742562e-22	0.240532697645849	0.27	0.131	7.04543924825413e-18	"4"	"SHISA2"
"HAND2-AS1"	4.02501963974184e-22	-0.412477493925446	0.096	0.259	9.40888590986053e-18	"4"	"HAND2-AS1"
"PKM"	4.15981306155342e-22	0.30320610950551	0.933	0.811	9.72397901268728e-18	"4"	"PKM"
"FAM198B"	4.30643612002742e-22	0.393761505828612	0.625	0.476	1.00667250741761e-17	"4"	"FAM198B"
"NDUFC2"	5.221055635421e-22	0.327903723593684	0.875	0.819	1.22047396533601e-17	"4"	"NDUFC2"
"MAFF"	7.7448926892642e-22	-0.428300286409982	0.097	0.261	1.8104461150424e-17	"4"	"MAFF"
"UNC5B"	8.39952029759997e-22	0.348114063293462	0.454	0.29	1.96347186476697e-17	"4"	"UNC5B"
"RBMX"	8.64812619894794e-22	-0.401011400280994	0.49	0.647	2.02158598026607e-17	"4"	"RBMX"
"RAMP1"	1.01321312115959e-21	-0.654242876643129	0.281	0.44	2.36848699202267e-17	"4"	"RAMP1"
"SELENBP1"	1.12460281156614e-21	-0.403058475495484	0.113	0.278	2.62887153231701e-17	"4"	"SELENBP1"
"KRT8"	1.13804657601406e-21	-0.508464261242855	0.343	0.51	2.66029767609046e-17	"4"	"KRT8"
"LAMA2"	1.25861603511258e-21	-0.481823662361386	0.204	0.377	2.94214084367918e-17	"4"	"LAMA2"
"CALD1"	1.26127863843295e-21	0.224310313010501	1	0.995	2.94836494520085e-17	"4"	"CALD1"
"APLP2"	1.29927864874263e-21	-0.427654353409199	0.362	0.534	3.03719376930078e-17	"4"	"APLP2"
"MIF"	1.31122886679896e-21	0.30536929797598	0.939	0.895	3.06512859902924e-17	"4"	"MIF"
"RPL22"	1.45336803254053e-21	-0.229120009155638	0.988	0.994	3.39739311286675e-17	"4"	"RPL22"
"ETV1"	1.50786131206238e-21	0.338716947664079	0.42	0.261	3.52477660307703e-17	"4"	"ETV1"
"LCN2"	1.68045733797534e-21	0.282551729995171	0.552	0.376	3.92823707325115e-17	"4"	"LCN2"
"RPSAP58"	1.8016849814602e-21	-0.389816999959943	0.671	0.77	4.21161881266136e-17	"4"	"RPSAP58"
"TANC2"	1.98849925728192e-21	0.280364320820587	0.303	0.163	4.64831586382222e-17	"4"	"TANC2"
"OST4"	2.05721375626966e-21	0.279280007797592	0.958	0.953	4.80894287665596e-17	"4"	"OST4"
"H1F0"	2.1892672290882e-21	0.353654530502901	0.594	0.43	5.11763107471657e-17	"4"	"H1F0"
"TMEM98"	2.9899143734514e-21	-0.37224520283584	0.52	0.668	6.98922383938e-17	"4"	"TMEM98"
"GNG11"	3.31470330952434e-21	-0.464688557014199	0.697	0.801	7.7484504563441e-17	"4"	"GNG11"
"STOM"	3.65512234496342e-21	-0.427282259521633	0.345	0.518	8.54421399358648e-17	"4"	"STOM"
"LEPREL4"	4.43056028704158e-21	0.336274580784504	0.445	0.293	1.03568777269884e-16	"4"	"LEPREL4"
"DYRK2"	4.61444744604854e-21	0.30690512728535	0.336	0.197	1.07867323498831e-16	"4"	"DYRK2"
"GLI3"	5.06256994015151e-21	0.305180422720656	0.329	0.188	1.18342634920982e-16	"4"	"GLI3"
"SMIM4"	5.08535252245877e-21	-0.420175112639131	0.225	0.39	1.18875200564996e-16	"4"	"SMIM4"
"SLC16A3"	6.78550754968763e-21	0.316156229587437	0.455	0.292	1.58618024481498e-16	"4"	"SLC16A3"
"C1QTNF1"	1.03712839165952e-20	0.341993186227835	0.38	0.235	2.42439132834329e-16	"4"	"C1QTNF1"
"FAM118A"	1.17850862770735e-20	0.353797489696077	0.542	0.378	2.75488176812871e-16	"4"	"FAM118A"
"MBOAT2"	1.25877621965805e-20	0.256689623568728	0.304	0.166	2.94251529107266e-16	"4"	"MBOAT2"
"ETFB"	1.26846310036733e-20	-0.341961959362728	0.294	0.462	2.96515934341867e-16	"4"	"ETFB"
"GSTM5"	1.31718325482936e-20	-0.421661840255923	0.116	0.27	3.07904757648912e-16	"4"	"GSTM5"
"ZFP36L1"	1.42797458939237e-20	0.298305596801705	0.968	0.903	3.33803340016361e-16	"4"	"ZFP36L1"
"SOD2"	1.50284325566601e-20	-0.721755360648901	0.459	0.618	3.51304639444486e-16	"4"	"SOD2"
"HMCN1"	1.86379490112246e-20	0.301693168104104	0.335	0.194	4.35680696086386e-16	"4"	"HMCN1"
"CCL5"	1.89403296090036e-20	0.419416100732533	0.384	0.235	4.42749144940068e-16	"4"	"CCL5"
"HLA-C"	2.50850112143851e-20	0.313388820997722	0.962	0.96	5.86387222147466e-16	"4"	"HLA-C"
"TMEM205"	2.5556082593857e-20	-0.345208835656117	0.278	0.455	5.97398986714001e-16	"4"	"TMEM205"
"SLC19A2"	2.61622840467608e-20	-0.455105196230698	0.116	0.271	6.1156955187708e-16	"4"	"SLC19A2"
"MRC2"	2.90382521604387e-20	0.373415321511857	0.709	0.553	6.78798182502416e-16	"4"	"MRC2"
"PPAP2A"	4.47204011159598e-20	-0.479290962819068	0.336	0.49	1.04538409648668e-15	"4"	"PPAP2A"
"NET1"	4.75088845912543e-20	0.324191990274486	0.359	0.218	1.11056768620516e-15	"4"	"NET1"
"PNRC1"	4.85212122535352e-20	-0.499809288334618	0.703	0.794	1.13423185763864e-15	"4"	"PNRC1"
"IQGAP1"	5.04763137031209e-20	0.322195063837208	0.63	0.483	1.17993430912415e-15	"4"	"IQGAP1"
"CORO1C"	5.17789102108632e-20	0.332802381272556	0.457	0.31	1.21038380508914e-15	"4"	"CORO1C"
"ESD"	5.28487603502388e-20	-0.363699532235495	0.604	0.742	1.23539262194718e-15	"4"	"ESD"
"GPR124"	6.00755637061436e-20	-0.37916461367244	0.183	0.358	1.40432637719481e-15	"4"	"GPR124"
"GNB1"	6.07978660966444e-20	0.351975008714766	0.633	0.482	1.42121091787516e-15	"4"	"GNB1"
"CALR"	6.75790837668479e-20	0.291336833264988	0.928	0.858	1.57972866213384e-15	"4"	"CALR"
"LIMD2"	6.78152391807465e-20	0.318474436507294	0.301	0.173	1.58524903108913e-15	"4"	"LIMD2"
"HSPA5"	8.61926206403499e-20	0.431362724952174	0.872	0.779	2.01483870008882e-15	"4"	"HSPA5"
"KLHL24"	9.65434700175614e-20	0.305641653035036	0.342	0.204	2.25680015513052e-15	"4"	"KLHL24"
"PARN"	1.02474420479085e-19	0.260544006439301	0.293	0.163	2.3954420531191e-15	"4"	"PARN"
"ERRFI1"	1.03703165714442e-19	-0.554066669021326	0.348	0.512	2.42416520174079e-15	"4"	"ERRFI1"
"CAPG"	1.13635176219645e-19	0.318601654526096	0.465	0.316	2.65633587931043e-15	"4"	"CAPG"
"PRDX2"	1.17923099968679e-19	-0.329859843558861	0.6	0.725	2.75657038486785e-15	"4"	"PRDX2"
"EIF5A"	1.21211846846672e-19	-0.389205290742507	0.458	0.616	2.8334481318878e-15	"4"	"EIF5A"
"PLK2"	1.25718186075323e-19	0.315745111476749	0.27	0.142	2.93878831769676e-15	"4"	"PLK2"
"LTBP4"	1.4148239355251e-19	-0.523166011343275	0.423	0.576	3.30729243168347e-15	"4"	"LTBP4"
"NDUFA12"	1.48636234708138e-19	0.318009814023935	0.726	0.626	3.47452062253743e-15	"4"	"NDUFA12"
"PTGFRN"	1.51952498461932e-19	0.332137651048283	0.536	0.38	3.55204160404613e-15	"4"	"PTGFRN"
"RNASE4"	1.52878679321302e-19	-0.416345846196645	0.217	0.38	3.57369200781477e-15	"4"	"RNASE4"
"MICAL2"	1.6290326455543e-19	0.318765904124395	0.368	0.228	3.80802671224773e-15	"4"	"MICAL2"
"SLC44A1"	1.63127170669332e-19	0.302281917715595	0.762	0.614	3.8132607415663e-15	"4"	"SLC44A1"
"RPS18"	1.78173825851999e-19	-0.199124351981484	1	1	4.16499135311632e-15	"4"	"RPS18"
"CCDC80"	2.02114084992143e-19	-0.689327502430916	0.943	0.938	4.72461885077634e-15	"4"	"CCDC80"
"NEXN"	2.35158422101469e-19	-0.585465242445142	0.504	0.632	5.49706327504393e-15	"4"	"NEXN"
"RPLP0"	2.64318229445017e-19	-0.250573916751402	0.986	0.996	6.17870293150672e-15	"4"	"RPLP0"
"DPT"	2.85093843780562e-19	-1.39868935295967	0.371	0.488	6.66435369221442e-15	"4"	"DPT"
"CST1"	3.23178794651381e-19	-1.67294147259142	0.112	0.263	7.55462750377069e-15	"4"	"CST1"
"IFITM2"	3.58353310045664e-19	-0.325944727912888	0.917	0.946	8.37686697562743e-15	"4"	"IFITM2"
"EBF1"	4.05363423129224e-19	-0.357959729460846	0.101	0.25	9.47577537906874e-15	"4"	"EBF1"
"HSP90AA1"	4.46463573364416e-19	-0.419888184160576	0.91	0.942	1.04365324909666e-14	"4"	"HSP90AA1"
"RBP1"	5.4189896249074e-19	-0.506834083464953	0.435	0.576	1.26674301471835e-14	"4"	"RBP1"
"EPS8"	5.4264410145579e-19	-0.368037956633971	0.272	0.44	1.26848485156305e-14	"4"	"EPS8"
"RCAN1"	5.65786888648477e-19	0.462399777734243	0.449	0.3	1.32258343090468e-14	"4"	"RCAN1"
"STK17B"	6.0557132308651e-19	0.298680006099765	0.522	0.367	1.41558352484703e-14	"4"	"STK17B"
"MMP23B"	6.36641490049494e-19	-0.39457178517883	0.257	0.416	1.4882131471397e-14	"4"	"MMP23B"
"HSPE1"	6.79931699547181e-19	-0.477696393305395	0.68	0.78	1.58940834086149e-14	"4"	"HSPE1"
"SYTL2"	7.39891690016264e-19	0.318652442513155	0.455	0.302	1.72957081458202e-14	"4"	"SYTL2"
"RPS27"	1.13133728445032e-18	-0.217104888921468	1	1	2.64461403613107e-14	"4"	"RPS27"
"TYMP"	1.16033271207874e-18	0.343760302282681	0.772	0.652	2.71239374775526e-14	"4"	"TYMP"
"ALDH1A3"	1.19837083936537e-18	-0.49419834737562	0.151	0.304	2.8013116741005e-14	"4"	"ALDH1A3"
"KDELR2"	1.30580244514886e-18	0.284300083852688	0.884	0.811	3.05244379577997e-14	"4"	"KDELR2"
"FKBP7"	1.4785639695789e-18	0.345409094467963	0.664	0.541	3.45629113528764e-14	"4"	"FKBP7"
"MAT2A"	1.49624504514893e-18	-0.401765794683448	0.243	0.404	3.49762241754014e-14	"4"	"MAT2A"
"RNASEH2C"	1.57573855966701e-18	-0.342416596835054	0.432	0.578	3.68344645707761e-14	"4"	"RNASEH2C"
"CNN2"	1.70771905190892e-18	0.327584026462074	0.764	0.608	3.99196405574228e-14	"4"	"CNN2"
"COLEC12"	1.71102384717949e-18	0.277297230349311	0.42	0.263	3.99968934516677e-14	"4"	"COLEC12"
"TIMP3"	1.77153100112437e-18	0.498065596546902	0.939	0.895	4.14113086822834e-14	"4"	"TIMP3"
"TMEM123"	1.7727935670888e-18	0.345254427047875	0.699	0.583	4.14408224242677e-14	"4"	"TMEM123"
"AQP1"	1.89736813841314e-18	-0.328272216744794	0.106	0.256	4.43528776035455e-14	"4"	"AQP1"
"IGF1R"	1.95361762057596e-18	0.2795165196345	0.328	0.194	4.56677654985836e-14	"4"	"IGF1R"
"ZNF521"	2.01673854753908e-18	0.251861740642728	0.286	0.159	4.71432802872736e-14	"4"	"ZNF521"
"ATF3"	2.02923575107911e-18	-0.465094733688628	0.171	0.333	4.74354149172254e-14	"4"	"ATF3"
"UBB"	2.03004550532214e-18	-0.285247707728409	0.939	0.978	4.74543437324103e-14	"4"	"UBB"
"WASF2"	2.16326744685378e-18	-0.351847099459975	0.526	0.676	5.05685398376539e-14	"4"	"WASF2"
"PHLDB1"	2.25017307069932e-18	-0.439827648476085	0.355	0.504	5.26000457006674e-14	"4"	"PHLDB1"
"HSPA1B"	2.74707662882404e-18	0.198168676793045	0.464	0.317	6.42156632753908e-14	"4"	"HSPA1B"
"PTPRCAP"	2.93563988760999e-18	0.286858545731301	0.303	0.174	6.86235180127711e-14	"4"	"PTPRCAP"
"TMBIM4.1"	3.39531884406252e-18	-0.321887728593614	0.671	0.802	7.93689732988055e-14	"4"	"TMBIM4.1"
"CKLF"	4.72439409277471e-18	0.374325594354602	0.574	0.449	1.10437436312702e-13	"4"	"CKLF"
"C12orf57"	5.4952588614291e-18	-0.310202225214451	0.829	0.89	1.28457171144767e-13	"4"	"C12orf57"
"FAT1"	5.60800877072219e-18	0.32086005234417	0.378	0.241	1.31092813024402e-13	"4"	"FAT1"
"LXN"	5.61369666889844e-18	-0.626885201544301	0.303	0.449	1.3122577333217e-13	"4"	"LXN"
"KIFAP3"	6.32848519130217e-18	0.252784758391042	0.359	0.221	1.4793466983188e-13	"4"	"KIFAP3"
"SPRY1"	6.47251590939211e-18	-0.709473144084543	0.49	0.606	1.5130153189795e-13	"4"	"SPRY1"
"TEAD1"	6.55852236262115e-18	0.344663075420263	0.446	0.306	1.53312018748632e-13	"4"	"TEAD1"
"MAFB"	6.78477690500774e-18	0.378579017658452	0.386	0.237	1.58600944931461e-13	"4"	"MAFB"
"NPM1"	7.49201367897989e-18	-0.2891287756497	0.938	0.967	1.75133311759834e-13	"4"	"NPM1"
"CYBRD1"	7.67883897015709e-18	-0.385676524111257	0.696	0.788	1.79500539766392e-13	"4"	"CYBRD1"
"FUNDC2"	8.1225729333323e-18	-0.359235356824742	0.339	0.488	1.89873264889576e-13	"4"	"FUNDC2"
"LMO7"	8.16422687709256e-18	0.326368293808072	0.474	0.336	1.90846967478916e-13	"4"	"LMO7"
"ACKR3"	9.42380342547956e-18	0.282981184575644	0.259	0.142	2.2029082887401e-13	"4"	"ACKR3"
"RPS28"	9.87187063506701e-18	-0.186930986491172	0.997	1	2.30764847965326e-13	"4"	"RPS28"
"CSRNP1"	1.05257689999279e-17	-0.35565935469146	0.13	0.277	2.46050376142314e-13	"4"	"CSRNP1"
"COX7C"	1.06960285723232e-17	-0.245357063409445	0.959	0.985	2.50030363906628e-13	"4"	"COX7C"
"RNF144A"	1.46747984055064e-17	0.268999364843975	0.328	0.194	3.43038087527119e-13	"4"	"RNF144A"
"EIF3K"	1.66186506239447e-17	-0.300982012264622	0.677	0.795	3.88477576985331e-13	"4"	"EIF3K"
"CCNI"	1.904901428678e-17	-0.34537570049557	0.832	0.911	4.45289757967769e-13	"4"	"CCNI"
"COPA"	2.19159750279604e-17	0.349388432431248	0.549	0.419	5.12307832253602e-13	"4"	"COPA"
"DDX21"	2.4294854378755e-17	-0.494588887705037	0.39	0.524	5.67916515957778e-13	"4"	"DDX21"
"H1FX"	2.4640482564686e-17	0.341098605507693	0.504	0.365	5.75995920432101e-13	"4"	"H1FX"
"RHOB"	2.899216235463e-17	-0.651506094066321	0.448	0.571	6.77720787201831e-13	"4"	"RHOB"
"WSB1"	2.93144914248169e-17	0.36319616204008	0.877	0.808	6.8525555154652e-13	"4"	"WSB1"
"LDHB"	3.26507515372949e-17	-0.338709680422115	0.68	0.774	7.63243967935805e-13	"4"	"LDHB"
"FSTL3"	3.67031682334319e-17	-0.318514695415628	0.186	0.345	8.57973260624705e-13	"4"	"FSTL3"
"RPL37A"	4.01352168779137e-17	-0.186544810448579	0.997	0.999	9.38200829738111e-13	"4"	"RPL37A"
"EIF3F"	4.28130816262305e-17	-0.329459418488256	0.648	0.765	1.00079859609476e-12	"4"	"EIF3F"
"ATP6V1B2"	4.8260193918284e-17	0.305148148082725	0.432	0.295	1.12813029303381e-12	"4"	"ATP6V1B2"
"CFH"	5.24485561400251e-17	-0.625758457395218	0.696	0.754	1.22603744832923e-12	"4"	"CFH"
"PHTF2"	5.31339180182742e-17	0.218244322418856	0.27	0.151	1.24205846759518e-12	"4"	"PHTF2"
"CXCL12"	5.89785388041621e-17	-0.863999365058222	0.436	0.553	1.37868232308609e-12	"4"	"CXCL12"
"EGR1"	6.23510307154554e-17	-0.501269746667527	0.648	0.754	1.45751769400448e-12	"4"	"EGR1"
"ATRAID"	6.67701556814396e-17	-0.317485792155406	0.667	0.782	1.56081915920933e-12	"4"	"ATRAID"
"P4HA1"	7.28372507199421e-17	0.374650051191269	0.539	0.408	1.70264357282937e-12	"4"	"P4HA1"
"NUPR1"	7.38980386029812e-17	0.309764906894536	0.946	0.906	1.72744055038329e-12	"4"	"NUPR1"
"CDK2AP1"	7.54918870952317e-17	0.291068343957355	0.548	0.412	1.76469835273814e-12	"4"	"CDK2AP1"
"SH3PXD2B"	7.71437794393513e-17	0.317554596128978	0.451	0.317	1.80331298817428e-12	"4"	"SH3PXD2B"
"FAM114A1"	7.73292168774227e-17	0.309939974803541	0.622	0.488	1.80764777372663e-12	"4"	"FAM114A1"
"OLFML2B"	8.27679137511353e-17	0.284913682087827	0.506	0.347	1.93478275184654e-12	"4"	"OLFML2B"
"MAP4"	8.52467206666753e-17	0.297889625049662	0.652	0.522	1.9927273423042e-12	"4"	"MAP4"
"RGS2"	9.90826214403325e-17	0.60865834567413	0.562	0.427	2.31615535878921e-12	"4"	"RGS2"
"SQSTM1"	1.06086716957512e-16	-0.350007414953835	0.635	0.755	2.47988309559881e-12	"4"	"SQSTM1"
"MPC2"	1.1272676127529e-16	-0.309484161255014	0.287	0.451	2.63510077157119e-12	"4"	"MPC2"
"PLEKHO1"	1.21345776678397e-16	0.278759153160824	0.358	0.228	2.8365788756342e-12	"4"	"PLEKHO1"
"NARF"	1.28537890049208e-16	0.250962545751816	0.329	0.203	3.00470171779028e-12	"4"	"NARF"
"QSOX1"	1.30300005335858e-16	-0.355662611527975	0.362	0.516	3.04589292473101e-12	"4"	"QSOX1"
"EIF1B"	1.45248447654764e-16	-0.32768582417111	0.562	0.688	3.39532771237776e-12	"4"	"EIF1B"
"PDGFC"	1.46386905259537e-16	0.268609728263362	0.507	0.351	3.42194029734693e-12	"4"	"PDGFC"
"PLXDC1"	2.04331801699158e-16	-0.381404285108352	0.141	0.281	4.77646019651952e-12	"4"	"PLXDC1"
"CLTA"	2.29393305180209e-16	-0.297024436717956	0.655	0.753	5.36229790189256e-12	"4"	"CLTA"
"RPS10"	2.64111723441845e-16	-0.267947488014212	0.955	0.98	6.17387564717657e-12	"4"	"RPS10"
"VEZT"	3.05783617842926e-16	0.294148292361605	0.42	0.292	7.14799785069624e-12	"4"	"VEZT"
"EGR2"	3.56796656879057e-16	-0.393202934871396	0.113	0.252	8.34047865120484e-12	"4"	"EGR2"
"CPXM1"	4.49308469754558e-16	0.249429175846499	0.468	0.319	1.05030347889825e-11	"4"	"CPXM1"
"STON1"	4.68252471778311e-16	0.215184684693804	0.272	0.153	1.09458697802898e-11	"4"	"STON1"
"DCXR"	4.95582877990417e-16	0.279691846640996	0.514	0.38	1.1584745355904e-11	"4"	"DCXR"
"TUBB4B"	5.01120183648586e-16	-0.434660436077636	0.336	0.479	1.17141854129694e-11	"4"	"TUBB4B"
"ZMYM2"	5.45608778529418e-16	0.287658761734382	0.396	0.266	1.27541508069037e-11	"4"	"ZMYM2"
"CRIP1"	5.56679234972656e-16	-0.447552739347102	0.162	0.304	1.30129337967208e-11	"4"	"CRIP1"
"CEACAM6"	6.51385849396052e-16	0.193819767892761	0.251	0.138	1.52267956154821e-11	"4"	"CEACAM6"
"ELN"	6.97987391249654e-16	-0.430471777605622	0.386	0.544	1.63161532578519e-11	"4"	"ELN"
"HNRNPA1"	7.36035825016877e-16	-0.238652531404453	0.965	0.98	1.72055734455945e-11	"4"	"HNRNPA1"
"S100A6"	7.98392651179049e-16	0.224325546841608	1	0.999	1.86632266139615e-11	"4"	"S100A6"
"ALDH18A1"	9.15777595447035e-16	0.262569120484808	0.319	0.198	2.14072170711699e-11	"4"	"ALDH18A1"
"EIF1AX"	9.2839787516271e-16	-0.333130622255009	0.557	0.679	2.17022287298035e-11	"4"	"EIF1AX"
"SERPINE2"	9.80748342936878e-16	-0.904506603435697	0.352	0.469	2.29259732644925e-11	"4"	"SERPINE2"
"AHNAK"	1.01742590167921e-15	0.241524202962803	0.88	0.794	2.37833478776532e-11	"4"	"AHNAK"
"PDIA4"	1.0412239630907e-15	0.292178317160248	0.7	0.573	2.43396513612081e-11	"4"	"PDIA4"
"CTSH"	1.05388803502313e-15	-0.330556326448211	0.251	0.4	2.46356867067008e-11	"4"	"CTSH"
"IRS2"	1.27870342365048e-15	0.293894151042015	0.512	0.369	2.98909712312537e-11	"4"	"IRS2"
"ITGA5"	1.31590395071448e-15	0.260750628187541	0.439	0.294	3.07605707519017e-11	"4"	"ITGA5"
"CREG1"	1.35202904034028e-15	-0.293779020523671	0.309	0.467	3.16050308469943e-11	"4"	"CREG1"
"SERTAD1"	1.67258807536614e-15	-0.352425934661223	0.187	0.321	3.90984188497589e-11	"4"	"SERTAD1"
"HSPD1"	2.18563397418192e-15	-0.411310018237085	0.449	0.589	5.10913797804767e-11	"4"	"HSPD1"
"NGFRAP1"	2.31428037454356e-15	-0.288003496237241	0.788	0.87	5.40986180353301e-11	"4"	"NGFRAP1"
"NAGK"	2.42501235046712e-15	0.269110546805824	0.462	0.334	5.66870887045193e-11	"4"	"NAGK"
"NINJ2"	2.44362534985445e-15	0.250158388712427	0.313	0.193	5.71221861781976e-11	"4"	"NINJ2"
"RPL4"	2.46730201322424e-15	-0.210417828326234	0.972	0.982	5.76756518611298e-11	"4"	"RPL4"
"BNC2"	2.49920212194013e-15	0.256668459629045	0.441	0.299	5.84213488024725e-11	"4"	"BNC2"
"NDUFB5"	2.53152394657995e-15	-0.30931866391139	0.404	0.54	5.9176903775253e-11	"4"	"NDUFB5"
"PAPSS1"	2.55108930854873e-15	0.287957058148036	0.475	0.343	5.96342636766351e-11	"4"	"PAPSS1"
"LAPTM5"	2.65168286625098e-15	0.343755163553807	0.367	0.245	6.19857386814828e-11	"4"	"LAPTM5"
"HSD17B11"	2.73839941257365e-15	-0.330874154256206	0.372	0.511	6.40128246683216e-11	"4"	"HSD17B11"
"SPRED1"	2.88110080597462e-15	0.312002830754465	0.357	0.233	6.73486124404628e-11	"4"	"SPRED1"
"KRT10"	3.22224900323375e-15	-0.312139290651014	0.607	0.714	7.53232926995922e-11	"4"	"KRT10"
"LAMB2"	3.3897786041869e-15	0.309199917807757	0.622	0.501	7.92394646514731e-11	"4"	"LAMB2"
"SMARCB1"	3.41014892333537e-15	0.27343824934377	0.487	0.362	7.97156412318877e-11	"4"	"SMARCB1"
"COL15A1"	3.87490376174931e-15	-0.554185433231907	0.332	0.473	9.05797503346518e-11	"4"	"COL15A1"
"PLN"	3.94048989962623e-15	0.283519894388612	0.274	0.159	9.21128918936627e-11	"4"	"PLN"
"TMA7"	4.22651622867947e-15	0.200361005772987	0.983	0.966	9.87990433616112e-11	"4"	"TMA7"
"NKG7"	4.30568836336511e-15	0.297064393142221	0.261	0.151	1.00649771182023e-10	"4"	"NKG7"
"B4GALT1"	4.5138545457328e-15	0.290206350218253	0.607	0.468	1.0551586386105e-10	"4"	"B4GALT1"
"HSPA1A"	4.76621588215463e-15	0.245405686094827	0.691	0.599	1.11415062461247e-10	"4"	"HSPA1A"
"HAND2"	5.3071137968713e-15	-0.37835326191624	0.199	0.338	1.24059092115664e-10	"4"	"HAND2"
"RSL24D1"	5.82397332756857e-15	-0.305005956933044	0.67	0.773	1.36141200505243e-10	"4"	"RSL24D1"
"PTN"	6.00843437363739e-15	-0.98024075555661	0.299	0.409	1.40453161918148e-10	"4"	"PTN"
"PODN"	6.10358793013688e-15	-0.410183437742615	0.387	0.519	1.4267747145488e-10	"4"	"PODN"
"ISM1"	6.99478091275852e-15	0.289582209776403	0.297	0.182	1.63509998616643e-10	"4"	"ISM1"
"PLS3"	7.27147577151623e-15	0.276122934806951	0.701	0.601	1.69978017634963e-10	"4"	"PLS3"
"PCBD1"	7.42338520276871e-15	-0.278706028339362	0.297	0.443	1.73529052499921e-10	"4"	"PCBD1"
"TTC3"	7.81706697927199e-15	0.271544741650765	0.813	0.721	1.82731757707462e-10	"4"	"TTC3"
"IER2"	8.11667913290969e-15	-0.697126811317632	0.526	0.626	1.89735491410897e-10	"4"	"IER2"
"EPB41L4A-AS1"	8.81090122146644e-15	-0.314870257795399	0.284	0.428	2.05963626952999e-10	"4"	"EPB41L4A-AS1"
"TMEM119"	8.86325984758228e-15	-0.385099491258698	0.316	0.453	2.07187562197083e-10	"4"	"TMEM119"
"RABGAP1L"	8.97418031798122e-15	0.264477330594193	0.313	0.196	2.09780439113129e-10	"4"	"RABGAP1L"
"RPL23"	9.33619175480897e-15	-0.209971854824468	0.977	0.991	2.18242818460414e-10	"4"	"RPL23"
"GPX8"	9.91362089796513e-15	0.28571699854928	0.684	0.582	2.31740802110833e-10	"4"	"GPX8"
"KLF3"	1.00911096119579e-14	0.265513663145674	0.358	0.24	2.35889778289127e-10	"4"	"KLF3"
"ADAR"	1.06752730553141e-14	0.280260923638251	0.587	0.461	2.49545182941023e-10	"4"	"ADAR"
"EIF1AY"	1.16213400745187e-14	0.173684634927754	0.29	0.168	2.71660445581949e-10	"4"	"EIF1AY"
"SEPT8"	1.19711600171035e-14	0.295760357532109	0.414	0.29	2.79837836559811e-10	"4"	"SEPT8"
"RPL18A"	1.26485672073144e-14	-0.18679286157742	0.997	1	2.95672907038182e-10	"4"	"RPL18A"
"NAMPT"	1.27577126004092e-14	-0.391192528183898	0.187	0.327	2.98224289747166e-10	"4"	"NAMPT"
"PARVA"	1.40689112475765e-14	0.279944390578857	0.609	0.486	3.28874869323348e-10	"4"	"PARVA"
"MAP4K4"	1.41677247546106e-14	0.269636581039202	0.375	0.254	3.31184733863778e-10	"4"	"MAP4K4"
"SEMA3C"	1.46977227537103e-14	-0.431298010890673	0.264	0.4	3.43573967090732e-10	"4"	"SEMA3C"
"SEC23A"	1.57236984298625e-14	0.275238081986243	0.584	0.464	3.67557174496465e-10	"4"	"SEC23A"
"RPL27"	1.78983740500198e-14	-0.20394760410601	0.972	0.989	4.18392391793263e-10	"4"	"RPL27"
"CPQ"	1.86401220016085e-14	-0.323494959400739	0.383	0.509	4.357314919096e-10	"4"	"CPQ"
"CKS1B"	1.91486304129336e-14	-0.255521715217843	0.165	0.304	4.47618384532735e-10	"4"	"CKS1B"
"IGF2R"	1.91878853687395e-14	0.248539708614875	0.307	0.191	4.48536008379656e-10	"4"	"IGF2R"
"GXYLT2"	2.02009227718163e-14	0.247595883102341	0.304	0.191	4.72216770713979e-10	"4"	"GXYLT2"
"PDGFRA"	2.13609446490524e-14	-0.448130597727316	0.542	0.647	4.99333442116248e-10	"4"	"PDGFRA"
"MINOS1"	2.15514566663009e-14	0.257222193438443	0.883	0.84	5.0378685103145e-10	"4"	"MINOS1"
"MAP4K5"	2.20062923239154e-14	0.28598625923748	0.459	0.34	5.14419089363847e-10	"4"	"MAP4K5"
"ZNF106"	2.29455201997027e-14	-0.290556917681421	0.19	0.33	5.3637448018825e-10	"4"	"ZNF106"
"C15orf48"	2.30766878534177e-14	0.204511056316497	0.336	0.213	5.39440655261492e-10	"4"	"C15orf48"
"MYO1B"	2.41776148228087e-14	0.269395836095463	0.383	0.257	5.65175924097975e-10	"4"	"MYO1B"
"PEBP1"	2.47229980988808e-14	-0.26176608661736	0.864	0.919	5.77924803559437e-10	"4"	"PEBP1"
"TXNIP"	2.98609175168217e-14	-0.534457000847856	0.865	0.882	6.98028807873224e-10	"4"	"TXNIP"
