"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"ELL2"	2.47863788701627e-29	-0.313535098844929	0.101	0.262	5.79406392468924e-25	"1"	"ELL2"
"RPL26"	4.66833452395744e-29	0.193373184464807	1	0.998	1.09126987832029e-24	"1"	"RPL26"
"TUBA1C"	4.98625533626028e-29	-0.333420420215061	0.244	0.43	1.1655870474042e-24	"1"	"TUBA1C"
"CNN1"	5.10212125114656e-29	-0.463588152668631	0.111	0.27	1.19267186366802e-24	"1"	"CNN1"
"SULF2"	5.81273984552666e-29	-0.400265362476317	0.262	0.451	1.35878606629031e-24	"1"	"SULF2"
"PTGIR"	6.77221621904987e-29	0.356448613156713	0.292	0.162	1.5830732633651e-24	"1"	"PTGIR"
"ID2"	7.46432343196611e-29	-0.459967288607596	0.313	0.5	1.7448602454564e-24	"1"	"ID2"
"ZYX"	7.71319344532285e-29	-0.317265417148494	0.315	0.513	1.80303609977867e-24	"1"	"ZYX"
"RAI14"	9.15261915589193e-29	-0.30108266893778	0.17	0.35	2.1395162538813e-24	"1"	"RAI14"
"ADIRF"	9.91423622719967e-29	0.301901186075758	0.72	0.613	2.31755186047019e-24	"1"	"ADIRF"
"SERPINF1"	1.02862627945792e-28	0.33475759291278	0.981	0.961	2.40451679086083e-24	"1"	"SERPINF1"
"CHN1"	1.41078165004663e-28	-0.353050281474459	0.113	0.272	3.297843185149e-24	"1"	"CHN1"
"FBLN2"	3.20176165906806e-28	-0.350162390705945	0.475	0.673	7.48443805423748e-24	"1"	"FBLN2"
"TGIF1"	3.85881185326866e-28	-0.367347940519373	0.332	0.521	9.02035858820083e-24	"1"	"TGIF1"
"SLC2A3"	1.01776131811834e-27	-0.433999428902537	0.246	0.424	2.37911885723344e-23	"1"	"SLC2A3"
"CCL2"	1.09296733611605e-27	-1.75662874539259	0.282	0.449	2.55492044490489e-23	"1"	"CCL2"
"DNAJB4"	1.28303226056542e-27	-0.341264079073737	0.182	0.357	2.99921621229772e-23	"1"	"DNAJB4"
"APOE"	1.3573998502364e-27	0.547440897923245	0.761	0.693	3.17305788991261e-23	"1"	"APOE"
"PRKAG2-AS1"	1.46510502231319e-27	0.277289046550544	0.25	0.128	3.42482950015932e-23	"1"	"PRKAG2-AS1"
"TGFBI"	2.26103157445505e-27	-0.603149290361018	0.282	0.452	5.28538740844613e-23	"1"	"TGFBI"
"SLC19A2"	2.59539498061518e-27	-0.421785111698902	0.125	0.281	6.06699530668604e-23	"1"	"SLC19A2"
"GALNT1"	3.02567042398526e-27	-0.363111975904567	0.252	0.43	7.07280718310795e-23	"1"	"GALNT1"
"MXRA5"	3.54284564763553e-27	-0.44606362728098	0.482	0.644	8.28175598591281e-23	"1"	"MXRA5"
"MYOF"	4.36817261035478e-27	-0.290859348189883	0.223	0.412	1.02110402939653e-22	"1"	"MYOF"
"P4HA1"	5.39215228534533e-27	-0.320251188186373	0.266	0.456	1.26046951822232e-22	"1"	"P4HA1"
"RHOB"	5.72286072835827e-27	-0.584341652867907	0.41	0.589	1.33777592386103e-22	"1"	"RHOB"
"GLIS3"	6.23939639425071e-27	-0.267766383689585	0.101	0.255	1.45852130112005e-22	"1"	"GLIS3"
"ARID5B"	1.06554492075932e-26	-0.523391041963619	0.697	0.813	2.49081780676698e-22	"1"	"ARID5B"
"NACA"	1.93630354678134e-26	0.214804523351101	0.992	0.99	4.52630317095606e-22	"1"	"NACA"
"CPED1"	3.5620502667429e-26	0.362144922594409	0.302	0.174	8.32664870353821e-22	"1"	"CPED1"
"RPL30"	3.89879304949474e-26	0.203080460541144	0.997	0.996	9.1138186324989e-22	"1"	"RPL30"
"CLMN"	5.5266186043199e-26	0.297121760751565	0.26	0.139	1.29190236494582e-21	"1"	"CLMN"
"RTN4"	6.44204282887024e-26	-0.274450743512737	0.855	0.916	1.50589193167671e-21	"1"	"RTN4"
"CKAP4"	7.46792705330538e-26	-0.347026665229537	0.397	0.571	1.74570262798067e-21	"1"	"CKAP4"
"RPS6"	7.81050801353864e-26	0.193151804233934	1	1	1.82578435324479e-21	"1"	"RPS6"
"HSPA1A"	7.98692065105869e-26	-0.71993557716543	0.459	0.641	1.86702257139148e-21	"1"	"HSPA1A"
"MIR24-2"	1.07646263668443e-25	-0.362890781431869	0.208	0.381	2.51633905951351e-21	"1"	"MIR24-2"
"RPS4X"	1.53268568322487e-25	0.208750322561643	1	0.999	3.58280605310646e-21	"1"	"RPS4X"
"RPLP0"	1.58185701369391e-25	0.240332024022496	0.994	0.995	3.69774895521088e-21	"1"	"RPLP0"
"BTG1"	2.3005741114793e-25	0.381057347443823	0.794	0.734	5.37782204299402e-21	"1"	"BTG1"
"CBX6"	3.27050697978315e-25	0.399597023488503	0.456	0.329	7.64513711594109e-21	"1"	"CBX6"
"ANKRD35"	7.96687146159227e-25	0.293186802119242	0.343	0.215	1.86233587286181e-20	"1"	"ANKRD35"
"PROS1"	8.81261369389173e-25	0.383770876008109	0.481	0.359	2.06003657708413e-20	"1"	"PROS1"
"PXDN"	9.41839256527793e-25	-0.35875093425557	0.23	0.399	2.20164344605937e-20	"1"	"PXDN"
"SPHK1"	1.28872642834539e-24	-0.331172783935893	0.204	0.366	3.01252689890019e-20	"1"	"SPHK1"
"SEC61G"	1.37390623733789e-24	-0.32776587278408	0.815	0.877	3.21164322040106e-20	"1"	"SEC61G"
"NEXN"	1.42087448121725e-24	-0.428200450107171	0.482	0.646	3.32143618729344e-20	"1"	"NEXN"
"CEBPB"	1.65220066493753e-24	-0.371723344398818	0.8	0.875	3.86218427435797e-20	"1"	"CEBPB"
"TFF1"	1.85174647915605e-24	0.469838864203844	0.304	0.187	4.32864256967518e-20	"1"	"TFF1"
"MYH10"	2.07171621566894e-24	-0.278189406659854	0.211	0.385	4.84284382574771e-20	"1"	"MYH10"
"TSC22D3"	2.08096889643468e-24	0.393155398261406	0.936	0.896	4.86447289230571e-20	"1"	"TSC22D3"
"PTEN"	2.12005085006702e-24	0.427138589733672	0.661	0.586	4.95583086711667e-20	"1"	"PTEN"
"CIRBP"	2.42484644018543e-24	0.255991165533679	0.935	0.926	5.66832103857747e-20	"1"	"CIRBP"
"ZFAND5"	2.61467089582833e-24	-0.409852819916511	0.545	0.716	6.1120546860883e-20	"1"	"ZFAND5"
"SMCO4"	6.02332972235279e-24	-0.244901184762858	0.2	0.371	1.40801355589719e-19	"1"	"SMCO4"
"LPP"	6.15109245600629e-24	-0.364613187015036	0.498	0.664	1.43787937251603e-19	"1"	"LPP"
"RPL7"	6.97486104104482e-24	0.197284955019862	1	0.998	1.63044351695464e-19	"1"	"RPL7"
"TUBB4B"	7.52743794671326e-24	-0.385800100898521	0.319	0.494	1.75961389442369e-19	"1"	"TUBB4B"
"SCPEP1"	1.03029941531464e-23	0.309095100079281	0.718	0.617	2.40842791323949e-19	"1"	"SCPEP1"
"FZD1"	1.23967834977971e-23	-0.391309887254636	0.241	0.407	2.89787211044505e-19	"1"	"FZD1"
"RARRES3"	1.33436140479932e-23	0.401699095045427	0.558	0.454	3.11920321985889e-19	"1"	"RARRES3"
"TSC22D2"	1.52900367999046e-23	-0.25912234515391	0.118	0.264	3.5741990023457e-19	"1"	"TSC22D2"
"NFKBIZ"	1.85624592886976e-23	-0.296927509365137	0.148	0.3	4.33916048332595e-19	"1"	"NFKBIZ"
"MMP19"	2.83214988679535e-23	-0.449765743421699	0.209	0.362	6.62043357537281e-19	"1"	"MMP19"
"FNDC3B"	3.40937139785631e-23	-0.282169295689127	0.303	0.486	7.96974657962892e-19	"1"	"FNDC3B"
"MAGED1"	3.9270557193471e-23	-0.299290408157648	0.342	0.52	9.17988544954579e-19	"1"	"MAGED1"
"FNIP2"	4.01810939851777e-23	-0.290763435564065	0.162	0.316	9.39273252997514e-19	"1"	"FNIP2"
"PAWR"	4.25291925398494e-23	-0.271565673648059	0.217	0.385	9.94162404811519e-19	"1"	"PAWR"
"LRRC17"	4.40774737924235e-23	-0.297340263609466	0.133	0.282	1.03035502737169e-18	"1"	"LRRC17"
"CMTM3"	5.16717504190452e-23	-0.37341417432266	0.382	0.544	1.2078788377956e-18	"1"	"CMTM3"
"HEG1"	5.37053750843507e-23	-0.274484573889436	0.2	0.364	1.25541684797178e-18	"1"	"HEG1"
"SYTL2"	5.75302701868211e-23	-0.266064626964015	0.187	0.347	1.34482759588713e-18	"1"	"SYTL2"
"C12orf75"	1.02990289608394e-22	-0.311752389978063	0.272	0.443	2.40750100988581e-18	"1"	"C12orf75"
"RPL4"	1.14516901571109e-22	0.206314215265903	0.983	0.98	2.67694709112624e-18	"1"	"RPL4"
"MYL9"	1.15777034501534e-22	-0.423772557869758	0.896	0.943	2.70640395850786e-18	"1"	"MYL9"
"CFD"	1.16411657081592e-22	-2.53855382615804	0.363	0.488	2.7212388959393e-18	"1"	"CFD"
"SPTBN1"	1.38711572170246e-22	0.318002766771972	0.687	0.587	3.24252171105167e-18	"1"	"SPTBN1"
"STK17B"	1.9631602705512e-22	-0.25174037860591	0.243	0.415	4.58908344844048e-18	"1"	"STK17B"
"NNMT"	2.20627661111979e-22	-0.39164332969606	0.914	0.937	5.15739220615361e-18	"1"	"NNMT"
"FAM63B"	2.36990440127686e-22	-0.271007255196186	0.244	0.411	5.53988852842478e-18	"1"	"FAM63B"
"PIM1"	2.47337822411266e-22	-0.385191597832525	0.175	0.327	5.78176893668576e-18	"1"	"PIM1"
"LOXL1"	2.60061952309358e-22	-0.393174910878004	0.495	0.636	6.07920819718355e-18	"1"	"LOXL1"
"NDUFA4"	2.64089943772787e-22	-0.283981175070656	0.904	0.941	6.17336652563266e-18	"1"	"NDUFA4"
"SLC44A1"	2.66616099224747e-22	-0.309793925863547	0.492	0.66	6.23241793547769e-18	"1"	"SLC44A1"
"RHEB"	2.76272124759603e-22	-0.297595553627624	0.58	0.722	6.45813718838048e-18	"1"	"RHEB"
"GUCY1A3"	2.7677842467763e-22	0.335477929249494	0.395	0.271	6.46997245526428e-18	"1"	"GUCY1A3"
"PALLD"	3.40994973555779e-22	-0.338902530252698	0.719	0.828	7.97109850183988e-18	"1"	"PALLD"
"SERF2"	3.64451419703696e-22	-0.195508286588138	0.999	0.999	8.5194163869936e-18	"1"	"SERF2"
"PLBD1"	3.77786523355803e-22	0.325905038908189	0.391	0.269	8.83113776996524e-18	"1"	"PLBD1"
"CSRNP1"	4.94979391632505e-22	-0.313237127396995	0.145	0.286	1.15706382588014e-17	"1"	"CSRNP1"
"HCFC1R1"	6.90336643208631e-22	-0.367153554429621	0.655	0.766	1.6137309371645e-17	"1"	"HCFC1R1"
"SEPP1"	7.75607208074381e-22	0.113311909779363	0.847	0.707	1.81305940959467e-17	"1"	"SEPP1"
"RIN2"	8.78362083695434e-22	-0.352802070108609	0.199	0.355	2.05325920684645e-17	"1"	"RIN2"
"LDHA"	8.87075663457966e-22	-0.398037445399442	0.853	0.893	2.07362807089934e-17	"1"	"LDHA"
"SLC25A6"	1.1301297440581e-21	0.278720973945179	0.952	0.932	2.64179128971021e-17	"1"	"SLC25A6"
"MATN3"	1.13344954818866e-21	-0.552149632009049	0.257	0.412	2.6495516638458e-17	"1"	"MATN3"
"MFAP2"	1.17084639242015e-21	-0.408102608085029	0.506	0.634	2.73697052692135e-17	"1"	"MFAP2"
"CHD9"	1.47766822186515e-21	0.33771588830746	0.619	0.524	3.45419723543198e-17	"1"	"CHD9"
"QPCT"	1.98122030878714e-21	0.29685540759058	0.295	0.184	4.63130059382081e-17	"1"	"QPCT"
"PSAP"	2.1170190623164e-21	0.24638050171801	0.974	0.971	4.94874376007081e-17	"1"	"PSAP"
"RPS26"	2.41574587363651e-21	-0.22611396239926	0.921	0.972	5.6470475542127e-17	"1"	"RPS26"
"TWIST1"	2.61401651430313e-21	-0.298634869710068	0.134	0.274	6.110525003835e-17	"1"	"TWIST1"
"ANKRD10"	3.44452888526511e-21	0.368059710805824	0.539	0.446	8.05193072219572e-17	"1"	"ANKRD10"
"NUAK1"	3.72323782749828e-21	-0.309262587546655	0.145	0.284	8.70344074555998e-17	"1"	"NUAK1"
"CRISPLD2"	4.04034705194244e-21	0.332510128126578	0.756	0.67	9.44471526862064e-17	"1"	"CRISPLD2"
"RP11-572C15.6"	4.42330387081792e-21	-0.355006023319442	0.374	0.54	1.0339915128424e-16	"1"	"RP11-572C15.6"
"TIMP2"	4.91478617229822e-21	-0.27201873437316	0.859	0.922	1.14888041563643e-16	"1"	"TIMP2"
"PLOD2"	6.00498453407372e-21	-0.324968179759764	0.345	0.508	1.40372518468507e-16	"1"	"PLOD2"
"MRPS6"	6.89224950916269e-21	-0.387233733369083	0.231	0.381	1.61113224526187e-16	"1"	"MRPS6"
"PTMA"	9.29852828915747e-21	0.247670604192023	0.997	0.997	2.17362397287345e-16	"1"	"PTMA"
"UGDH"	9.34068533466149e-21	-0.390349688371243	0.295	0.453	2.18347860383047e-16	"1"	"UGDH"
"JUNB"	1.13571046334744e-20	-0.466832491124781	0.828	0.875	2.65483677912097e-16	"1"	"JUNB"
"CFI"	1.13924629188183e-20	0.361253625175668	0.536	0.437	2.66310213190296e-16	"1"	"CFI"
"C1orf198"	1.75883219551665e-20	-0.240022754147604	0.178	0.327	4.11144614023971e-16	"1"	"C1orf198"
"HTRA1"	2.05848740292598e-20	-0.429546042916994	0.8	0.869	4.81192015307977e-16	"1"	"HTRA1"
"KLF2"	2.12194380265239e-20	-0.312042206065515	0.223	0.377	4.96025583308023e-16	"1"	"KLF2"
"EEF2"	2.44322232707978e-20	0.237797386454624	0.97	0.965	5.7112765117817e-16	"1"	"EEF2"
"PDE1A"	2.76181229982451e-20	0.297627481265226	0.308	0.198	6.45601243206977e-16	"1"	"PDE1A"
"RPS7"	2.78507477883346e-20	0.179773304472952	0.998	0.99	6.5103908030011e-16	"1"	"RPS7"
"ZBTB20"	2.92880396763221e-20	0.328779141689949	0.544	0.448	6.84637215473704e-16	"1"	"ZBTB20"
"SFRP2"	3.35357285873467e-20	-0.530045927080648	0.892	0.946	7.83931191457817e-16	"1"	"SFRP2"
"LATS2"	3.67753675609334e-20	-0.207920977399443	0.141	0.284	8.59660992104379e-16	"1"	"LATS2"
"NPC2"	3.98299767467935e-20	0.279995536387328	0.93	0.905	9.31065536433044e-16	"1"	"NPC2"
"ENO1"	4.06786452941029e-20	-0.42758703206498	0.746	0.811	9.5090401239495e-16	"1"	"ENO1"
"NOX4"	4.22643919950962e-20	-0.228267198031855	0.148	0.288	9.87972427277369e-16	"1"	"NOX4"
"DCXR"	4.40729033909989e-20	-0.262420263258892	0.262	0.423	1.03024818966799e-15	"1"	"DCXR"
"SSR3"	4.51369580492044e-20	-0.278922011557484	0.658	0.775	1.0551215313582e-15	"1"	"SSR3"
"CYB5A"	4.91250277377293e-20	-0.289878132451931	0.49	0.642	1.14834664839716e-15	"1"	"CYB5A"
"PLK3"	5.33067717831755e-20	-0.277776386554631	0.213	0.36	1.24609909720351e-15	"1"	"PLK3"
"TUBA1B"	7.03117638852153e-20	-0.307054380288812	0.814	0.896	1.64360779258079e-15	"1"	"TUBA1B"
"MAF"	7.33734787966196e-20	-0.290429613872321	0.176	0.317	1.71517844034978e-15	"1"	"MAF"
"GOLM1"	7.75536103436228e-20	-0.252492367801191	0.232	0.387	1.81289319539253e-15	"1"	"GOLM1"
"FAM3C"	8.55937977645183e-20	-0.286812480761074	0.573	0.713	2.00084061654338e-15	"1"	"FAM3C"
"ZEB1"	1.00347268120774e-19	0.403012126854873	0.528	0.446	2.34571773959122e-15	"1"	"ZEB1"
"CCNL1"	1.07743362019069e-19	-0.341859982459025	0.427	0.584	2.51860883055775e-15	"1"	"CCNL1"
"F10"	1.13222699403301e-19	0.288636676792425	0.266	0.158	2.64669382125157e-15	"1"	"F10"
"LAMP5"	1.41362436658189e-19	0.502534690801098	0.406	0.296	3.30448831932183e-15	"1"	"LAMP5"
"LRRC32"	1.50724479864568e-19	0.429672752320162	0.389	0.288	3.52333544131414e-15	"1"	"LRRC32"
"DKK3"	1.69771467446129e-19	0.385615078484031	0.672	0.602	3.96857782302071e-15	"1"	"DKK3"
"PTPN14"	1.95540458210262e-19	-0.209825926129697	0.123	0.252	4.57095375112309e-15	"1"	"PTPN14"
"B4GALT1"	2.06127682514207e-19	-0.294349999906033	0.35	0.512	4.81844070645211e-15	"1"	"B4GALT1"
"CCDC102B"	2.0961884846871e-19	0.277484637838521	0.258	0.152	4.90005020180457e-15	"1"	"CCDC102B"
"COL15A1"	2.1638197350004e-19	0.443606397967647	0.54	0.44	5.05814501253693e-15	"1"	"COL15A1"
"CYBA"	2.35422529343242e-19	-0.251530778085567	0.775	0.858	5.50323704592763e-15	"1"	"CYBA"
"CORO1C"	3.06401696976596e-19	-0.213177787912422	0.202	0.352	7.16244606852492e-15	"1"	"CORO1C"
"MALAT1"	6.17341116903081e-19	0.179556499136829	1	1	1.44309659487264e-14	"1"	"MALAT1"
"XBP1"	6.41146913853417e-19	-0.280403282133153	0.473	0.643	1.49874502582375e-14	"1"	"XBP1"
"SERPINH1"	6.74790218117033e-19	-0.395521720157031	0.817	0.842	1.57738961387038e-14	"1"	"SERPINH1"
"MMP2"	7.10478224065585e-19	-0.302709309692936	0.889	0.923	1.66081389657571e-14	"1"	"MMP2"
"IER3"	7.32732988037922e-19	-0.417815999909938	0.268	0.415	1.71283663283745e-14	"1"	"IER3"
"PCSK5"	7.44990182110066e-19	-0.235270367751671	0.127	0.255	1.74148904970049e-14	"1"	"PCSK5"
"FILIP1L"	7.92803411405992e-19	-0.316268661688486	0.426	0.58	1.85325725450265e-14	"1"	"FILIP1L"
"PPFIBP1"	9.15278616319287e-19	-0.267304920866224	0.315	0.482	2.13955529350797e-14	"1"	"PPFIBP1"
"EMILIN1"	1.2612357545493e-18	0.34415510191316	0.795	0.745	2.94826469983445e-14	"1"	"EMILIN1"
"BAG2"	1.30102619569601e-18	-0.24553496415596	0.195	0.339	3.041278835059e-14	"1"	"BAG2"
"TUBB6"	1.52151637290519e-18	-0.315857453235366	0.395	0.548	3.55669667330317e-14	"1"	"TUBB6"
"IGF1"	1.68917560559614e-18	-0.716641585974206	0.284	0.418	3.94861689564153e-14	"1"	"IGF1"
"HSPA5"	1.870058088695e-18	-0.453963534810244	0.708	0.806	4.37144778813344e-14	"1"	"HSPA5"
"ZNF281"	1.98922058148502e-18	-0.204617674637626	0.16	0.298	4.65000203127938e-14	"1"	"ZNF281"
"RPL13"	2.14691455478877e-18	0.141662574197384	1	1	5.01862746327424e-14	"1"	"RPL13"
"MT-CO3"	2.55863808139911e-18	0.148605024910913	1	1	5.98107237907855e-14	"1"	"MT-CO3"
"LAMA2"	2.85427960093393e-18	0.288887986396882	0.453	0.337	6.67216399514317e-14	"1"	"LAMA2"
"PDPN"	3.11533897121211e-18	-0.284538679150251	0.35	0.505	7.28241637910542e-14	"1"	"PDPN"
"HNRNPA1"	3.5139945654655e-18	0.20657875276419	0.978	0.979	8.21431369623215e-14	"1"	"HNRNPA1"
"RPL23A"	3.71374097876044e-18	0.16922451603092	0.999	0.997	8.68124091195041e-14	"1"	"RPL23A"
"PTP4A1"	3.90167434674529e-18	-0.266008170417959	0.246	0.394	9.1205539529518e-14	"1"	"PTP4A1"
"PRR24"	4.72521721040717e-18	0.355860483803671	0.571	0.49	1.10456677510478e-13	"1"	"PRR24"
"GBP1"	5.82991380088782e-18	-0.200664456525303	0.193	0.336	1.36280065009554e-13	"1"	"GBP1"
"NAP1L1"	6.78640838634646e-18	0.239669160546236	0.938	0.93	1.58639082439235e-13	"1"	"NAP1L1"
"LRRC59"	7.90025301536274e-18	-0.228578430393121	0.286	0.437	1.84676314487119e-13	"1"	"LRRC59"
"COL5A1"	8.20053763299186e-18	-0.47119374565273	0.671	0.746	1.91695767708818e-13	"1"	"COL5A1"
"P4HB"	8.44428283937952e-18	-0.281813235441126	0.762	0.821	1.97393555653336e-13	"1"	"P4HB"
"RNF24"	8.73010143846455e-18	0.3082605616925	0.318	0.217	2.04074851225547e-13	"1"	"RNF24"
"SDCBP"	8.75788786862408e-18	-0.293562066448221	0.681	0.803	2.04724386816956e-13	"1"	"SDCBP"
"DNAJB1"	9.89081677675447e-18	-0.540970031369886	0.308	0.456	2.31207732973413e-13	"1"	"DNAJB1"
"ENC1"	1.00491875605912e-17	0.366790270905724	0.39	0.288	2.34909808416381e-13	"1"	"ENC1"
"PKM"	1.07939508848205e-17	-0.349284392963777	0.787	0.833	2.52319395883565e-13	"1"	"PKM"
"COPZ2"	1.14388931643151e-17	-0.203452788289438	0.227	0.375	2.67395566609029e-13	"1"	"COPZ2"
"C6orf48"	1.3487542491639e-17	0.263139407378926	0.848	0.815	3.15284793284552e-13	"1"	"C6orf48"
"PFN1"	1.39980596500028e-17	-0.234129820644641	0.946	0.953	3.27218642378465e-13	"1"	"PFN1"
"BTG3"	1.48817333045215e-17	-0.261400648228466	0.325	0.481	3.47875397726496e-13	"1"	"BTG3"
"DDIT4"	1.50039113887579e-17	0.218486113435003	0.785	0.726	3.50731432623605e-13	"1"	"DDIT4"
"CDKN1C"	1.57420345987995e-17	-0.227927031802256	0.191	0.331	3.67985800781538e-13	"1"	"CDKN1C"
"DDAH1"	1.94294346553876e-17	-0.314227986229808	0.246	0.386	4.54182464504341e-13	"1"	"DDAH1"
"PHLDA3"	2.17709545343563e-17	0.362195962610319	0.497	0.422	5.08917833195112e-13	"1"	"PHLDA3"
"POR"	2.19623959378047e-17	0.306148060224571	0.404	0.305	5.13392967442122e-13	"1"	"POR"
"ASPN"	2.39797707712706e-17	0.282260404550263	0.883	0.806	5.60551121549223e-13	"1"	"ASPN"
"RHBDD2"	3.00290107689893e-17	0.318808366321652	0.401	0.311	7.01958155735894e-13	"1"	"RHBDD2"
"RPS8"	3.25615099421841e-17	0.148757100893729	0.999	1	7.61157856408495e-13	"1"	"RPS8"
"BTF3"	3.69859311981486e-17	0.18747911621454	0.983	0.976	8.64583127687922e-13	"1"	"BTF3"
"ATP1B1"	4.14681660979889e-17	-0.301572347648975	0.256	0.395	9.69359850706588e-13	"1"	"ATP1B1"
"TPM2"	4.27062112811837e-17	-0.390513605911972	0.918	0.928	9.98300394908949e-13	"1"	"TPM2"
"MTUS1"	4.62465214003628e-17	0.330203476356488	0.388	0.289	1.08105868425488e-12	"1"	"MTUS1"
"ADAM17"	4.83849127571541e-17	-0.203332923347842	0.176	0.311	1.13104572061123e-12	"1"	"ADAM17"
"TIMP3"	4.89502400943881e-17	-0.471034280895344	0.853	0.909	1.14426081244642e-12	"1"	"TIMP3"
"PLEKHA4"	5.30892526853175e-17	0.279531380307812	0.272	0.179	1.24101437077198e-12	"1"	"PLEKHA4"
"TCF21"	5.72325060064236e-17	0.270338871063009	0.499	0.39	1.33786706040616e-12	"1"	"TCF21"
"SPON2"	7.09090867110433e-17	0.332188148982251	0.801	0.76	1.65757081095735e-12	"1"	"SPON2"
"SOCS2"	7.69874955050419e-17	0.242529899139509	0.28	0.177	1.79965969492586e-12	"1"	"SOCS2"
"PHLDA2"	9.18071543102396e-17	-0.274997242671932	0.204	0.334	2.14608403915616e-12	"1"	"PHLDA2"
"DSTN"	1.11594365522802e-16	-0.219021635325381	0.941	0.954	2.60862988846101e-12	"1"	"DSTN"
"FSTL1"	1.18013870276467e-16	-0.301254164013576	0.846	0.904	2.75869223158269e-12	"1"	"FSTL1"
"FABP5"	1.39510488532887e-16	-0.312673364617281	0.382	0.538	3.26119717994476e-12	"1"	"FABP5"
"PCDH7"	1.59426198212701e-16	-0.237410102245509	0.237	0.382	3.7267468094201e-12	"1"	"PCDH7"
"EIF3L"	2.04606161326454e-16	0.295992958531363	0.721	0.683	4.78287362716718e-12	"1"	"EIF3L"
"CCL19"	2.1477286321918e-16	1.38186728289298	0.254	0.163	5.02053045061154e-12	"1"	"CCL19"
"CTNNB1"	2.19660203229632e-16	-0.2717681231134	0.521	0.665	5.13477691069588e-12	"1"	"CTNNB1"
"EEF1A1"	2.19842891034784e-16	0.128928460831305	1	1	5.13904742082911e-12	"1"	"EEF1A1"
"ANTXR1"	2.27234121067231e-16	-0.416955400093532	0.571	0.671	5.3118248140676e-12	"1"	"ANTXR1"
"PDLIM2"	2.3357568786614e-16	-0.272560598374943	0.583	0.708	5.4600652795589e-12	"1"	"PDLIM2"
"CDKN1A"	2.60094275331536e-16	-0.276891063085366	0.297	0.441	6.07996378014998e-12	"1"	"CDKN1A"
"PRRX1"	2.69750252170983e-16	-0.270533589223855	0.496	0.641	6.30568189474889e-12	"1"	"PRRX1"
"MT-ND3"	2.72891548060867e-16	0.170431459401869	0.997	0.993	6.37911282747083e-12	"1"	"MT-ND3"
"KCNQ1OT1"	2.85922330439084e-16	-0.286308595406182	0.315	0.456	6.68372039634402e-12	"1"	"KCNQ1OT1"
"CRYAB"	3.00521551305433e-16	-0.256931375869524	0.296	0.452	7.0249917833158e-12	"1"	"CRYAB"
"KDELR2"	3.84046091834452e-16	-0.248849113378824	0.765	0.831	8.97746144272215e-12	"1"	"KDELR2"
"WNK1"	5.03630826926736e-16	-0.210421489351126	0.223	0.365	1.17728742102394e-11	"1"	"WNK1"
"RND3"	5.2947404389096e-16	-0.405318909457889	0.305	0.446	1.23769852499951e-11	"1"	"RND3"
"TPI1"	5.38653830746028e-16	-0.316660645236888	0.818	0.873	1.25915719475192e-11	"1"	"TPI1"
"MINOS1"	5.72829525190613e-16	-0.214398575060635	0.786	0.857	1.33904629808558e-11	"1"	"MINOS1"
"EDIL3"	6.09363905946962e-16	-0.265755418597456	0.275	0.414	1.42444906654162e-11	"1"	"EDIL3"
"TNFAIP6"	6.23844564249308e-16	-0.358162754064553	0.264	0.401	1.45829905338918e-11	"1"	"TNFAIP6"
"HSPH1"	6.33310017869364e-16	-0.354237532987193	0.194	0.323	1.48042549777143e-11	"1"	"HSPH1"
"DLC1"	8.23550657860066e-16	-0.196621569026689	0.266	0.417	1.92513201781369e-11	"1"	"DLC1"
"PTK7"	8.6145368970227e-16	-0.332828245821351	0.383	0.52	2.01373414504803e-11	"1"	"PTK7"
"NRP2"	8.73930742890496e-16	-0.201024538669124	0.187	0.318	2.04290050458082e-11	"1"	"NRP2"
"CARHSP1"	8.7536663118971e-16	-0.239653935177441	0.402	0.544	2.04625703706907e-11	"1"	"CARHSP1"
"CYCS"	1.02409284126576e-15	-0.306660757653273	0.493	0.637	2.39391942574285e-11	"1"	"CYCS"
"ABCA8"	1.04727125919692e-15	0.188128734903762	0.45	0.323	2.44810129549871e-11	"1"	"ABCA8"
"FLNB"	1.40119056818525e-15	-0.174810306237037	0.158	0.284	3.27542307218985e-11	"1"	"FLNB"
"PDGFRL"	1.45690394659874e-15	-0.277223939559683	0.377	0.517	3.40565866556921e-11	"1"	"PDGFRL"
"EEF1D"	1.46099292785464e-15	0.205536297703214	0.976	0.972	3.41521706815301e-11	"1"	"EEF1D"
"WDR1"	2.46742243999717e-15	-0.224364333648268	0.4	0.557	5.76784669573739e-11	"1"	"WDR1"
"COMT"	2.74631768523912e-15	-0.207570800736648	0.423	0.573	6.41979222101498e-11	"1"	"COMT"
"BMP1"	3.44994647224696e-15	-0.201482155845026	0.214	0.349	8.06459487352449e-11	"1"	"BMP1"
"UBL5"	3.66817152629951e-15	-0.190590213311497	0.869	0.929	8.57471775987773e-11	"1"	"UBL5"
"CRIM1"	4.01117348962832e-15	-0.176470058915625	0.171	0.294	9.37651914935516e-11	"1"	"CRIM1"
"MAPK6"	4.54293670572228e-15	-0.139714360783296	0.134	0.253	1.06195688432964e-10	"1"	"MAPK6"
"STK38L"	4.73217412738007e-15	-0.195705385043658	0.149	0.265	1.10619302401637e-10	"1"	"STK38L"
