"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"FLRT2"	1.9798439137059e-20	0.281871623044418	0.403	0.201	4.6280831326789e-16	"6"	"FLRT2"
"ALDH2"	2.10193563779284e-20	0.43413837793118	0.677	0.46	4.91348474690453e-16	"6"	"ALDH2"
"SUGCT"	3.25231624295387e-20	-0.702558287535739	0.095	0.297	7.60261444952898e-16	"6"	"SUGCT"
"MYL9"	3.31522094711101e-20	-0.611654847608427	0.939	0.934	7.74966048596669e-16	"6"	"MYL9"
"ANXA4"	3.88729611050913e-20	0.346299704054706	0.825	0.664	9.08694338792615e-16	"6"	"ANXA4"
"NPDC1"	4.32895816493778e-20	0.342379418417093	0.648	0.42	1.01193726063586e-15	"6"	"NPDC1"
"ENO1"	4.34837160629082e-20	-0.656183349798918	0.757	0.803	1.01647534668654e-15	"6"	"ENO1"
"SPATS2L"	5.01656720317549e-20	-0.521583597681623	0.779	0.807	1.1726727494143e-15	"6"	"SPATS2L"
"CCDC53"	5.4700805467529e-20	0.332480335349492	0.556	0.338	1.27868602860896e-15	"6"	"CCDC53"
"ABCC9"	5.84779483686037e-20	0.30696976596377	0.345	0.164	1.36698052106448e-15	"6"	"ABCC9"
"ELN"	6.55392704063649e-20	0.42058296756499	0.743	0.511	1.53204598501919e-15	"6"	"ELN"
"EGR1"	1.3259236805826e-19	0.550953646452619	0.862	0.734	3.09947919572988e-15	"6"	"EGR1"
"PDGFC"	1.3715743182683e-19	-0.47846186643172	0.17	0.383	3.20619212638398e-15	"6"	"PDGFC"
"COL5A1"	1.42420459228828e-19	-0.78278684799746	0.65	0.739	3.32922065493308e-15	"6"	"COL5A1"
"APOL3"	1.51854637147419e-19	0.264749062517079	0.299	0.133	3.54975399795807e-15	"6"	"APOL3"
"MT1G"	1.55729264298373e-19	0.362027896413772	0.403	0.205	3.64032728223876e-15	"6"	"MT1G"
"RPS15A"	1.72341115407275e-19	-0.246629707798548	1	0.999	4.02864591376046e-15	"6"	"RPS15A"
"IGFBP5"	1.87073565598726e-19	-0.906722116799602	0.672	0.785	4.37303166943582e-15	"6"	"IGFBP5"
"ZNF106"	1.94551532816705e-19	0.314719618808184	0.515	0.3	4.54783663112329e-15	"6"	"ZNF106"
"MFAP2"	1.94582439757237e-19	-0.679249711721651	0.5	0.62	4.54855911176518e-15	"6"	"MFAP2"
"EMP1"	2.08432569324341e-19	0.248040246220947	0.898	0.73	4.8723197405258e-15	"6"	"EMP1"
"C1QTNF3"	2.79777264476662e-19	-1.42303611504165	0.218	0.406	6.54007333440645e-15	"6"	"C1QTNF3"
"TMEM176A"	3.10659315750613e-19	0.432212611384796	0.769	0.577	7.26197216498633e-15	"6"	"TMEM176A"
"KCNE4"	3.34661474855918e-19	0.457174536303011	0.529	0.319	7.82304663623195e-15	"6"	"KCNE4"
"RUNX2"	3.41999745252939e-19	-0.539301076214974	0.141	0.34	7.99458604503269e-15	"6"	"RUNX2"
"PCDH9"	4.79352269708382e-19	0.233328194667779	0.316	0.144	1.12053386567031e-14	"6"	"PCDH9"
"RPLP1"	4.83283592101726e-19	-0.19864205232659	1	1	1.12972372489699e-14	"6"	"RPLP1"
"NREP"	4.85101467876234e-19	-0.568625481968309	0.269	0.46	1.13397319130748e-14	"6"	"NREP"
"SEPT7"	5.04105650494233e-19	0.372446282708488	0.932	0.882	1.17839736859532e-14	"6"	"SEPT7"
"CHCHD10"	5.08395528425771e-19	-0.533800550357055	0.386	0.557	1.18842538724808e-14	"6"	"CHCHD10"
"ATP1A1"	5.15554993147658e-19	0.343068576565843	0.808	0.651	1.20516135198197e-14	"6"	"ATP1A1"
"CD34"	5.35229362552032e-19	0.204493291749948	0.267	0.112	1.25115215790163e-14	"6"	"CD34"
"CST2"	6.08449697439296e-19	0.472610997646341	0.333	0.16	1.4223120127341e-14	"6"	"CST2"
"A2M"	6.2027964861068e-19	0.444342325696489	0.869	0.676	1.44996570659233e-14	"6"	"A2M"
"CD63"	7.85324187857192e-19	0.268386629994485	1	0.996	1.83577382153497e-14	"6"	"CD63"
"SKIL"	1.10533953554926e-18	0.39825504881247	0.723	0.525	2.58384169829995e-14	"6"	"SKIL"
"SLC29A1"	1.12176243074348e-18	0.195590835617512	0.328	0.15	2.62223185810595e-14	"6"	"SLC29A1"
"REG1B"	1.37977337953859e-18	0.291412996278895	0.301	0.14	3.22535825200942e-14	"6"	"REG1B"
"DEPTOR"	1.51337613903018e-18	0.275339945487112	0.274	0.123	3.53766806259694e-14	"6"	"DEPTOR"
"GPR124"	2.18025722750917e-18	0.282045947984796	0.544	0.324	5.09656929502543e-14	"6"	"GPR124"
"LGALS3"	2.22002694675593e-18	0.361938719528376	0.934	0.862	5.18953499073666e-14	"6"	"LGALS3"
"PTK7"	2.44071372813618e-18	-0.584435346630392	0.323	0.508	5.70541241089113e-14	"6"	"PTK7"
"PLAUR"	2.71778177605773e-18	-0.667650335677814	0.325	0.506	6.35308667971256e-14	"6"	"PLAUR"
"CTSB"	3.62189517982846e-18	-0.55357077573084	0.799	0.796	8.46654217236702e-14	"6"	"CTSB"
"FABP4"	4.13660657103816e-18	0.286002300074436	0.277	0.126	9.6697315204588e-14	"6"	"FABP4"
"SGCE"	4.65922157344743e-18	0.290520320986858	0.752	0.524	1.08913963500907e-13	"6"	"SGCE"
"TMED9"	5.74464457734348e-18	-0.465363938013585	0.641	0.729	1.34286811639981e-13	"6"	"TMED9"
"RND3"	6.49229831309301e-18	0.406910142555133	0.612	0.408	1.51763965366862e-13	"6"	"RND3"
"PPY"	7.56307079346014e-18	0.197461587948368	0.274	0.119	1.76794342867924e-13	"6"	"PPY"
"PAPPA"	8.4502832684454e-18	0.298576045405204	0.333	0.162	1.9753382168318e-13	"6"	"PAPPA"
"TPI1"	1.01133783812946e-17	-0.46784066725266	0.818	0.867	2.36410333041143e-13	"6"	"TPI1"
"RPS27A"	1.03519501584282e-17	-0.266076509909361	1	0.997	2.41987186903418e-13	"6"	"RPS27A"
"IGFBP4"	1.05118100788106e-17	0.634316913524291	0.978	0.95	2.45724072402277e-13	"6"	"IGFBP4"
"PDGFRA"	1.13036761370765e-17	0.388424330344887	0.811	0.623	2.64234733380301e-13	"6"	"PDGFRA"
"IFITM3"	1.47368273922416e-17	0.236557664645569	1	0.999	3.4448807712104e-13	"6"	"IFITM3"
"PKM"	2.73908501002589e-17	-0.525906371470515	0.823	0.825	6.40288511943653e-13	"6"	"PKM"
"TNFSF13B"	2.80954578737704e-17	0.3567128105126	0.403	0.224	6.56759423257256e-13	"6"	"TNFSF13B"
"CD81"	3.16958397902037e-17	0.353365707331407	0.913	0.848	7.40921950935803e-13	"6"	"CD81"
"MMP19"	3.25483425654473e-17	0.48049955368901	0.517	0.323	7.60850055809896e-13	"6"	"MMP19"
"S100A16"	3.36031488150363e-17	-0.504446780145238	0.483	0.624	7.85507206700288e-13	"6"	"S100A16"
"HEYL"	3.59153787222209e-17	0.266879858743749	0.352	0.175	8.39557893010636e-13	"6"	"HEYL"
"RPL13A"	3.69505423308612e-17	-0.237875609645675	1	1	8.6375587752621e-13	"6"	"RPL13A"
"HTRA1"	3.87901140438159e-17	-0.648052131509056	0.845	0.858	9.06757705888242e-13	"6"	"HTRA1"
"RPL35A"	4.06627836403749e-17	-0.236649166716904	1	0.999	9.50533230377403e-13	"6"	"RPL35A"
"DIO3OS"	4.23093152353183e-17	0.251696966319769	0.483	0.274	9.89022552940801e-13	"6"	"DIO3OS"
"ENAH"	4.40099744051576e-17	-0.481861472754747	0.216	0.4	1.02877716169496e-12	"6"	"ENAH"
"RGS16"	4.47737753975383e-17	-1.27072218090112	0.148	0.334	1.04663177369286e-12	"6"	"RGS16"
"RPS27"	7.00120648643967e-17	-0.225585475147201	1	1	1.63660202827014e-12	"6"	"RPS27"
"PTGDS"	8.17651827635618e-17	0.284214479794739	0.84	0.655	1.91134291228102e-12	"6"	"PTGDS"
"TGFB1I1"	8.1864707269189e-17	-0.509418140644166	0.427	0.559	1.91366939712456e-12	"6"	"TGFB1I1"
"PLTP"	9.97887408344165e-17	0.338604251582953	0.738	0.547	2.33266160574532e-12	"6"	"PLTP"
"RPL38"	1.03048101275222e-16	-0.255919288939022	1	0.997	2.40885241540959e-12	"6"	"RPL38"
"LAMA2"	1.0859131251474e-16	0.284145968361905	0.556	0.344	2.53843052134457e-12	"6"	"LAMA2"
"NR2F1"	1.12183873118942e-16	0.345241766682305	0.614	0.398	2.6224102180284e-12	"6"	"NR2F1"
"PID1"	1.39231792771781e-16	0.164051154642304	0.413	0.214	3.25468238783315e-12	"6"	"PID1"
"PHLDB1"	1.60240020500407e-16	0.319543991542538	0.689	0.473	3.74577071921751e-12	"6"	"PHLDB1"
"SLC4A4"	1.61633213644006e-16	0.0982239752342137	0.379	0.189	3.7783380021423e-12	"6"	"SLC4A4"
"LRP1"	1.64154713684094e-16	0.381670629243141	0.896	0.78	3.83728058707937e-12	"6"	"LRP1"
"NDRG1"	1.76319483422859e-16	0.296024692989195	0.609	0.404	4.12164424449275e-12	"6"	"NDRG1"
"TAPBPL"	1.87207773664537e-16	0.207829644442724	0.32	0.16	4.37616891718222e-12	"6"	"TAPBPL"
"TXNIP"	2.25713304062514e-16	0.361649244458236	0.949	0.875	5.27627419576533e-12	"6"	"TXNIP"
"IFITM1"	2.62335965603025e-16	0.475326732285304	0.813	0.652	6.1323655319363e-12	"6"	"IFITM1"
"CALM2"	2.95596475676463e-16	-0.333104639381306	0.988	0.991	6.90986321541301e-12	"6"	"CALM2"
"TPM1"	3.0448962246024e-16	-0.643869935946216	0.883	0.899	7.11774941463056e-12	"6"	"TPM1"
"EEF1D"	3.08842379478205e-16	-0.313521446434805	0.978	0.972	7.21949946268252e-12	"6"	"EEF1D"
"P4HB"	3.20338183237143e-16	-0.439919786248891	0.779	0.813	7.48822537135146e-12	"6"	"P4HB"
"CLDN10"	3.21534202441826e-16	0.13113196039032	0.342	0.168	7.51618351628012e-12	"6"	"CLDN10"
"SDPR"	3.72396460350662e-16	0.257390987509525	0.257	0.117	8.70513965715707e-12	"6"	"SDPR"
"AKAP12"	3.97971712880466e-16	0.366509454048587	0.791	0.58	9.30298676029378e-12	"6"	"AKAP12"
"HLA-B"	4.11347834959758e-16	0.318053339246593	0.99	0.965	9.61566699001931e-12	"6"	"HLA-B"
"TSHZ2"	4.12114928559658e-16	0.275311231080982	0.91	0.724	9.63359857001057e-12	"6"	"TSHZ2"
"FNDC1"	4.26434870976206e-16	-0.476314304812379	0.235	0.42	9.96834154393978e-12	"6"	"FNDC1"
"ISCU"	4.82018637063654e-16	0.340059168869231	0.847	0.734	1.126766766e-11	"6"	"ISCU"
"MYC"	5.20007890758952e-16	0.347019323355223	0.585	0.371	1.21557044543813e-11	"6"	"MYC"
"RPS15"	6.33423141862608e-16	-0.195361977489288	1	1	1.48068993641803e-11	"6"	"RPS15"
"SEC61G"	1.00046168938323e-15	-0.411647386452649	0.823	0.869	2.33867924510223e-11	"6"	"SEC61G"
"PTPLAD2"	1.02089158325578e-15	0.189139788589223	0.352	0.183	2.38643616501872e-11	"6"	"PTPLAD2"
"EPHA3"	1.2656052032285e-15	0.236258981554852	0.335	0.169	2.95847872306693e-11	"6"	"EPHA3"
"DCN"	1.29288751421656e-15	0.257795199892863	1	0.998	3.02225385323264e-11	"6"	"DCN"
"ABL2"	1.35978959663712e-15	0.434991736119124	0.561	0.361	3.17864416109894e-11	"6"	"ABL2"
"SUSD2"	1.41620684668602e-15	0.194511583380499	0.301	0.149	3.31052512481324e-11	"6"	"SUSD2"
"RAB31"	1.49178576795721e-15	-0.511790851713807	0.587	0.682	3.48719841117677e-11	"6"	"RAB31"
"RPS3"	1.55258774669083e-15	-0.246724691891466	1	0.997	3.62932911666448e-11	"6"	"RPS3"
"CFL1"	1.58092639952677e-15	-0.359457847178599	0.964	0.96	3.69557355153377e-11	"6"	"CFL1"
"RPS28"	1.70302948171272e-15	-0.217097223282238	1	1	3.98100171645166e-11	"6"	"RPS28"
"PXDN"	1.71216596686756e-15	-0.471136596657433	0.204	0.382	4.00235916414961e-11	"6"	"PXDN"
"GCC2"	2.08627599737477e-15	0.348201307111626	0.687	0.491	4.87687877146327e-11	"6"	"GCC2"
"SULT1A1"	2.57225813974211e-15	0.177549196844889	0.345	0.177	6.01291062746116e-11	"6"	"SULT1A1"
"ATP5G2"	2.63708351375428e-15	-0.325127155798509	0.881	0.905	6.164446421752e-11	"6"	"ATP5G2"
"RPL14"	3.06376137182939e-15	-0.237309266303438	0.998	0.998	7.16184858278837e-11	"6"	"RPL14"
"ABHD14A"	3.36138303267028e-15	0.258469292469134	0.432	0.251	7.85756897717004e-11	"6"	"ABHD14A"
"PPAPDC1A"	4.05698531130812e-15	-0.444343213401191	0.141	0.309	9.48360886371386e-11	"6"	"PPAPDC1A"
"PPAP2A"	4.28138353338708e-15	0.265251534629813	0.665	0.459	1.00081621476456e-10	"6"	"PPAP2A"
"SLC16A2"	4.40829455399059e-15	0.175604267857375	0.257	0.119	1.03048293494084e-10	"6"	"SLC16A2"
"ADAMTS12"	4.87915697263198e-15	-0.370917428169358	0.126	0.296	1.14055173392245e-10	"6"	"ADAMTS12"
"RPL27"	4.89380354250226e-15	-0.24114685083401	0.995	0.987	1.14397551609533e-10	"6"	"RPL27"
"ZFAND5"	6.19157261172672e-15	0.448848158487515	0.813	0.677	1.44734201371724e-10	"6"	"ZFAND5"
"PPAP2B"	6.40049514295419e-15	0.250202503733043	0.704	0.495	1.49617974461697e-10	"6"	"PPAP2B"
"RCN1"	6.7235669111517e-15	-0.403868603808187	0.549	0.657	1.57170100115082e-10	"6"	"RCN1"
"FOSB"	7.18277328534116e-15	0.230493404500423	0.714	0.509	1.67904508318135e-10	"6"	"FOSB"
"STOM"	7.77390670573578e-15	0.344034667649967	0.68	0.486	1.8172284315328e-10	"6"	"STOM"
"LINC00152"	8.46072102177151e-15	-0.531428146852369	0.524	0.63	1.97777814604931e-10	"6"	"LINC00152"
"NBL1"	8.52229752671077e-15	-0.538958009893765	0.903	0.883	1.99217226984391e-10	"6"	"NBL1"
"SH3D19"	8.98544721072041e-15	0.276531992707083	0.546	0.348	2.100438139978e-10	"6"	"SH3D19"
"TRAM1"	1.00560769325647e-14	0.412150931864125	0.796	0.679	2.35070854375633e-10	"6"	"TRAM1"
"APOL1"	1.02493333189506e-14	0.326568588326579	0.6	0.419	2.39588415663789e-10	"6"	"APOL1"
"S100A9"	1.21503661897088e-14	-0.432102557062528	0.1	0.268	2.84026960050633e-10	"6"	"S100A9"
"ITM2C"	1.22747469967922e-14	-0.449751587006854	0.444	0.578	2.86934485797015e-10	"6"	"ITM2C"
"TNFAIP6"	1.39151484029667e-14	-0.459843510398486	0.216	0.388	3.25280509067749e-10	"6"	"TNFAIP6"
"C1orf21"	1.43812298247821e-14	0.244163172829274	0.619	0.403	3.36175628384107e-10	"6"	"C1orf21"
"JUN"	1.57920851342669e-14	0.33364959089437	0.927	0.827	3.69155782098624e-10	"6"	"JUN"
"QSOX1"	1.60127014879397e-14	0.285497890668577	0.675	0.486	3.74312909982079e-10	"6"	"QSOX1"
"PROS1"	1.65572927612906e-14	0.269129540454498	0.57	0.367	3.87043275587929e-10	"6"	"PROS1"
"THY1"	2.14307360558322e-14	0.464518435371171	0.937	0.853	5.00964886041133e-10	"6"	"THY1"
"JUNB"	2.15554678611427e-14	0.624599864759018	0.908	0.864	5.03880616722072e-10	"6"	"JUNB"
"RPS12"	2.43483091060323e-14	-0.206871076620375	0.998	0.999	5.69166073662612e-10	"6"	"RPS12"
"SOCS2"	2.55733792194724e-14	0.176064245413429	0.352	0.184	5.97803312634387e-10	"6"	"SOCS2"
"RPL8"	2.74127473955578e-14	-0.230228572777318	0.998	0.998	6.4080038311856e-10	"6"	"RPL8"
"MAN1C1"	2.74458492086491e-14	0.204091000851386	0.289	0.145	6.41574171101381e-10	"6"	"MAN1C1"
"JADE1"	2.83631849507457e-14	0.187600464578314	0.466	0.27	6.63017811408632e-10	"6"	"JADE1"
"CFB"	2.88271135187933e-14	0.194335012354639	0.347	0.186	6.73862605615312e-10	"6"	"CFB"
"HNRNPA1"	3.28190991743767e-14	-0.265603860469129	0.976	0.979	7.6717926230023e-10	"6"	"HNRNPA1"
"OLFM4"	3.82334584854479e-14	0.289966635958982	0.432	0.253	8.93745325555831e-10	"6"	"OLFM4"
"GPC3"	4.17947450220546e-14	0.303915165328065	0.527	0.332	9.76993959635548e-10	"6"	"GPC3"
"EEF1A1"	4.28186756809827e-14	-0.195967158284657	1	1	1.00092936271865e-09	"6"	"EEF1A1"
"CLMN"	4.2958905126995e-14	0.176795682832086	0.301	0.15	1.00420736624863e-09	"6"	"CLMN"
"ZBTB16"	4.52440271957786e-14	0.195264312930078	0.51	0.302	1.05762437972852e-09	"6"	"ZBTB16"
"GFPT2"	5.34257859209403e-14	0.239199851274926	0.459	0.278	1.2488811716879e-09	"6"	"GFPT2"
"FAU"	5.77034955515571e-14	-0.217289071633117	0.995	0.996	1.3488769120132e-09	"6"	"FAU"
"RORA"	8.55241935474757e-14	0.277024374654188	0.575	0.386	1.99921354836579e-09	"6"	"RORA"
"RPL21"	9.17529691868125e-14	-0.252693048134869	1	0.999	2.14481740771093e-09	"6"	"RPL21"
"FBLN2"	1.11499403011529e-13	0.401585518017631	0.762	0.63	2.60641004479751e-09	"6"	"FBLN2"
"CHN1"	1.16428555445466e-13	-0.415842249114792	0.1	0.255	2.72163391209321e-09	"6"	"CHN1"
"CELF2"	1.29530554815509e-13	0.23962550915552	0.408	0.24	3.02790624936735e-09	"6"	"CELF2"
"PKD2"	1.30819797116631e-13	0.330138929692934	0.473	0.304	3.05804357739837e-09	"6"	"PKD2"
"GAS6"	1.38047074896494e-13	0.309043685028582	0.864	0.744	3.22698842278045e-09	"6"	"GAS6"
"NNMT"	1.69392381334618e-13	0.337229124413094	0.964	0.931	3.95971630607803e-09	"6"	"NNMT"
"MYL6"	1.79017613231888e-13	-0.323030831449588	0.995	0.994	4.1847157269086e-09	"6"	"MYL6"
"OSTC"	1.79360940680193e-13	-0.380177956621856	0.837	0.838	4.1927413493402e-09	"6"	"OSTC"
"CLIC2"	1.89613553138344e-13	0.195624075000186	0.277	0.14	4.43240641816193e-09	"6"	"CLIC2"
"TSPAN8"	2.01061338786817e-13	0.267874851420248	0.473	0.293	4.70000985548065e-09	"6"	"TSPAN8"
"ADCY3"	2.33081896036915e-13	0.199896047883643	0.277	0.14	5.44852240175893e-09	"6"	"ADCY3"
"PLD3"	2.34551332619095e-13	0.292108203148564	0.825	0.694	5.48287195130396e-09	"6"	"PLD3"
"SMARCA2"	2.46703603141485e-13	0.23946655076248	0.585	0.388	5.76694342703535e-09	"6"	"SMARCA2"
"EDNRA"	2.51769984687856e-13	-0.412322700624305	0.216	0.383	5.88537516206332e-09	"6"	"EDNRA"
"PDE1A"	2.71927254804187e-13	0.173227222515007	0.371	0.206	6.35657150830268e-09	"6"	"PDE1A"
"THBS1"	3.57418603322127e-13	0.453099366231446	0.85	0.703	8.35501727125804e-09	"6"	"THBS1"
"DNAJC3"	3.79284778518115e-13	0.324501751734453	0.597	0.435	8.86616098263946e-09	"6"	"DNAJC3"
"F2R"	3.80948655050924e-13	0.218760327880877	0.733	0.51	8.90505576047039e-09	"6"	"F2R"
"HAND2-AS1"	4.85497872795905e-13	0.182136375878686	0.405	0.229	1.13489982744771e-08	"6"	"HAND2-AS1"
"DUSP5"	6.44451514659347e-13	0.333924491694963	0.294	0.159	1.50646986066769e-08	"6"	"DUSP5"
"MCL1"	6.62623044799444e-13	0.31722145785543	0.881	0.764	1.54894762952318e-08	"6"	"MCL1"
"RARRES3"	6.73180220825227e-13	0.322538728867078	0.638	0.46	1.57362608420105e-08	"6"	"RARRES3"
"APLP2"	6.88766169013939e-13	0.21456147020156	0.706	0.501	1.61005979668698e-08	"6"	"APLP2"
"MGST1"	8.1306027599279e-13	0.248083395076542	0.439	0.267	1.90060970116075e-08	"6"	"MGST1"
"EMP2"	8.13227156338798e-13	0.29092732640118	0.733	0.572	1.90099980065757e-08	"6"	"EMP2"
"CXCL12"	9.92816279947813e-13	0.475702378599433	0.714	0.527	2.32080733600601e-08	"6"	"CXCL12"
"MAP1B"	1.00659416362546e-12	0.264511087652285	0.767	0.553	2.35301451689088e-08	"6"	"MAP1B"
"COL8A1"	1.02285573760597e-12	-0.637788674445244	0.561	0.643	2.39102757222772e-08	"6"	"COL8A1"
"NFE2L2"	1.16965948816905e-12	0.284264291742245	0.772	0.621	2.73419601954396e-08	"6"	"NFE2L2"
"HSPA5"	1.20428972186997e-12	0.558738707178191	0.864	0.784	2.81514765384325e-08	"6"	"HSPA5"
"CD320"	1.42961071223256e-12	0.173375168076731	0.391	0.227	3.34185800091483e-08	"6"	"CD320"
"RPS18"	1.43927695774305e-12	-0.165596736448888	1	1	3.36445381642015e-08	"6"	"RPS18"
"H3F3A"	1.56345121447242e-12	-0.240780817511673	0.988	0.984	3.65472355895072e-08	"6"	"H3F3A"
"PMP22"	1.59938137169861e-12	0.304868371128108	0.893	0.808	3.73871389448268e-08	"6"	"PMP22"
"SETBP1"	1.79764295144439e-12	0.175120662137742	0.282	0.146	4.2021701632964e-08	"6"	"SETBP1"
"ITSN1"	1.99292106073885e-12	0.272133338681962	0.391	0.242	4.65865227158314e-08	"6"	"ITSN1"
"IQGAP2"	2.25765429927682e-12	0.172903599494588	0.267	0.137	5.27749268998949e-08	"6"	"IQGAP2"
"MGLL"	2.47180814277041e-12	0.179944350843284	0.313	0.17	5.77809871454012e-08	"6"	"MGLL"
"CBX6"	2.87796954551267e-12	0.241148783108391	0.517	0.34	6.72754160959043e-08	"6"	"CBX6"
"IFT57"	2.97096623710487e-12	0.227913622725022	0.568	0.39	6.94493067585635e-08	"6"	"IFT57"
"CAPZB"	3.00614994438184e-12	-0.359327855410488	0.852	0.848	7.02717610998698e-08	"6"	"CAPZB"
"UACA"	3.57787098725613e-12	0.388454725394779	0.667	0.501	8.36363121980994e-08	"6"	"UACA"
"SYNGR1"	3.98714407638516e-12	0.171769229532677	0.374	0.217	9.32034799295796e-08	"6"	"SYNGR1"
"CLEC11A"	4.12956406330605e-12	0.294282969292997	0.881	0.83	9.65326895438423e-08	"6"	"CLEC11A"
"RPS16"	4.15286915308922e-12	-0.199185714149338	0.998	0.996	9.70774693226136e-08	"6"	"RPS16"
"IFITM2"	4.49810676925875e-12	0.278411823936966	0.971	0.941	1.05147743838193e-07	"6"	"IFITM2"
"CALM3"	4.5253254019195e-12	0.299595846901396	0.75	0.613	1.0578400659527e-07	"6"	"CALM3"
"HSPB1"	5.02943003115307e-12	0.269209983908696	0.99	0.973	1.17567956408234e-07	"6"	"HSPB1"
"NUAK1"	5.3785498998564e-12	-0.397830833766577	0.126	0.27	1.25728982459043e-07	"6"	"NUAK1"
"DPT"	5.56893030818034e-12	0.1886221280722	0.636	0.464	1.30179314884024e-07	"6"	"DPT"
"IGFBP2"	6.18407183658295e-12	-0.980620088900529	0.252	0.389	1.44558863251963e-07	"6"	"IGFBP2"
"GGH"	6.83843306723884e-12	0.181799619062054	0.308	0.17	1.59855211379775e-07	"6"	"GGH"
"ALDOA"	6.91325114120361e-12	-0.352984648706071	0.92	0.917	1.61604158676776e-07	"6"	"ALDOA"
"RERG"	7.28302031824563e-12	0.178002667967493	0.432	0.259	1.7024788295931e-07	"6"	"RERG"
"NFIX"	7.48749265575178e-12	0.256707816002649	0.519	0.341	1.75027628320854e-07	"6"	"NFIX"
"PLSCR4"	7.89271689778229e-12	0.245287323139835	0.556	0.377	1.84500150202559e-07	"6"	"PLSCR4"
"PCSK1N"	7.96092914681214e-12	0.0141739021824734	0.405	0.239	1.86094679735881e-07	"6"	"PCSK1N"
"DUSP1"	8.49514299404946e-12	0.409706141085696	0.939	0.874	1.985824626289e-07	"6"	"DUSP1"
"ITGB1"	8.56665699910005e-12	-0.310183894845285	0.966	0.941	2.00254174010963e-07	"6"	"ITGB1"
"FAM172A"	8.77825016048021e-12	0.165634961886358	0.34	0.192	2.05200375751385e-07	"6"	"FAM172A"
"KLF2"	9.87009967802178e-12	0.337863248426159	0.493	0.34	2.30723450073437e-07	"6"	"KLF2"
"ARL6IP5"	9.9985157005368e-12	0.280911327172761	0.888	0.768	2.33725303015748e-07	"6"	"ARL6IP5"
"GSTT1"	1.0114852783181e-11	0.232299724201783	0.437	0.272	2.36444798659638e-07	"6"	"GSTT1"
"NOVA1"	1.04420420319069e-11	0.090208889244349	0.286	0.147	2.44093174537856e-07	"6"	"NOVA1"
"PGK1"	1.04704582820585e-11	-0.509819315395487	0.578	0.639	2.447574328014e-07	"6"	"PGK1"
"MT2A"	1.06840992746591e-11	0.316718283323464	1	0.988	2.49751504644432e-07	"6"	"MT2A"
"MRPS6"	1.2584789300945e-11	-0.49072443991174	0.231	0.363	2.9418203469889e-07	"6"	"MRPS6"
"EDIL3"	1.26185103706332e-11	-0.401500934645107	0.245	0.4	2.94970298423923e-07	"6"	"EDIL3"
"LGALS3BP"	1.40912720976855e-11	0.251769129292236	0.956	0.884	3.29397576555497e-07	"6"	"LGALS3BP"
"RPL18"	1.43674107544318e-11	-0.201936611366115	0.995	0.997	3.35852593795598e-07	"6"	"RPL18"
"SLC44A1"	1.50646447695178e-11	-0.398142087343312	0.539	0.637	3.52151136132249e-07	"6"	"SLC44A1"
"DHRS3"	1.6894325642113e-11	0.250045810341012	0.367	0.221	3.94921756210033e-07	"6"	"DHRS3"
"ADD1"	1.89577413961008e-11	0.212059619893396	0.609	0.422	4.43156162875251e-07	"6"	"ADD1"
"RPS5"	2.41110197720056e-11	-0.243208219660193	0.99	0.988	5.63619198190404e-07	"6"	"RPS5"
"MT1X"	2.56980173774947e-11	0.649628005860884	0.871	0.798	6.00716854216315e-07	"6"	"MT1X"
"FSCN1"	2.88558715989072e-11	-0.315414454334312	0.148	0.296	6.74534854496054e-07	"6"	"FSCN1"
"MYLK"	3.13464397187892e-11	-0.454511528198862	0.393	0.527	7.32754374866415e-07	"6"	"MYLK"
"ANGPTL2"	3.2041217790537e-11	-0.373896750518621	0.221	0.371	7.48995507071592e-07	"6"	"ANGPTL2"
"TACC1"	3.31955819513796e-11	0.204551529611235	0.75	0.543	7.75979923695449e-07	"6"	"TACC1"
"RPL9"	3.37888629465084e-11	-0.201790797887702	0.998	0.999	7.89848460237581e-07	"6"	"RPL9"
"FOXO3"	3.52774153474134e-11	0.242954778992147	0.757	0.592	8.24644861161136e-07	"6"	"FOXO3"
"EIF5A"	3.62442999686907e-11	-0.370886698445589	0.471	0.607	8.47246756068113e-07	"6"	"EIF5A"
"RCN3"	3.79194936308833e-11	-0.362392784781417	0.663	0.705	8.86406083115528e-07	"6"	"RCN3"
"DUSP22"	3.91792852297898e-11	0.163070276399256	0.279	0.154	9.15854971531566e-07	"6"	"DUSP22"
"TPM4"	4.0136941587024e-11	-0.406256661187017	0.862	0.854	9.38241146538273e-07	"6"	"TPM4"
"PLOD1"	5.14891309684084e-11	-0.366916888364088	0.265	0.403	1.20360992551751e-06	"6"	"PLOD1"
"RPL11"	5.31978060122993e-11	-0.163593130472608	1	1	1.24355191334351e-06	"6"	"RPL11"
"COX7A2L"	5.48456594713942e-11	-0.351755480600983	0.612	0.664	1.28207213580331e-06	"6"	"COX7A2L"
"ADAM12"	5.61200278066865e-11	-0.40643927988384	0.158	0.298	1.3118617700091e-06	"6"	"ADAM12"
"PDLIM3"	5.6823170693299e-11	-0.492096580258005	0.49	0.604	1.32829843812656e-06	"6"	"PDLIM3"
"SAMHD1"	5.91404015110338e-11	0.218143531221511	0.471	0.305	1.38246602572193e-06	"6"	"SAMHD1"
