"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0001655"	"GO:0001655"	"urogenital system development"	"10/141"	"330/18866"	0.000191079786645814	0.00511398992622978	0.00393496364461044	"DCN/SERPINF1/NFIA/ZBTB16/GPC3/EGR1/TCF21/SPRY1/ARID5B/MYC"	10
"GO:1903555"	"GO:1903555"	"regulation of tumor necrosis factor superfamily cytokine production"	"6/141"	"113/18866"	0.000205425670756122	0.00544840697933354	0.00419228111396087	"GAS6/CLU/ZFP36/IGF1/GPNMB/CCL19"	6
"GO:1902895"	"GO:1902895"	"positive regulation of pri-miRNA transcription by RNA polymerase II"	"4/141"	"40/18866"	0.000221703284311577	0.00582762918761858	0.00448407394585068	"FOXO3/JUN/EGR1/FOS"	4
"GO:0006023"	"GO:0006023"	"aminoglycan biosynthetic process"	"6/141"	"115/18866"	0.000226003203089954	0.00588808345041437	0.00453059052677765	"DCN/PRELP/OGN/LUM/OMD/GPC3"	6
"GO:0032640"	"GO:0032640"	"tumor necrosis factor production"	"6/141"	"116/18866"	0.000236883074699172	0.00607114173517244	0.00467144487059893	"GAS6/CLU/ZFP36/IGF1/GPNMB/CCL19"	6
"GO:0060070"	"GO:0060070"	"canonical Wnt signaling pathway"	"10/141"	"339/18866"	0.000237153974030173	0.00607114173517244	0.00467144487059893	"SFRP4/SFRP2/FRZB/FOXO3/GPC3/EGR1/RBMS3/IGFBP4/JADE1/APOE"	10
"GO:0007517"	"GO:0007517"	"muscle organ development"	"11/141"	"407/18866"	0.000246423588471469	0.00625406072810348	0.00481219203621235	"DCN/ELN/IGF1/EGR1/FOS/TCF21/SGCE/LAMA2/ARID5B/BTG2/ENG"	11
"GO:1902992"	"GO:1902992"	"negative regulation of amyloid precursor protein catabolic process"	"3/141"	"17/18866"	0.000257346802969151	0.00647546143539471	0.0049825489877608	"CLU/IGF1/APOE"	3
"GO:0001667"	"GO:0001667"	"ameboidal-type cell migration"	"12/141"	"481/18866"	0.000268078028736732	0.00668831963221134	0.00514633289778276	"DCN/SERPINF1/SMOC2/CYP1B1/GADD45A/JUN/GLUL/GPC3/ARID5B/APOE/SEMA3C/PTN"	12
"GO:0071706"	"GO:0071706"	"tumor necrosis factor superfamily cytokine production"	"6/141"	"119/18866"	0.000272015386284718	0.00672952350606899	0.00517803725152334	"GAS6/CLU/ZFP36/IGF1/GPNMB/CCL19"	6
"GO:0030500"	"GO:0030500"	"regulation of bone mineralization"	"5/141"	"77/18866"	0.000278590224884283	0.00683474685049441	0.00525900143816647	"MGP/OMD/TMEM119/COMP/PTN"	5
"GO:0001822"	"GO:0001822"	"kidney development"	"9/141"	"283/18866"	0.000282052089932942	0.00686249051869902	0.00528034882588683	"DCN/SERPINF1/ZBTB16/GPC3/EGR1/TCF21/SPRY1/ARID5B/MYC"	9
"GO:0034614"	"GO:0034614"	"cellular response to reactive oxygen species"	"7/141"	"170/18866"	0.000292798392068883	0.00706397878241228	0.00543538413177604	"CST3/FOXO3/FBLN5/CYP1B1/JUN/SOD3/FOS"	7
"GO:0061045"	"GO:0061045"	"negative regulation of wound healing"	"5/141"	"78/18866"	0.000295900629391739	0.00706397878241228	0.00543538413177604	"SERPING1/CD9/TFPI/SERPINE2/APOE"	5
"GO:0010906"	"GO:0010906"	"regulation of glucose metabolic process"	"6/141"	"121/18866"	0.000297624135785808	0.00706397878241228	0.00543538413177604	"INS/IGF1/IGFBP4/PDK4/IGFBP3/C1QTNF3"	6
"GO:0044706"	"GO:0044706"	"multi-multicellular organism process"	"8/141"	"226/18866"	0.00030281543512194	0.00706397878241228	0.00543538413177604	"FBLN1/CST3/IGFBP7/FOS/SERPINE2/JUNB/PTN/FOSB"	8
"GO:0051403"	"GO:0051403"	"stress-activated MAPK cascade"	"9/141"	"286/18866"	0.000304764553466284	0.00706397878241228	0.00543538413177604	"SFRP2/UBC/ZFP36/GADD45A/ARL6IP5/DUSP1/GADD45B/MYC/CCL19"	9
"GO:1900153"	"GO:1900153"	"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"3/141"	"18/18866"	0.000307129512278795	0.00706397878241228	0.00543538413177604	"ZFP36L2/ZFP36/BTG2"	3
"GO:1990000"	"GO:1990000"	"amyloid fibril formation"	"3/141"	"18/18866"	0.000307129512278795	0.00706397878241228	0.00543538413177604	"GSN/CLU/APOE"	3
"GO:0042246"	"GO:0042246"	"tissue regeneration"	"5/141"	"79/18866"	0.000314014654056776	0.00716634993444301	0.00551415369669671	"APOD/GSN/CD9/IGF1/PTN"	5
"GO:0072593"	"GO:0072593"	"reactive oxygen species metabolic process"	"9/141"	"288/18866"	0.000320731798151863	0.00717687292398791	0.00552225061943006	"INS/FOXO3/FBLN5/CYP1B1/CLU/GADD45A/SOD3/GPX3/PDK4"	9
"GO:0010463"	"GO:0010463"	"mesenchymal cell proliferation"	"4/141"	"44/18866"	0.000321789139254893	0.00717687292398791	0.00552225061943006	"NFIB/GPC3/MYC/PTN"	4
"GO:0097028"	"GO:0097028"	"dendritic cell differentiation"	"4/141"	"44/18866"	0.000321789139254893	0.00717687292398791	0.00552225061943006	"GAS6/TMEM176B/TMEM176A/CCL19"	4
"GO:0048660"	"GO:0048660"	"regulation of smooth muscle cell proliferation"	"7/141"	"173/18866"	0.000325583686823691	0.00720690506773645	0.00554535887649057	"APOD/OGN/ELN/IGF1/JUN/NDRG2/IGFBP3"	7
"GO:1902105"	"GO:1902105"	"regulation of leukocyte differentiation"	"9/141"	"290/18866"	0.000337385281289189	0.00741240498593562	0.00570348095313696	"GAS6/ZFP36L2/JUN/ZBTB16/FOS/TMEM176B/TMEM176A/MYC/CCL19"	9
"GO:0048659"	"GO:0048659"	"smooth muscle cell proliferation"	"7/141"	"175/18866"	0.000349031524902993	0.00760131994902888	0.00584884172279396	"APOD/OGN/ELN/IGF1/JUN/NDRG2/IGFBP3"	7
"GO:0010828"	"GO:0010828"	"positive regulation of glucose transmembrane transport"	"4/141"	"45/18866"	0.000351147932427964	0.00760131994902888	0.00584884172279396	"C3/INS/IGF1/GPC3"	4
"GO:0010544"	"GO:0010544"	"negative regulation of platelet activation"	"3/141"	"19/18866"	0.000362725002653444	0.00779461611541415	0.00599757361283297	"CD9/SERPINE2/APOE"	3
"GO:1903706"	"GO:1903706"	"regulation of hemopoiesis"	"12/141"	"498/18866"	0.000366892462038531	0.00782703919015533	0.00602252157366071	"GAS6/ZFP36L2/FOXO3/ZFP36/JUN/ZBTB16/FOS/TMEM176B/TMEM176A/MYC/PTN/CCL19"	12
"GO:0030193"	"GO:0030193"	"regulation of blood coagulation"	"5/141"	"82/18866"	0.000373423342758115	0.00790905266963951	0.00608562691113566	"SERPING1/CD9/TFPI/SERPINE2/APOE"	5
"GO:0062197"	"GO:0062197"	"cellular response to chemical stress"	"10/141"	"360/18866"	0.000381947513730258	0.00796164637638477	0.00612609518091391	"CST3/INS/FOXO3/FBLN5/CYP1B1/JUN/SOD3/ARL6IP5/GPX3/FOS"	10
"GO:0032570"	"GO:0032570"	"response to progesterone"	"4/141"	"46/18866"	0.00038237481188133	0.00796164637638477	0.00612609518091391	"TXNIP/FOS/PTN/FOSB"	4
"GO:0017015"	"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"6/141"	"127/18866"	0.000385956682401318	0.00796164637638477	0.00612609518091391	"ASPN/UBC/SPRY1/LTBP4/CITED2/ENG"	6
"GO:0048771"	"GO:0048771"	"tissue remodeling"	"7/141"	"178/18866"	0.000386723991787711	0.00796164637638477	0.00612609518091391	"CST3/GPNMB/TMEM119/PDK4/THBS4/SEMA3C/PTN"	7
"GO:0010559"	"GO:0010559"	"regulation of glycoprotein biosynthetic process"	"4/141"	"47/18866"	0.000415537135839084	0.00849542588826572	0.0065368122538429	"ITM2B/IGF1/ITM2A/CCL19"	4
"GO:1903844"	"GO:1903844"	"regulation of cellular response to transforming growth factor beta stimulus"	"6/141"	"129/18866"	0.000419554640633503	0.00849967188110603	0.00654007933643456	"ASPN/UBC/SPRY1/LTBP4/CITED2/ENG"	6
"GO:0051412"	"GO:0051412"	"response to corticosterone"	"3/141"	"20/18866"	0.000424406170693813	0.00849967188110603	0.00654007933643456	"FOXO3/FOS/FOSB"	3
"GO:1900151"	"GO:1900151"	"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"3/141"	"20/18866"	0.000424406170693813	0.00849967188110603	0.00654007933643456	"ZFP36L2/ZFP36/BTG2"	3
"GO:0031098"	"GO:0031098"	"stress-activated protein kinase signaling cascade"	"9/141"	"300/18866"	0.000431755292222931	0.00858842959665073	0.00660837403174784	"SFRP2/UBC/ZFP36/GADD45A/ARL6IP5/DUSP1/GADD45B/MYC/CCL19"	9
"GO:0110110"	"GO:0110110"	"positive regulation of animal organ morphogenesis"	"5/141"	"85/18866"	0.00044095860795359	0.00871263182426422	0.00670394153526052	"SPRY1/MYC/SEMA3C/ENG/PTN"	5
"GO:0031952"	"GO:0031952"	"regulation of protein autophosphorylation"	"4/141"	"48/18866"	0.000450702649416274	0.00884579066587674	0.00680640071258822	"INS/JUN/GPNMB/ENG"	4
"GO:1903034"	"GO:1903034"	"regulation of response to wounding"	"7/141"	"183/18866"	0.000456731664129357	0.00890475509401873	0.00685177093904759	"SMOC2/SERPING1/CD9/TFPI/SERPINE2/APOE/PTN"	7
"GO:2000107"	"GO:2000107"	"negative regulation of leukocyte apoptotic process"	"4/141"	"49/18866"	0.000487939448743754	0.00945061669145798	0.00727178458238614	"TSC22D3/GAS6/CXCL12/CCL19"	4
"GO:0072111"	"GO:0072111"	"cell proliferation involved in kidney development"	"3/141"	"21/18866"	0.000492438956413107	0.00947542671686397	0.00729087467630552	"GPC3/EGR1/MYC"	3
"GO:0048608"	"GO:0048608"	"reproductive structure development"	"11/141"	"443/18866"	0.000504169544608125	0.00957596864081497	0.00736823674021518	"DCN/SERPINF1/CST3/SFRP2/FOXO3/TCF21/SERPINE2/CITED2/JUNB/ARID5B/PTN"	11
"GO:0048732"	"GO:0048732"	"gland development"	"11/141"	"443/18866"	0.000504169544608125	0.00957596864081497	0.00736823674021518	"SERPINF1/CST3/FRZB/NFIB/JUN/TCF21/SERPINE2/CITED2/ARID5B/SEMA3C/PTN"	11
"GO:0050818"	"GO:0050818"	"regulation of coagulation"	"5/141"	"88/18866"	0.000517316661248765	0.00974573717626815	0.00749886527578985	"SERPING1/CD9/TFPI/SERPINE2/APOE"	5
"GO:0061138"	"GO:0061138"	"morphogenesis of a branching epithelium"	"7/141"	"187/18866"	0.000519728511098539	0.00974573717626815	0.00749886527578985	"SFRP2/GPC3/TCF21/SPRY1/MYC/SEMA3C/ENG"	7
"GO:0030111"	"GO:0030111"	"regulation of Wnt signaling pathway"	"10/141"	"375/18866"	0.000525370449053365	0.00978918102539941	0.00753229318029874	"SFRP4/SFRP2/FRZB/FOXO3/GPC3/EGR1/RBMS3/IGFBP4/JADE1/APOE"	10
"GO:0071478"	"GO:0071478"	"cellular response to radiation"	"7/141"	"188/18866"	0.00053651130234917	0.00993389480576072	0.00764364331450124	"SFRP2/MFAP4/GADD45A/EGR1/ADIRF/MYC/PTN"	7
"GO:0009314"	"GO:0009314"	"response to radiation"	"11/141"	"447/18866"	0.000543286485737083	0.00993438145347809	0.00764401776597713	"SFRP2/MFAP4/CIRBP/GADD45A/CXCL12/EGR1/FOS/DUSP1/ADIRF/MYC/PTN"	11
"GO:0061458"	"GO:0061458"	"reproductive system development"	"11/141"	"447/18866"	0.000543286485737083	0.00993438145347809	0.00764401776597713	"DCN/SERPINF1/CST3/SFRP2/FOXO3/TCF21/SERPINE2/CITED2/JUNB/ARID5B/PTN"	11
