"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0051348"	"GO:0051348"	"negative regulation of transferase activity"	"8/103"	"296/18866"	0.000218783766593048	0.0051064808937126	0.0035868747447746	"GPRC5A/TRIB1/DUSP1/ZFP36/SFRP1/GADD45B/MIR24-2/SFRP2"	8
"GO:0045807"	"GO:0045807"	"positive regulation of endocytosis"	"5/103"	"100/18866"	0.000219592162158897	0.0051064808937126	0.0035868747447746	"C3/CLU/SERPINE1/SFRP4/CCL19"	5
"GO:0070301"	"GO:0070301"	"cellular response to hydrogen peroxide"	"5/103"	"100/18866"	0.000219592162158897	0.0051064808937126	0.0035868747447746	"NR4A3/CST3/KDM6B/ANXA1/CYP1B1"	5
"GO:1903707"	"GO:1903707"	"negative regulation of hemopoiesis"	"6/103"	"158/18866"	0.000229743990893973	0.00527315652681051	0.00370395040438675	"TRIB1/MYC/ZFP36/SFRP1/ANXA1/TMEM176A"	6
"GO:0030199"	"GO:0030199"	"collagen fibril organization"	"4/103"	"55/18866"	0.000230737894043765	0.00527315652681051	0.00370395040438675	"COL14A1/CYP1B1/LOX/SFRP2"	4
"GO:0031098"	"GO:0031098"	"stress-activated protein kinase signaling cascade"	"8/103"	"300/18866"	0.000239579519642916	0.00542842142370401	0.00381301097839242	"TRIB1/DUSP1/MYC/ZFP36/SFRP1/GADD45B/SFRP2/CCL19"	8
"GO:0048661"	"GO:0048661"	"positive regulation of smooth muscle cell proliferation"	"5/103"	"103/18866"	0.000252057350630947	0.00566274607222577	0.00397760440023323	"IGF1/NR4A3/ADAMTS1/THBS1/NAMPT"	5
"GO:0048705"	"GO:0048705"	"skeletal system morphogenesis"	"7/103"	"228/18866"	0.000254545723506245	0.00566371349869861	0.00397828393622976	"CSRNP1/MGP/OSR1/SFRP1/SFRP4/ZFAND5/SFRP2"	7
"GO:0031639"	"GO:0031639"	"plasminogen activation"	"3/103"	"23/18866"	0.000258509744753879	0.00566371349869861	0.00397828393622976	"SERPINE2/THBS1/SERPINE1"	3
"GO:2000050"	"GO:2000050"	"regulation of non-canonical Wnt signaling pathway"	"3/103"	"23/18866"	0.000258509744753879	0.00566371349869861	0.00397828393622976	"SFRP1/SFRP4/SFRP2"	3
"GO:0048259"	"GO:0048259"	"regulation of receptor-mediated endocytosis"	"5/103"	"105/18866"	0.000275644640606257	0.00594092635973323	0.00417300273198518	"C3/CLU/SERPINE1/SFRP4/CCL19"	5
"GO:1902106"	"GO:1902106"	"negative regulation of leukocyte differentiation"	"5/103"	"105/18866"	0.000275644640606257	0.00594092635973323	0.00417300273198518	"TRIB1/MYC/SFRP1/ANXA1/TMEM176A"	5
"GO:0031960"	"GO:0031960"	"response to corticosteroid"	"6/103"	"164/18866"	0.000280860769322034	0.00600453144736059	0.00421767997394464	"SERPINF1/SLIT3/FOSB/DUSP1/ZFP36/ANXA1"	6
"GO:0031638"	"GO:0031638"	"zymogen activation"	"4/103"	"58/18866"	0.000283461203470649	0.00601164520320553	0.00422267679107013	"SERPINE2/THBS1/SERPINE1/C1R"	4
"GO:0044346"	"GO:0044346"	"fibroblast apoptotic process"	"3/103"	"24/18866"	0.000294270350527457	0.00613944261228489	0.00431244375752228	"MYC/SFRP1/MIR24-2"	3
"GO:0071294"	"GO:0071294"	"cellular response to zinc ion"	"3/103"	"24/18866"	0.000294270350527457	0.00613944261228489	0.00431244375752228	"MT2A/MT1X/MT1M"	3
"GO:0034599"	"GO:0034599"	"cellular response to oxidative stress"	"8/103"	"310/18866"	0.000298750696712468	0.00613944261228489	0.00431244375752228	"MCL1/NR4A3/CST3/KDM6B/MGST1/ANXA1/NR4A2/CYP1B1"	8
"GO:0090287"	"GO:0090287"	"regulation of cellular response to growth factor stimulus"	"8/103"	"310/18866"	0.000298750696712468	0.00613944261228489	0.00431244375752228	"CHRDL1/THBS1/SFRP1/SFRP4/FSTL1/SKIL/LOX/SFRP2"	8
"GO:0000302"	"GO:0000302"	"response to reactive oxygen species"	"7/103"	"235/18866"	0.000305800438146641	0.00623597662712882	0.00438025081037578	"NR4A3/DUSP1/CST3/KDM6B/ANXA1/CYP1B1/CCL19"	7
"GO:0042326"	"GO:0042326"	"negative regulation of phosphorylation"	"10/103"	"484/18866"	0.000315083157228884	0.00637088509072757	0.00447501269649867	"GPRC5A/FBLN1/ATF3/TRIB1/DUSP1/MYC/SFRP1/GADD45B/MIR24-2/SFRP2"	10
"GO:0071772"	"GO:0071772"	"response to BMP"	"6/103"	"168/18866"	0.000319625694857324	0.00637088509072757	0.00447501269649867	"CHRDL1/SFRP1/SFRP4/FSTL1/SKIL/SFRP2"	6
"GO:0071773"	"GO:0071773"	"cellular response to BMP stimulus"	"6/103"	"168/18866"	0.000319625694857324	0.00637088509072757	0.00447501269649867	"CHRDL1/SFRP1/SFRP4/FSTL1/SKIL/SFRP2"	6
"GO:0090303"	"GO:0090303"	"positive regulation of wound healing"	"4/103"	"61/18866"	0.000344318447973781	0.00681185228043652	0.00478475518040549	"THBS1/SERPINE1/ANXA1/F3"	4
"GO:0001938"	"GO:0001938"	"positive regulation of endothelial cell proliferation"	"5/103"	"113/18866"	0.000387137075085551	0.00760222508186515	0.00533992581541006	"NR4A1/EGR3/SCG2/F3/THBS4"	5
"GO:0006469"	"GO:0006469"	"negative regulation of protein kinase activity"	"7/103"	"246/18866"	0.000402820969982483	0.00785204699576149	0.00551540476702022	"GPRC5A/TRIB1/DUSP1/SFRP1/GADD45B/MIR24-2/SFRP2"	7
"GO:0048771"	"GO:0048771"	"tissue remodeling"	"6/103"	"178/18866"	0.000435028037083109	0.00841795128691475	0.00591290509104894	"CST3/SFRP1/LEPR/SEMA3C/PDK4/THBS4"	6
"GO:0003180"	"GO:0003180"	"aortic valve morphogenesis"	"3/103"	"28/18866"	0.000468807379380809	0.00881424370736542	0.00619126729469691	"NFATC1/SLIT3/ELN"	3
"GO:0030194"	"GO:0030194"	"positive regulation of blood coagulation"	"3/103"	"28/18866"	0.000468807379380809	0.00881424370736542	0.00619126729469691	"THBS1/SERPINE1/F3"	3
"GO:0071280"	"GO:0071280"	"cellular response to copper ion"	"3/103"	"28/18866"	0.000468807379380809	0.00881424370736542	0.00619126729469691	"MT2A/MT1X/MT1M"	3
"GO:1900048"	"GO:1900048"	"positive regulation of hemostasis"	"3/103"	"28/18866"	0.000468807379380809	0.00881424370736542	0.00619126729469691	"THBS1/SERPINE1/F3"	3
"GO:0031668"	"GO:0031668"	"cellular response to extracellular stimulus"	"7/103"	"253/18866"	0.000476421152345141	0.0088943132032885	0.00624750940325095	"ATF3/SFRP1/PIM1/NR4A2/NAMPT/PDK4/SFRP2"	7
"GO:0002548"	"GO:0002548"	"monocyte chemotaxis"	"4/103"	"67/18866"	0.000493215386206395	0.00914345446736471	0.00642251025542225	"DUSP1/SERPINE1/ANXA1/CCL19"	4
"GO:1903034"	"GO:1903034"	"regulation of response to wounding"	"6/103"	"183/18866"	0.000503757814907425	0.00927404143971933	0.00651423665622248	"SERPINE2/THBS1/SERPINE1/ANXA1/TNFRSF12A/F3"	6
"GO:0007263"	"GO:0007263"	"nitric oxide mediated signal transduction"	"3/103"	"29/18866"	0.000520833277491497	0.00939271441244869	0.00659759447105233	"THBS1/DDAH1/MT1M"	3
"GO:0009435"	"GO:0009435"	"NAD biosynthetic process"	"3/103"	"29/18866"	0.000520833277491497	0.00939271441244869	0.00659759447105233	"PTGIS/NNMT/NAMPT"	3
"GO:0050820"	"GO:0050820"	"positive regulation of coagulation"	"3/103"	"29/18866"	0.000520833277491497	0.00939271441244869	0.00659759447105233	"THBS1/SERPINE1/F3"	3
