"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:1902903"	"GO:1902903"	"regulation of supramolecular fiber organization"	"9/109"	"373/18866"	0.000314144933149322	0.00710287018341008	0.00527124548843777	"CXCL12/GSN/APOE/SPTBN1/MAP1B/CLU/RGCC/HSPA1B/HSPA1A"	9
"GO:0071294"	"GO:0071294"	"cellular response to zinc ion"	"3/109"	"24/18866"	0.000347574821444695	0.00772774686345371	0.00573498455383746	"MT1X/MT2A/MT1M"	3
"GO:2000209"	"GO:2000209"	"regulation of anoikis"	"3/109"	"24/18866"	0.000347574821444695	0.00772774686345371	0.00573498455383746	"PDK4/NTRK2/MCL1"	3
"GO:2001236"	"GO:2001236"	"regulation of extrinsic apoptotic signaling pathway"	"6/109"	"162/18866"	0.000356973065590247	0.00787110858673371	0.00584137743693131	"SRPX/IGF1/MCL1/HSPA1B/SERPINE1/HSPA1A"	6
"GO:0010001"	"GO:0010001"	"glial cell differentiation"	"7/109"	"230/18866"	0.000379572068608892	0.00823331934185791	0.00611018451906996	"GSN/PTN/NFIB/NTRK2/IL6ST/CLU/SERPINE2"	7
"GO:0097191"	"GO:0097191"	"extrinsic apoptotic signaling pathway"	"7/109"	"230/18866"	0.000379572068608892	0.00823331934185791	0.00611018451906996	"SRPX/IGF1/FOXO3/MCL1/HSPA1B/SERPINE1/HSPA1A"	7
"GO:2001237"	"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"5/109"	"107/18866"	0.000390890181530155	0.00840397600656418	0.0062368337679899	"IGF1/MCL1/HSPA1B/SERPINE1/HSPA1A"	5
"GO:0048511"	"GO:0048511"	"rhythmic process"	"8/109"	"305/18866"	0.000393739505554918	0.00840397600656418	0.0062368337679899	"PTN/PDGFRA/PTGDS/NTRK2/FOXO3/SERPINF1/ADAMTS1/SERPINE1"	8
"GO:0009408"	"GO:0009408"	"response to heat"	"6/109"	"166/18866"	0.00040654788838568	0.00860849020803963	0.00638860967463211	"CXCL12/IGF1/IGFBP7/DNAJB1/HSPA1B/HSPA1A"	6
"GO:0033013"	"GO:0033013"	"tetrapyrrole metabolic process"	"4/109"	"61/18866"	0.000427044327451337	0.00897129343023754	0.00665785644372951	"PRSS1/CTRB1/CTRB2/CTRC"	4
"GO:0000302"	"GO:0000302"	"response to reactive oxygen species"	"7/109"	"235/18866"	0.000431837943803946	0.00900112214116351	0.0066799931932173	"FBLN5/PDGFRA/APOE/FOXO3/RHOB/SOD3/APOD"	7
"GO:0032967"	"GO:0032967"	"positive regulation of collagen biosynthetic process"	"3/109"	"26/18866"	0.000442753366414538	0.00908666139687683	0.00674347435000605	"ENG/F2R/RGCC"	3
"GO:0043567"	"GO:0043567"	"regulation of insulin-like growth factor receptor signaling pathway"	"3/109"	"26/18866"	0.000442753366414538	0.00908666139687683	0.00674347435000605	"IGF1/IGFBP4/IGFBP6"	3
"GO:0001667"	"GO:0001667"	"ameboidal-type cell migration"	"10/109"	"481/18866"	0.000473402430492955	0.00964150904240613	0.00715524284256527	"GLUL/GPC3/PTN/APOE/SERPINF1/RHOB/CYGB/RGCC/TIMP1/NR4A1"	10
