"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0071216"	"GO:0071216"	"cellular response to biotic stimulus"	"13/247"	"246/18866"	2.2949126440694e-05	0.00102400172466246	0.000705992315284431	"IL6/CXCL2/TRIB1/CCL2/SERPINE1/ICAM1/CXCL3/XBP1/CEBPB/NFKBIA/NFKB1/AXL/TNFAIP3"	13
"GO:0034620"	"GO:0034620"	"cellular response to unfolded protein"	"10/247"	"146/18866"	2.30025627195756e-05	0.00102400172466246	0.000705992315284431	"LMNA/PPP1R15A/CCL2/ATF3/PTPN1/HSPA8/XBP1/HSPB8/ATF4/HSPA9"	10
"GO:1901215"	"GO:1901215"	"negative regulation of neuron death"	"12/247"	"212/18866"	2.41835398383626e-05	0.00106461316488436	0.000733991647725744	"NR4A3/NR4A2/CLCF1/CCL2/REL/SOD2/APOE/CEBPB/HSP90AB1/HIF1A/ATF4/AXL"	12
"GO:0045765"	"GO:0045765"	"regulation of angiogenesis"	"17/247"	"403/18866"	2.46862810005711e-05	0.00107480269587102	0.000741016763406384	"IL6/SEMA6A/KLF4/VEGFA/TNFRSF12A/SERPINE1/RGCC/PTGS2/THBS1/C3/XBP1/KLF2/TWIST1/RHOB/HIF1A/ANGPTL4/TNFAIP3"	17
"GO:0071901"	"GO:0071901"	"negative regulation of protein serine/threonine kinase activity"	"10/247"	"148/18866"	2.5873616056295e-05	0.00110295997752484	0.000760429645228873	"DNAJA1/DUSP1/PTPN1/APOE/CDKN1A/DUSP5/DUSP2/RGS2/RGS4/TNFAIP3"	10
"GO:0051547"	"GO:0051547"	"regulation of keratinocyte migration"	"4/247"	"14/18866"	2.58897723144397e-05	0.00110295997752484	0.000760429645228873	"HAS2/HBEGF/ARF6/FGF7"	4
"GO:0043523"	"GO:0043523"	"regulation of neuron apoptotic process"	"12/247"	"214/18866"	2.65326944326161e-05	0.00110858326064919	0.000764306586621495	"NR4A3/NR4A2/CLCF1/CCL2/MCL1/SOD2/APOE/CEBPB/HSP90AB1/HIF1A/ATF4/AXL"	12
"GO:0070371"	"GO:0070371"	"ERK1 and ERK2 cascade"	"15/247"	"325/18866"	2.67359167571198e-05	0.00110858326064919	0.000764306586621495	"SEMA6A/KLF4/LIF/ERRFI1/CCL2/MYC/DUSP1/ATF3/PTPN1/ICAM1/EZR/IGF1/APOE/EIF3A/CD44"	15
"GO:0046660"	"GO:0046660"	"female sex differentiation"	"9/247"	"119/18866"	2.70398580145833e-05	0.00110858326064919	0.000764306586621495	"MMP19/ARID5B/WT1/VEGFA/ICAM1/TIPARP/CEBPB/FST/AXL"	9
"GO:0014074"	"GO:0014074"	"response to purine-containing compound"	"10/247"	"149/18866"	2.7420787365881e-05	0.00110858326064919	0.000764306586621495	"AREG/FOSL1/FOSB/MMP19/WT1/DUSP1/EZR/LDHA/PTGS2/FOS"	10
"GO:0043524"	"GO:0043524"	"negative regulation of neuron apoptotic process"	"10/247"	"149/18866"	2.7420787365881e-05	0.00110858326064919	0.000764306586621495	"NR4A3/NR4A2/CLCF1/CCL2/SOD2/APOE/CEBPB/HSP90AB1/HIF1A/AXL"	10
"GO:0010038"	"GO:0010038"	"response to metal ion"	"16/247"	"366/18866"	2.79297881622122e-05	0.00111775576463318	0.000770630518670289	"IGFBP2/FOSB/HOMER1/MT2A/JUND/DUSP1/ICAM1/JUNB/PTGS2/THBS1/FOS/MT1A/MT1E/HIF1A/FSTL3/ATF4"	16
"GO:0010575"	"GO:0010575"	"positive regulation of vascular endothelial growth factor production"	"5/247"	"28/18866"	2.83812722846817e-05	0.00112446600791909	0.000775256858723673	"IL6/PTGS2/C3/HIF1A/ATF4"	5
"GO:0006606"	"GO:0006606"	"protein import into nucleus"	"10/247"	"150/18866"	2.90465695594449e-05	0.00113943077816357	0.000785574236652	"LMNA/KPNA2/NOLC1/RANBP2/PTGS2/CDKN1A/HSP90AB1/RAN/NFKBIA/NXT1"	10
"GO:0072577"	"GO:0072577"	"endothelial cell apoptotic process"	"7/247"	"68/18866"	2.97490278488715e-05	0.00115028948637845	0.000793060712864869	"CCL2/SERPINE1/ICAM1/RGCC/THBS1/ANGPTL4/TNFAIP3"	7
"GO:0060485"	"GO:0060485"	"mesenchyme development"	"14/247"	"290/18866"	3.04308949873457e-05	0.00115028948637845	0.000793060712864869	"HAS2/IL6/SEMA6A/RDH10/NOLC1/WT1/MYC/RGCC/STRAP/SDCBP/DDX5/TWIST1/HIF1A/HNRNPAB"	14
"GO:0071347"	"GO:0071347"	"cellular response to interleukin-1"	"11/247"	"183/18866"	3.04847037026091e-05	0.00115028948637845	0.000793060712864869	"HAS2/IL6/CCL2/ICAM1/KLF2/CEBPB/HIF1A/NFKBIA/IL1R1/NFKB1/UBE2N"	11
"GO:1903034"	"GO:1903034"	"regulation of response to wounding"	"11/247"	"183/18866"	3.04847037026091e-05	0.00115028948637845	0.000793060712864869	"KLF4/PLAUR/HBEGF/TNFRSF12A/SERPINE1/SPP1/APOE/THBS1/CD9/XBP1/TNFAIP3"	11
"GO:0036294"	"GO:0036294"	"cellular response to decreased oxygen levels"	"12/247"	"218/18866"	3.18329217861612e-05	0.00118304280069363	0.000815642303940053	"LMNA/NAMPT/MYC/VEGFA/ICAM1/RGCC/PTGS2/PLK3/MALAT1/TWIST1/HIF1A/ATF4"	12
"GO:0006611"	"GO:0006611"	"protein export from nucleus"	"11/247"	"184/18866"	3.20539589510703e-05	0.00118304280069363	0.000815642303940053	"EIF4A3/EIF5A/RANBP2/NPM1/EIF4E/TXN/IFI27/SRSF2/RAN/HSPA9/NXT1"	11
"GO:1904035"	"GO:1904035"	"regulation of epithelial cell apoptotic process"	"8/247"	"94/18866"	3.25326730310852e-05	0.00118304280069363	0.000815642303940053	"IL6/CCL2/SERPINE1/ICAM1/RGCC/THBS1/ANGPTL4/TNFAIP3"	8
"GO:0001837"	"GO:0001837"	"epithelial to mesenchymal transition"	"10/247"	"152/18866"	3.25471139009605e-05	0.00118304280069363	0.000815642303940053	"HAS2/IL6/NOLC1/RGCC/STRAP/SDCBP/DDX5/TWIST1/HIF1A/HNRNPAB"	10
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"16/247"	"371/18866"	3.2896994930175e-05	0.00118488994466685	0.000816915807117744	"NR4A2/LMNA/NAMPT/MYC/VEGFA/ICAM1/RGCC/LDHA/PTGS2/THBS1/PLK3/MALAT1/TWIST1/HIF1A/ATF4/ANGPTL4"	16
"GO:0048569"	"GO:0048569"	"post-embryonic animal organ development"	"4/247"	"15/18866"	3.49418100218749e-05	0.00124720226402404	0.000859876690438743	"KLF4/VEGFA/LDHA/EFEMP1"	4
"GO:0002064"	"GO:0002064"	"epithelial cell development"	"12/247"	"221/18866"	3.63901367703826e-05	0.00128641917220278	0.000886914570489707	"VEGFA/MYADM/ICAM1/EZR/KLF5/CDKN1A/XBP1/SLC4A7/RHEB/HIF1A/ATF4/B4GALT1"	12
"GO:0051146"	"GO:0051146"	"striated muscle cell differentiation"	"14/247"	"295/18866"	3.66898956231484e-05	0.00128641917220278	0.000886914570489707	"KDM6B/NFATC2/LMNA/HOMER1/WT1/VEGFA/IGF1/KLF5/HNRNPU/CD9/XBP1/RGS2/RGS4/KRT8"	14
"GO:0060055"	"GO:0060055"	"angiogenesis involved in wound healing"	"5/247"	"30/18866"	4.02830779851173e-05	0.00140001364014943	0.000965231647011813	"VEGFA/SERPINE1/XBP1/B4GALT1/TNFAIP3"	5
"GO:0006595"	"GO:0006595"	"polyamine metabolic process"	"4/247"	"16/18866"	4.61109998301049e-05	0.00157459143351617	0.00108559333934867	"SAT1/SMOX/AMD1/SMS"	4
"GO:0019058"	"GO:0019058"	"viral life cycle"	"15/247"	"341/18866"	4.63997340553775e-05	0.00157459143351617	0.00108559333934867	"KPNA2/CCL2/RANBP2/ICAM1/LDLR/APOE/HSPA8/CHMP1B/DDX5/IFI27/PABPC1/HSP90AB1/TFRC/RAN/AXL"	15
"GO:0050873"	"GO:0050873"	"brown fat cell differentiation"	"6/247"	"50/18866"	4.64985355177669e-05	0.00157459143351617	0.00108559333934867	"PIM1/ARL4A/PTGS2/HNRNPU/CEBPB/RGS2"	6
"GO:0010611"	"GO:0010611"	"regulation of cardiac muscle hypertrophy"	"7/247"	"73/18866"	4.73010398275186e-05	0.00158212894185662	0.0010907900327102	"NR4A3/LMNA/ERRFI1/IGF1/RGS2/RGS4/LMCD1"	7
"GO:0048710"	"GO:0048710"	"regulation of astrocyte differentiation"	"5/247"	"31/18866"	4.75197738720186e-05	0.00158212894185662	0.0010907900327102	"IL6/ID4/CLCF1/LIF/LDLR"	5
"GO:0001701"	"GO:0001701"	"in utero embryonic development"	"16/247"	"383/18866"	4.81368773071532e-05	0.00158931923242451	0.0010957473387023	"FOSL1/LIF/RDH10/MAFF/VEGFA/TM4SF1/SOCS3/IGF1/JUNB/YBX3/PHLDA2/KLF2/CEBPB/TWIST1/HIF1A/KRT8"	16
"GO:0030522"	"GO:0030522"	"intracellular receptor signaling pathway"	"13/247"	"265/18866"	4.96485095029243e-05	0.0016256809475255	0.00112081672170586	"NR4A3/NR4A2/CREM/PIM1/NR4A1/CRABP2/KLF2/USP15/DDX5/TWIST1/NFKBIA/UBE2N/TNFAIP3"	13
"GO:0002702"	"GO:0002702"	"positive regulation of production of molecular mediator of immune response"	"8/247"	"100/18866"	5.08448243589557e-05	0.00163778206593644	0.00112915977074446	"NR4A3/IL6/CLCF1/DDX21/XBP1/STX4/TFRC/IL1R1"	8
"GO:0008585"	"GO:0008585"	"female gonad development"	"8/247"	"100/18866"	5.08448243589557e-05	0.00163778206593644	0.00112915977074446	"MMP19/ARID5B/WT1/VEGFA/ICAM1/TIPARP/CEBPB/FST"	8
"GO:0048762"	"GO:0048762"	"mesenchymal cell differentiation"	"12/247"	"229/18866"	5.14137963762866e-05	0.00163907689120783	0.00113005248085345	"HAS2/IL6/SEMA6A/RDH10/NOLC1/RGCC/STRAP/SDCBP/DDX5/TWIST1/HIF1A/HNRNPAB"	12
"GO:0006984"	"GO:0006984"	"ER-nucleus signaling pathway"	"6/247"	"51/18866"	5.21261202150899e-05	0.00163907689120783	0.00113005248085345	"PPP1R15A/CCL2/ATF3/PTPN1/XBP1/ATF4"	6
"GO:1902893"	"GO:1902893"	"regulation of pri-miRNA transcription by RNA polymerase II"	"6/247"	"51/18866"	5.21261202150899e-05	0.00163907689120783	0.00113005248085345	"KLF4/FOSL1/WT1/KLF5/FOS/HIF1A"	6
"GO:0048511"	"GO:0048511"	"rhythmic process"	"14/247"	"305/18866"	5.26745391454637e-05	0.00164327971727817	0.00113295009600065	"HAS1/HAS2/CREM/ID4/NAMPT/MMP19/JUND/SERPINE1/HNRNPU/EGR3/DDX5/TWIST1/ATF4/AXL"	14
"GO:0031667"	"GO:0031667"	"response to nutrient levels"	"18/247"	"473/18866"	5.4925592855658e-05	0.00170011874136029	0.00117213744622066	"IGFBP2/NAMPT/PIM1/C2/ATF3/SPP1/ICAM1/LDLR/LDHA/PTGS2/APOE/HSPA8/CDKN1A/ACSL4/XBP1/SLC16A1/SRSF2/ATF4"	18
"GO:2001236"	"GO:2001236"	"regulation of extrinsic apoptotic signaling pathway"	"10/247"	"162/18866"	5.5981587715798e-05	0.00171937248472862	0.0011854118329049	"LMNA/MCL1/TNFRSF12A/SERPINE1/ATF3/ICAM1/IGF1/THBS1/STX4/TNFAIP3"	10
"GO:0043502"	"GO:0043502"	"regulation of muscle adaptation"	"8/247"	"102/18866"	5.85890773528159e-05	0.00178561480362967	0.00123108223263609	"NR4A3/KLF4/LMNA/ERRFI1/IGF1/RGS2/RGS4/LMCD1"	8
"GO:0042692"	"GO:0042692"	"muscle cell differentiation"	"16/247"	"390/18866"	5.96502937786065e-05	0.00180407987748732	0.00124381287549605	"KDM6B/NFATC2/LMNA/HOMER1/WT1/VEGFA/NFATC1/SOD2/IGF1/KLF5/HNRNPU/CD9/XBP1/RGS2/RGS4/KRT8"	16
"GO:0032102"	"GO:0032102"	"negative regulation of response to external stimulus"	"17/247"	"433/18866"	6.05092402600061e-05	0.00181619401447079	0.00125216490011735	"SEMA6A/KLF4/PLAUR/TRIB1/CCL2/SERPINE1/DUSP1/SOCS3/SPP1/IGF1/LDLR/APOE/THBS1/CD9/NFKB1/TNFAIP3/TNFAIP6"	17
"GO:0014743"	"GO:0014743"	"regulation of muscle hypertrophy"	"7/247"	"76/18866"	6.13900087318473e-05	0.00182877604959082	0.00126083951451637	"NR4A3/LMNA/ERRFI1/IGF1/RGS2/RGS4/LMCD1"	7
"GO:0001975"	"GO:0001975"	"response to amphetamine"	"5/247"	"33/18866"	6.49751380610935e-05	0.00192113057461233	0.00132451283007492	"NR4A2/RANBP2/ICAM1/RGS2/RGS4"	5
"GO:0071453"	"GO:0071453"	"cellular response to oxygen levels"	"12/247"	"235/18866"	6.59551772670364e-05	0.00192142950244116	0.00132471892421021	"LMNA/NAMPT/MYC/VEGFA/ICAM1/RGCC/PTGS2/PLK3/MALAT1/TWIST1/HIF1A/ATF4"	12
"GO:1904018"	"GO:1904018"	"positive regulation of vasculature development"	"12/247"	"235/18866"	6.59551772670364e-05	0.00192142950244116	0.00132471892421021	"KLF4/VEGFA/SERPINE1/SOD2/PTGS2/THBS1/C3/XBP1/TWIST1/RHOB/HIF1A/ANGPTL4"	12
"GO:0051054"	"GO:0051054"	"positive regulation of DNA metabolic process"	"11/247"	"200/18866"	6.84678530281803e-05	0.00193163496476397	0.0013317550236623	"IL6/KLF4/CLCF1/WT1/NAF1/MYC/RGCC/HSP90AB1/TFRC/CCT2/UBE2N"	11
"GO:0048638"	"GO:0048638"	"regulation of developmental growth"	"15/247"	"353/18866"	6.85801260950994e-05	0.00193163496476397	0.0013317550236623	"SEMA6A/WT1/PIM1/VEGFA/TNFRSF12A/SPP1/EZR/IGF1/APOE/CRABP2/CDKN1A/YBX3/PHLDA2/RGS2/RGS4"	15
"GO:0006403"	"GO:0006403"	"RNA localization"	"12/247"	"236/18866"	6.86951880334888e-05	0.00193163496476397	0.0013317550236623	"EIF4A3/EIF5A/NAF1/RANBP2/HNRNPU/NPM1/EIF5AL1/EIF4E/SRSF2/RAN/NXT1/CCT2"	12
"GO:0035967"	"GO:0035967"	"cellular response to topologically incorrect protein"	"10/247"	"166/18866"	6.87431928399092e-05	0.00193163496476397	0.0013317550236623	"LMNA/PPP1R15A/CCL2/ATF3/PTPN1/HSPA8/XBP1/HSPB8/ATF4/HSPA9"	10
"GO:2001242"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	"10/247"	"166/18866"	6.87431928399092e-05	0.00193163496476397	0.0013317550236623	"PLAUR/MCL1/DNAJA1/SOD2/PTPN1/PTGS2/YBX3/XBP1/HIF1A/CD44"	10
"GO:0031099"	"GO:0031099"	"regeneration"	"11/247"	"201/18866"	7.16081615819977e-05	0.00199563798783519	0.00137588155329108	"NR4A3/IL6/KLF4/SPP1/IGF1/KLF5/CDKN1A/CD9/CEBPB/NNMT/AXL"	11
"GO:0046545"	"GO:0046545"	"development of primary female sexual characteristics"	"8/247"	"105/18866"	7.20283271732538e-05	0.00199563798783519	0.00137588155329108	"MMP19/ARID5B/WT1/VEGFA/ICAM1/TIPARP/CEBPB/FST"	8
"GO:0045727"	"GO:0045727"	"positive regulation of translation"	"9/247"	"136/18866"	7.71977727029028e-05	0.00212401094061737	0.00146438757429849	"IL6/EIF4A3/PPP1R15A/EIF5A/THBS1/YBX3/NPM1/EIF5AL1/PABPC1"	9
"GO:0051168"	"GO:0051168"	"nuclear export"	"11/247"	"204/18866"	8.17805874967543e-05	0.0022192786826174	0.00153006939116134	"EIF4A3/EIF5A/RANBP2/NPM1/EIF4E/TXN/IFI27/SRSF2/RAN/HSPA9/NXT1"	11
"GO:0060541"	"GO:0060541"	"respiratory system development"	"11/247"	"204/18866"	8.17805874967543e-05	0.0022192786826174	0.00153006939116134	"ALDH1A3/LIF/RDH10/ERRFI1/WT1/VEGFA/EIF4E/KLF2/CRISPLD2/FSTL3/FGF7"	11
"GO:0022409"	"GO:0022409"	"positive regulation of cell-cell adhesion"	"13/247"	"279/18866"	8.37818839423688e-05	0.00225812125292289	0.00155684918603972	"HAS2/NR4A3/IL6/PLAUR/IGFBP2/CCL2/ICAM1/IGF1/XBP1/EGR3/CD44/FSTL3/TFRC"	13
"GO:0070997"	"GO:0070997"	"neuron death"	"15/247"	"360/18866"	8.5414508662994e-05	0.00228656948191069	0.00157646265988954	"NR4A3/NR4A2/NAMPT/CLCF1/CCL2/REL/MCL1/SOD2/APOE/FOS/CEBPB/HSP90AB1/HIF1A/ATF4/AXL"	15
"GO:0034612"	"GO:0034612"	"response to tumor necrosis factor"	"14/247"	"320/18866"	8.80120310665899e-05	0.0023270543827724	0.00160437475047009	"HAS2/CCL2/TNFRSF12A/TRAF4/ICAM1/PTGS2/THBS1/YBX3/KLF2/NFKBIA/NFKB1/TNFAIP3/KRT18/KRT8"	14
"GO:0007584"	"GO:0007584"	"response to nutrient"	"10/247"	"171/18866"	8.8101503638531e-05	0.0023270543827724	0.00160437475047009	"IGFBP2/PIM1/C2/SPP1/LDHA/PTGS2/ACSL4/XBP1/SLC16A1/SRSF2"	10
"GO:0001819"	"GO:0001819"	"positive regulation of cytokine production"	"17/247"	"447/18866"	8.92505939927828e-05	0.00234179373112189	0.00161453671252193	"NR4A3/IL6/DDX21/LRRFIP1/SERPINE1/RGCC/PTGS2/THBS1/C3/XBP1/USP15/CEBPB/TWIST1/HIF1A/ATF4/IL1R1/NFKB1"	17
"GO:1901214"	"GO:1901214"	"regulation of neuron death"	"14/247"	"321/18866"	9.09694765019443e-05	0.00237119122303094	0.00163480465043314	"NR4A3/NR4A2/CLCF1/CCL2/REL/MCL1/SOD2/APOE/FOS/CEBPB/HSP90AB1/HIF1A/ATF4/AXL"	14
"GO:0033138"	"GO:0033138"	"positive regulation of peptidyl-serine phosphorylation"	"8/247"	"109/18866"	9.38412554368994e-05	0.00243005917673853	0.00167539083494155	"IL6/LIF/VEGFA/PTGS2/TXN/HSP90AB1/CD44/TFRC"	8
"GO:0051546"	"GO:0051546"	"keratinocyte migration"	"4/247"	"19/18866"	9.52114215093498e-05	0.00244953020792236	0.00168881502950624	"HAS2/HBEGF/ARF6/FGF7"	4
"GO:0045766"	"GO:0045766"	"positive regulation of angiogenesis"	"11/247"	"208/18866"	9.72494158258675e-05	0.00248582055162637	0.00171383520589559	"KLF4/VEGFA/SERPINE1/PTGS2/THBS1/C3/XBP1/TWIST1/RHOB/HIF1A/ANGPTL4"	11
"GO:0051402"	"GO:0051402"	"neuron apoptotic process"	"12/247"	"245/18866"	9.81109253479149e-05	0.00249080172555267	0.00171726944865942	"NR4A3/NR4A2/CLCF1/CCL2/MCL1/SOD2/APOE/CEBPB/HSP90AB1/HIF1A/ATF4/AXL"	12
"GO:0010631"	"GO:0010631"	"epithelial cell migration"	"15/247"	"365/18866"	9.95533116708986e-05	0.00249080172555267	0.00171726944865942	"HAS2/KLF4/HBEGF/NR4A1/VEGFA/RGCC/PTGS2/APOE/THBS1/STRAP/EGR3/RHOB/HIF1A/ARF6/FGF7"	15
"GO:0034405"	"GO:0034405"	"response to fluid shear stress"	"5/247"	"36/18866"	9.99589788901754e-05	0.00249080172555267	0.00171726944865942	"HAS2/KLF4/TFPI2/PTGS2/KLF2"	5
"GO:0051973"	"GO:0051973"	"positive regulation of telomerase activity"	"5/247"	"36/18866"	9.99589788901754e-05	0.00249080172555267	0.00171726944865942	"KLF4/NAF1/MYC/HSP90AB1/CCT2"	5
"GO:0051099"	"GO:0051099"	"positive regulation of binding"	"10/247"	"174/18866"	0.0001017988905399	0.00252079502699427	0.00173794816415158	"KLF4/PLAUR/IGF1/S100A10/APOE/TXN/HSP90AB1/TWIST1/RAN/FKBP1A"	10
"GO:0051098"	"GO:0051098"	"regulation of binding"	"15/247"	"367/18866"	0.000105756806902173	0.0026025370742013	0.0017943047656825	"KLF4/PLAUR/LIF/EIF4A3/IGF1/S100A10/APOE/CDKN1A/PHLDA2/TXN/HSP90AB1/TWIST1/RAN/NFKBIA/FKBP1A"	15
"GO:0071496"	"GO:0071496"	"cellular response to external stimulus"	"14/247"	"326/18866"	0.000107090706340193	0.00261909492913484	0.00180572048702275	"NR4A2/FOSL1/NAMPT/PIM1/ATF3/ICAM1/PTGS2/FOS/HSPA8/CDKN1A/XBP1/ATF4/NFKB1/AXL"	14
"GO:0090132"	"GO:0090132"	"epithelium migration"	"15/247"	"368/18866"	0.000108983129994039	0.00264902552783057	0.00182635597245419	"HAS2/KLF4/HBEGF/NR4A1/VEGFA/RGCC/PTGS2/APOE/THBS1/STRAP/EGR3/RHOB/HIF1A/ARF6/FGF7"	15
"GO:0070555"	"GO:0070555"	"response to interleukin-1"	"11/247"	"211/18866"	0.000110432208563102	0.00266788055077444	0.00183935546355102	"HAS2/IL6/CCL2/ICAM1/KLF2/CEBPB/HIF1A/NFKBIA/IL1R1/NFKB1/UBE2N"	11
"GO:0030212"	"GO:0030212"	"hyaluronan metabolic process"	"5/247"	"37/18866"	0.00011435230754798	0.00274584146972785	0.00189310518715794	"HAS1/HAS2/PIM1/CD44/NFKB1"	5
"GO:0051412"	"GO:0051412"	"response to corticosterone"	"4/247"	"20/18866"	0.00011779497395829	0.0028114679929081	0.00193835102994142	"FOSL1/FOSB/FOS/CDKN1A"	4
"GO:0009636"	"GO:0009636"	"response to toxic substance"	"12/247"	"250/18866"	0.000118714207602413	0.00281644126060335	0.00194177982179805	"KDM6B/MT2A/PIM1/SOD2/PTGS2/APOE/FOS/CDKN1A/TXN/MT1A/MT1E/ATF4"	12
"GO:1903510"	"GO:1903510"	"mucopolysaccharide metabolic process"	"8/247"	"113/18866"	0.000120861841276945	0.00285032509011461	0.00196514084031122	"HAS1/HAS2/UGDH/PIM1/CD44/BGN/NFKB1/B4GALT1"	8
"GO:0090130"	"GO:0090130"	"tissue migration"	"15/247"	"374/18866"	0.000130204897165278	0.00305249587318834	0.00210452636651445	"HAS2/KLF4/HBEGF/NR4A1/VEGFA/RGCC/PTGS2/APOE/THBS1/STRAP/EGR3/RHOB/HIF1A/ARF6/FGF7"	15
"GO:0031668"	"GO:0031668"	"cellular response to extracellular stimulus"	"12/247"	"253/18866"	0.000132777517701936	0.00309449720667688	0.00213348395316733	"NR4A2/FOSL1/NAMPT/PIM1/ATF3/ICAM1/FOS/HSPA8/CDKN1A/XBP1/ATF4/AXL"	12
"GO:0030323"	"GO:0030323"	"respiratory tube development"	"10/247"	"181/18866"	0.000140922926827548	0.00324405545189076	0.00223659605665839	"LIF/RDH10/ERRFI1/VEGFA/TRAF4/EIF4E/KLF2/CRISPLD2/FSTL3/FGF7"	10
"GO:0030728"	"GO:0030728"	"ovulation"	"4/247"	"21/18866"	0.000144021280442901	0.00324405545189076	0.00223659605665839	"MMP19/PTGS2/RGS2/TNFAIP6"	4
"GO:0061042"	"GO:0061042"	"vascular wound healing"	"4/247"	"21/18866"	0.000144021280442901	0.00324405545189076	0.00223659605665839	"VEGFA/SERPINE1/XBP1/TNFAIP3"	4
"GO:0072574"	"GO:0072574"	"hepatocyte proliferation"	"4/247"	"21/18866"	0.000144021280442901	0.00324405545189076	0.00223659605665839	"IL6/XBP1/CEBPB/TNFAIP3"	4
"GO:0072575"	"GO:0072575"	"epithelial cell proliferation involved in liver morphogenesis"	"4/247"	"21/18866"	0.000144021280442901	0.00324405545189076	0.00223659605665839	"IL6/XBP1/CEBPB/TNFAIP3"	4
"GO:1902041"	"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"6/247"	"61/18866"	0.000144107460760417	0.00324405545189076	0.00223659605665839	"SERPINE1/ATF3/ICAM1/THBS1/STX4/TNFAIP3"	6
"GO:0071356"	"GO:0071356"	"cellular response to tumor necrosis factor"	"13/247"	"297/18866"	0.00015621716100741	0.00349679317464044	0.00241084467924014	"HAS2/CCL2/TNFRSF12A/TRAF4/ICAM1/THBS1/YBX3/KLF2/NFKBIA/NFKB1/TNFAIP3/KRT18/KRT8"	13
"GO:0050727"	"GO:0050727"	"regulation of inflammatory response"	"16/247"	"425/18866"	0.000161446242589332	0.00359353939965693	0.00247754582802671	"IL6/KLF4/SERPINE1/SOCS3/IGF1/LDLR/PTGS2/APOE/C3/CEBPB/NFKBIA/IL1R1/NEAT1/NFKB1/TNFAIP3/TNFAIP6"	16
"GO:0071241"	"GO:0071241"	"cellular response to inorganic substance"	"11/247"	"221/18866"	0.000165952509875165	0.00367320583310281	0.00253247140915056	"FOSB/MT2A/EIF4A3/JUND/JUNB/PTGS2/FOS/MT1A/MT1E/FSTL3/ATF4"	11
"GO:0001892"	"GO:0001892"	"embryonic placenta development"	"7/247"	"89/18866"	0.00016754271053144	0.00368780121736426	0.00254253411595958	"LIF/SOCS3/JUNB/PHLDA2/CEBPB/HIF1A/KRT8"	7
"GO:0061041"	"GO:0061041"	"regulation of wound healing"	"9/247"	"151/18866"	0.00017173715848563	0.00375924100508325	0.00259178788176918	"PLAUR/HBEGF/TNFRSF12A/SERPINE1/APOE/THBS1/CD9/XBP1/TNFAIP3"	9
"GO:0036120"	"GO:0036120"	"cellular response to platelet-derived growth factor stimulus"	"4/247"	"22/18866"	0.000174224095270769	0.00377199926482398	0.00260058399325652	"HAS1/HAS2/ERRFI1/SYAP1"	4
"GO:0072576"	"GO:0072576"	"liver morphogenesis"	"4/247"	"22/18866"	0.000174224095270769	0.00377199926482398	0.00260058399325652	"IL6/XBP1/CEBPB/TNFAIP3"	4
"GO:0010632"	"GO:0010632"	"regulation of epithelial cell migration"	"13/247"	"301/18866"	0.00017816942804107	0.00383645257553651	0.00264502097120467	"HAS2/KLF4/HBEGF/VEGFA/RGCC/PTGS2/APOE/THBS1/STRAP/RHOB/HIF1A/ARF6/FGF7"	13
"GO:0008406"	"GO:0008406"	"gonad development"	"11/247"	"223/18866"	0.000179516567490671	0.00384456562377318	0.0026506144673587	"RDH10/MMP19/ARID5B/WT1/VEGFA/ICAM1/YBX3/TIPARP/CEBPB/FST/FSTL3"	11
"GO:0000184"	"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"8/247"	"120/18866"	0.000183504933127892	0.0039088523927565	0.00269493662403441	"EIF4A3/ETF1/RPS2/RPS5/RPL7/RPS4Y1/PABPC1/GSPT1"	8
"GO:0030099"	"GO:0030099"	"myeloid cell differentiation"	"16/247"	"431/18866"	0.000189243809710692	0.00400953996830888	0.00276435511510974	"NR4A3/LIF/TRIB1/MYC/VEGFA/JUNB/THBS1/FOS/KLF2/CEBPB/HIF1A/TOB2/FSTL3/TFRC/HSPA9/NFKBIA"	16
"GO:0045637"	"GO:0045637"	"regulation of myeloid cell differentiation"	"12/247"	"263/18866"	0.000190450992308406	0.00401365335918035	0.00276719106965462	"NR4A3/LIF/TRIB1/MYC/THBS1/FOS/CEBPB/HIF1A/TOB2/FSTL3/HSPA9/NFKBIA"	12
"GO:0062013"	"GO:0062013"	"positive regulation of small molecule metabolic process"	"9/247"	"154/18866"	0.000199137122602065	0.0041745041256581	0.0028780887393615	"HAS2/NR4A3/RDH10/IGF1/PTGS2/TWIST1/HIF1A/NFKB1/ELOVL5"	9
"GO:0036119"	"GO:0036119"	"response to platelet-derived growth factor"	"4/247"	"23/18866"	0.000208744803494216	0.00429654009694484	0.0029622257635888	"HAS1/HAS2/ERRFI1/SYAP1"	4
"GO:0042401"	"GO:0042401"	"cellular biogenic amine biosynthetic process"	"4/247"	"23/18866"	0.000208744803494216	0.00429654009694484	0.0029622257635888	"SAT1/SMOX/AMD1/SMS"	4
