"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0007160"	"GO:0007160"	"cell-matrix adhesion"	"12/219"	"230/18866"	1.64693055498968e-05	0.000564599889982103	0.0004094687037119	"COL3A1/FN1/POSTN/MMP14/THY1/GREM1/ACTN1/PLAU/S100A10/ITGB1/ITGBL1/ITGB5"	12
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"16/219"	"396/18866"	1.66112479755484e-05	0.000564599889982103	0.0004094687037119	"COL1A1/POSTN/PKM/MMP14/LDHA/MMP2/P4HB/PLOD2/PLAU/CXCR4/ENO1/EDNRA/LOXL2/PLAT/PDPN/HILPDA"	16
"GO:0040013"	"GO:0040013"	"negative regulation of locomotion"	"16/219"	"397/18866"	1.71330776253191e-05	0.000567217955444132	0.000411367421529581	"COL3A1/NBL1/SULF1/THY1/DPYSL3/GREM1/CD74/MIF/CALR/SEMA3C/IGFBP3/IGFBP5/TPM1/TIMP1/GJA1/SFRP2"	16
"GO:0043903"	"GO:0043903"	"regulation of symbiotic process"	"12/219"	"231/18866"	1.71965502963171e-05	0.000567217955444132	0.000411367421529581	"GAPDH/P4HB/ISG15/LGALS1/CD74/CFL1/CXCR4/PPIB/HLA-DRB1/SLPI/IFI27/CCL5"	12
"GO:0048002"	"GO:0048002"	"antigen processing and presentation of peptide antigen"	"11/219"	"194/18866"	1.72384377018262e-05	0.000567217955444132	0.000411367421529581	"B2M/CAPZB/CD74/CALR/HLA-A/HLA-DRA/ITGB5/HLA-B/HLA-DRB1/CTSD/FCER1G"	11
"GO:0030595"	"GO:0030595"	"leukocyte chemotaxis"	"12/219"	"232/18866"	1.79516750345187e-05	0.000584468746123855	0.000423878332394009	"NBL1/GREM1/CD74/MIF/CXCR4/CALR/MDK/S100A9/PPIB/FCER1G/CCL5/RARRES2"	12
"GO:0010466"	"GO:0010466"	"negative regulation of peptidase activity"	"13/219"	"272/18866"	1.85799315305092e-05	0.000594160810150027	0.000430907375373835	"SERPINH1/GAPDH/COL6A3/PLAUR/TIMP1/LXN/CST1/RARRES1/SLPI/SERPINA1/SFRP2/PCSK1N/IFI6"	13
"GO:2001243"	"GO:2001243"	"negative regulation of intrinsic apoptotic signaling pathway"	"8/219"	"98/18866"	1.86335591931952e-05	0.000594160810150027	0.000430907375373835	"PLAUR/CD74/MIF/ENO1/MUC1/PTTG1IP/SFRP2/SOD2"	8
"GO:0090177"	"GO:0090177"	"establishment of planar polarity involved in neural tube closure"	"4/219"	"15/18866"	2.18111153526922e-05	0.000682992876909493	0.000495331672773539	"CTHRC1/PTK7/FZD1/SFRP2"	4
"GO:0032970"	"GO:0032970"	"regulation of actin filament-based process"	"16/219"	"405/18866"	2.18610717148528e-05	0.000682992876909493	0.000495331672773539	"TMSB10/CAPZB/PFN1/FLNA/ARPC1B/CFL1/S100A10/MYH9/MDK/ARPC2/TPM1/CAPG/CNN2/STMN1/CDC42EP3/PDPN"	16
"GO:0034110"	"GO:0034110"	"regulation of homotypic cell-cell adhesion"	"5/219"	"30/18866"	2.26495132460177e-05	0.000700549444699329	0.000508064344497514	"PLAUR/LGALS1/CD9/PDPN/CCL5"	5
"GO:0006936"	"GO:0006936"	"muscle contraction"	"15/219"	"362/18866"	2.28984020926509e-05	0.000701235224480885	0.000508561697336521	"SULF1/ACTA2/TPM4/COMP/SULF2/FLNA/CXCR4/ENO1/EDNRA/TPM1/ITGB5/MYL9/GJA1/ALDOA/TPM2"	15
"GO:0007179"	"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"11/219"	"202/18866"	2.50906667466609e-05	0.000756648373013275	0.000548749360318304	"COL1A2/COL3A1/FBN1/NREP/ITGB5/SKIL/TGFB1I1/HSPA5/ASPN/HTRA3/HTRA1"	11
"GO:2000146"	"GO:2000146"	"negative regulation of cell motility"	"15/219"	"365/18866"	2.51971491821427e-05	0.000756648373013275	0.000548749360318304	"COL3A1/NBL1/SULF1/THY1/DPYSL3/GREM1/CD74/MIF/CALR/IGFBP3/IGFBP5/TPM1/TIMP1/GJA1/SFRP2"	15
"GO:1900047"	"GO:1900047"	"negative regulation of hemostasis"	"6/219"	"51/18866"	2.6608036855385e-05	0.00079133324993948	0.00057390411476544	"FAP/COMP/PLAUR/PLAU/CD9/PLAT"	6
"GO:0046718"	"GO:0046718"	"viral entry into host cell"	"9/219"	"134/18866"	2.70137150758016e-05	0.000795746864090042	0.000577105030842439	"CTSB/CD55/P4HB/LGALS1/CD74/CXCR4/ITGB1/ITGB5/HLA-DRB1"	9
"GO:0045861"	"GO:0045861"	"negative regulation of proteolysis"	"15/219"	"369/18866"	2.85783151791315e-05	0.000833893668387299	0.000604770502946665	"SERPINH1/GAPDH/COL6A3/PLAUR/TIMP1/LXN/CST1/PLAT/RARRES1/SLPI/GAS1/SERPINA1/SFRP2/PCSK1N/IFI6"	15
"GO:0002683"	"GO:0002683"	"negative regulation of immune system process"	"17/219"	"463/18866"	3.06325009519675e-05	0.000885479677050799	0.000642182582672334	"COL3A1/INHBA/NBL1/CD55/THY1/RUNX1/GREM1/FBN1/CD74/MIF/MDK/HLA-A/HLA-B/HLA-DRB1/FCER1G/ID2/HTRA1"	17
"GO:0009612"	"GO:0009612"	"response to mechanical stimulus"	"11/219"	"209/18866"	3.43294239446206e-05	0.000976187227725114	0.000707967050311303	"COL3A1/COL1A1/POSTN/MMP14/COL11A1/CXCR4/MDK/CNN2/GJA1/IGFBP2/MMP7"	11
"GO:0030111"	"GO:0030111"	"regulation of Wnt signaling pathway"	"15/219"	"375/18866"	3.44016837445967e-05	0.000976187227725114	0.000707967050311303	"CTHRC1/COL1A1/SULF1/SFRP4/SOX4/RUNX1/GREM1/SULF2/PTK7/MDK/VGLL4/IGFBP2/TAX1BP3/FZD1/SFRP2"	15
"GO:0042249"	"GO:0042249"	"establishment of planar polarity of embryonic epithelium"	"4/219"	"17/18866"	3.7341942367654e-05	0.00104998752493776	0.000761489752971011	"CTHRC1/PTK7/FZD1/SFRP2"	4
"GO:0051604"	"GO:0051604"	"protein maturation"	"13/219"	"293/18866"	4.03165417465851e-05	0.00112341498758728	0.000814742062228286	"SERPINH1/AEBP1/MMP14/COMP/SOX4/PLAU/CALR/MYH9/ENO1/PERP/PLAT/GAS1/PCSK1N"	13
"GO:0002720"	"GO:0002720"	"positive regulation of cytokine production involved in immune response"	"6/219"	"55/18866"	4.12087041363732e-05	0.00113802251690895	0.000825335982280181	"B2M/CD74/MIF/HLA-A/FCER1G/SPON2"	6
"GO:0051146"	"GO:0051146"	"striated muscle cell differentiation"	"13/219"	"295/18866"	4.32391310613169e-05	0.00118352772011197	0.000858338037183663	"MMP14/SDC1/COMP/GREM1/KRT19/CALR/MYH9/CD9/ITGB1/IGFBP5/TPM1/PDLIM5/ADAM12"	13
"GO:0030193"	"GO:0030193"	"regulation of blood coagulation"	"7/219"	"82/18866"	4.69030268183774e-05	0.00127255317499335	0.000922902586795589	"FAP/PLAUR/PLAU/CD9/PLAT/PDPN/FCER1G"	7
"GO:0019058"	"GO:0019058"	"viral life cycle"	"14/219"	"341/18866"	4.75708458383912e-05	0.00127944892328821	0.000927903638275623	"CTSB/CD55/P4HB/ISG15/LGALS1/CD74/CXCR4/ITGB1/ITGB5/PPIB/HLA-DRB1/SLPI/IFI27/CCL5"	14
"GO:0050792"	"GO:0050792"	"regulation of viral process"	"11/219"	"217/18866"	4.83514696795708e-05	0.00128923358378373	0.000934999835636709	"P4HB/ISG15/LGALS1/CD74/CFL1/CXCR4/PPIB/HLA-DRB1/SLPI/IFI27/CCL5"	11
"GO:0052548"	"GO:0052548"	"regulation of endopeptidase activity"	"16/219"	"434/18866"	5.01797297271126e-05	0.00132626661189705	0.000961857556095295	"SERPINH1/GAPDH/COL6A3/PLAUR/TIMP1/LXN/S100A9/CST1/PERP/RARRES1/SLPI/CTSD/SERPINA1/SFRP2/PCSK1N/IFI6"	16
"GO:1905517"	"GO:1905517"	"macrophage migration"	"6/219"	"57/18866"	5.05979502760594e-05	0.00132626661189705	0.000961857556095295	"MMP14/MIF/MDK/CD9/CCL5/RARRES2"	6
"GO:1905330"	"GO:1905330"	"regulation of morphogenesis of an epithelium"	"10/219"	"181/18866"	5.19984782729716e-05	0.00135152347309497	0.000980174765145534	"CTHRC1/SULF1/GREM1/PTK7/PFN1/MDK/MAGED1/GJA1/FZD1/SFRP2"	10
"GO:0042692"	"GO:0042692"	"muscle cell differentiation"	"15/219"	"390/18866"	5.37634849571578e-05	0.00138575382477074	0.00100499988108512	"MMP14/SDC1/COMP/GREM1/KRT19/CALR/MYH9/CD9/ITGB1/IGFBP5/TPM1/PDLIM5/ADAM12/ID2/SOD2"	15
"GO:0044409"	"GO:0044409"	"entry into host"	"9/219"	"147/18866"	5.59600869809812e-05	0.00143045081844773	0.00103741579257478	"CTSB/CD55/P4HB/LGALS1/CD74/CXCR4/ITGB1/ITGB5/HLA-DRB1"	9
"GO:0001893"	"GO:0001893"	"maternal placenta development"	"5/219"	"36/18866"	5.66191881693202e-05	0.00143543564760416	0.00104103097488198	"CTSB/GJB2/SPP1/BSG/GJA1"	5
"GO:0061081"	"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	"4/219"	"19/18866"	5.97150811417743e-05	0.00150161582090657	0.00108902728209774	"CD74/MIF/FCER1G/SPON2"	4
"GO:0016049"	"GO:0016049"	"cell growth"	"17/219"	"490/18866"	6.19578420357765e-05	0.00154544843077949	0.00112081631051137	"FN1/INHBA/POSTN/MMP14/SPP1/GREM1/CXCR4/ENO1/SEMA3C/IGFBP3/ITGB1/IGFBP5/PDLIM5/S100A9/GJA1/VGLL4/SFRP2"	17
"GO:0035148"	"GO:0035148"	"tube formation"	"9/219"	"150/18866"	6.54718837366042e-05	0.00161258257765442	0.00116950447461383	"CTHRC1/SOX4/GREM1/PTK7/PFN1/CFL1/TGM2/FZD1/SFRP2"	9
"GO:0042493"	"GO:0042493"	"response to drug"	"15/219"	"397/18866"	6.56920157725368e-05	0.00161258257765442	0.00116950447461383	"COL1A1/INHBA/B2M/LDHA/LCN2/LGALS1/CXCR4/CALR/S100A10/MDK/SEMA3C/IGFBP2/FZD1/HSPA5/SFRP2"	15
"GO:0030512"	"GO:0030512"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"7/219"	"87/18866"	6.86464541816158e-05	0.00167183844711604	0.00121247902081246	"FBN1/SKIL/TGFB1I1/HSPA5/ASPN/HTRA3/HTRA1"	7
"GO:0050818"	"GO:0050818"	"regulation of coagulation"	"7/219"	"88/18866"	7.38525287096239e-05	0.0017845771195224	0.00129424127204119	"FAP/PLAUR/PLAU/CD9/PLAT/PDPN/FCER1G"	7
"GO:1903902"	"GO:1903902"	"positive regulation of viral life cycle"	"6/219"	"61/18866"	7.44920654187355e-05	0.00178607719643526	0.00129532918325031	"P4HB/LGALS1/CD74/PPIB/HLA-DRB1/CCL5"	6
"GO:0048762"	"GO:0048762"	"mesenchymal cell differentiation"	"11/219"	"229/18866"	7.85113696730041e-05	0.00186796666460463	0.00135471845160463	"FN1/COL1A1/GREM1/CFL1/MDK/SEMA3C/EDNRA/LOXL2/PDPN/TGFB1I1/SFRP2"	11
"GO:1903845"	"GO:1903845"	"negative regulation of cellular response to transforming growth factor beta stimulus"	"7/219"	"89/18866"	7.93764592903345e-05	0.00187413273729011	0.00135919031536925	"FBN1/SKIL/TGFB1I1/HSPA5/ASPN/HTRA3/HTRA1"	7
"GO:0001666"	"GO:0001666"	"response to hypoxia"	"14/219"	"359/18866"	8.25170759736199e-05	0.00193352512110914	0.00140226386682443	"POSTN/PKM/MMP14/LDHA/MMP2/P4HB/PLOD2/PLAU/CXCR4/ENO1/EDNRA/LOXL2/PLAT/HILPDA"	14
"GO:1902229"	"GO:1902229"	"regulation of intrinsic apoptotic signaling pathway in response to DNA damage"	"5/219"	"39/18866"	8.4059598338414e-05	0.00195485968165951	0.00141773647850542	"CD74/MIF/MUC1/SKIL/SFRP2"	5
"GO:0019882"	"GO:0019882"	"antigen processing and presentation"	"11/219"	"232/18866"	8.81789327745749e-05	0.00203535402292358	0.00147611394927431	"B2M/CAPZB/CD74/CALR/HLA-A/HLA-DRA/ITGB5/HLA-B/HLA-DRB1/CTSD/FCER1G"	11
"GO:0051017"	"GO:0051017"	"actin filament bundle assembly"	"9/219"	"157/18866"	9.30752322219011e-05	0.00211677715634074	0.00153516501443399	"DPYSL3/PFN1/ACTN1/FLNA/S100A10/TPM1/ITGB5/STMN1/MARCKS"	9
"GO:1903900"	"GO:1903900"	"regulation of viral life cycle"	"9/219"	"157/18866"	9.30752322219011e-05	0.00211677715634074	0.00153516501443399	"P4HB/ISG15/LGALS1/CD74/PPIB/HLA-DRB1/SLPI/IFI27/CCL5"	9
"GO:0007159"	"GO:0007159"	"leukocyte cell-cell adhesion"	"14/219"	"364/18866"	9.55230440377526e-05	0.00214314371554517	0.0015542870174849	"CD55/THY1/SOX4/RUNX1/LGALS1/CD74/MDK/HLA-A/ITGB1/CERCAM/S100A9/HLA-DRB1/IGFBP2/CCL5"	14
"GO:0007568"	"GO:0007568"	"aging"	"13/219"	"319/18866"	9.56203791610841e-05	0.00214314371554517	0.0015542870174849	"B2M/GJB2/COMP/MIF/CALR/IGFBP5/TIMP1/LOXL2/IGFBP2/MMP7/NUAK1/ID2/SOD2"	13
"GO:0060135"	"GO:0060135"	"maternal process involved in female pregnancy"	"6/219"	"64/18866"	9.77188069489757e-05	0.00217441920786462	0.00157696916022921	"CTSB/GJB2/SPP1/BSG/GJA1/MMP7"	6
"GO:0002688"	"GO:0002688"	"regulation of leukocyte chemotaxis"	"8/219"	"124/18866"	0.000100766669825469	0.00222622364121554	0.00161453964960959	"NBL1/GREM1/CD74/MIF/CALR/MDK/CCL5/RARRES2"	8
"GO:0110053"	"GO:0110053"	"regulation of actin filament organization"	"12/219"	"278/18866"	0.000103651557957228	0.00227371821816812	0.001648984471869	"TMSB10/CAPZB/PFN1/FLNA/ARPC1B/CFL1/S100A10/ARPC2/TPM1/CAPG/STMN1/CDC42EP3"	12
"GO:0001838"	"GO:0001838"	"embryonic epithelial tube formation"	"8/219"	"125/18866"	0.000106597420113252	0.00231909785772261	0.00168189546337464	"CTHRC1/SOX4/GREM1/PTK7/PFN1/CFL1/FZD1/SFRP2"	8
"GO:0022409"	"GO:0022409"	"positive regulation of cell-cell adhesion"	"12/219"	"279/18866"	0.000107219849225455	0.00231909785772261	0.00168189546337464	"CD55/THY1/SOX4/RUNX1/PLAUR/LGALS1/CD74/MDK/HLA-A/PDPN/IGFBP2/CCL5"	12
"GO:0051235"	"GO:0051235"	"maintenance of location"	"13/219"	"324/18866"	0.000111688275277368	0.00237399417195103	0.00172170829902075	"TMSB10/NBL1/THY1/LCN2/FBN1/FLNA/CALR/S100A9/KDELR3/GJA1/KDELR2/HSPA5/HILPDA"	13
"GO:0051591"	"GO:0051591"	"response to cAMP"	"7/219"	"94/18866"	0.00011228975959931	0.00237399417195103	0.00172170829902075	"SPARC/COL1A1/LDHA/SDC1/IGFBP5/BSG/HSPA5"	7
"GO:0060349"	"GO:0060349"	"bone morphogenesis"	"7/219"	"94/18866"	0.00011228975959931	0.00237399417195103	0.00172170829902075	"COL1A1/SERPINH1/MMP14/SFRP4/COMP/RUNX2/SFRP2"	7
"GO:0061572"	"GO:0061572"	"actin filament bundle organization"	"9/219"	"161/18866"	0.00011282804502968	0.00237399417195103	0.00172170829902075	"DPYSL3/PFN1/ACTN1/FLNA/S100A10/TPM1/ITGB5/STMN1/MARCKS"	9
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"14/219"	"371/18866"	0.00011671082937461	0.00243909861659236	0.00176892444806041	"POSTN/PKM/MMP14/LDHA/MMP2/P4HB/PLOD2/PLAU/CXCR4/ENO1/EDNRA/LOXL2/PLAT/HILPDA"	14
"GO:0017015"	"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"8/219"	"127/18866"	0.000119098056736621	0.00247228382205617	0.00179299158534609	"FBN1/NREP/SKIL/TGFB1I1/HSPA5/ASPN/HTRA3/HTRA1"	8
"GO:0031214"	"GO:0031214"	"biomineral tissue development"	"9/219"	"163/18866"	0.000123951056151518	0.00253894448130229	0.00184133635872349	"COL1A2/COL1A1/SPP1/ISG15/COMP/GREM1/ANKH/ASPN/OMD"	9
"GO:0110148"	"GO:0110148"	"biomineralization"	"9/219"	"163/18866"	0.000123951056151518	0.00253894448130229	0.00184133635872349	"COL1A2/COL1A1/SPP1/ISG15/COMP/GREM1/ANKH/ASPN/OMD"	9
"GO:0050867"	"GO:0050867"	"positive regulation of cell activation"	"15/219"	"421/18866"	0.000126012969448541	0.00256419812173907	0.00185965123195874	"CD55/MMP14/THY1/IGLL5/SOX4/RUNX1/LGALS1/CD74/MIF/MDK/HLA-A/PDPN/FCER1G/IGFBP2/CCL5"	15
"GO:1902254"	"GO:1902254"	"negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator"	"4/219"	"23/18866"	0.000131542568071273	0.00265922328787221	0.00192856699387604	"CD74/MIF/MUC1/PTTG1IP"	4
"GO:1903844"	"GO:1903844"	"regulation of cellular response to transforming growth factor beta stimulus"	"8/219"	"129/18866"	0.000132786007297055	0.00266692935434929	0.00193415571804528	"FBN1/NREP/SKIL/TGFB1I1/HSPA5/ASPN/HTRA3/HTRA1"	8
"GO:0060562"	"GO:0060562"	"epithelial tube morphogenesis"	"13/219"	"331/18866"	0.000138075701784671	0.00275527835883863	0.00199822968083623	"CTHRC1/MMP14/SOX4/GREM1/PTK7/PFN1/CFL1/CXCR4/MDK/EDNRA/MAGED1/FZD1/SFRP2"	13
"GO:0003231"	"GO:0003231"	"cardiac ventricle development"	"8/219"	"131/18866"	0.000147746938745113	0.00291070879960914	0.00211095358005924	"COL11A1/SOX4/PTK7/SEMA3C/TPM1/FZD1/SFRP2/ID2"	8
"GO:0045667"	"GO:0045667"	"regulation of osteoblast differentiation"	"8/219"	"131/18866"	0.000147746938745113	0.00291070879960914	0.00211095358005924	"CTHRC1/ID3/GREM1/PDLIM7/RUNX2/IGFBP5/SFRP2/ID2"	8
"GO:0071230"	"GO:0071230"	"cellular response to amino acid stimulus"	"6/219"	"69/18866"	0.000148900591744706	0.00291487044472389	0.00211397175888054	"COL1A2/COL3A1/COL1A1/COL5A2/MMP2/PDGFC"	6
"GO:0007044"	"GO:0007044"	"cell-substrate junction assembly"	"7/219"	"99/18866"	0.000155524385257717	0.00298648525810814	0.00216590946790833	"FN1/MMP14/THY1/GREM1/ACTN1/S100A10/PLEC"	7
"GO:0010717"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	"7/219"	"99/18866"	0.000155524385257717	0.00298648525810814	0.00216590946790833	"COL1A1/GREM1/MDK/LOXL2/PDPN/TGFB1I1/SFRP2"	7
"GO:0001101"	"GO:0001101"	"response to acid chemical"	"8/219"	"132/18866"	0.000155732655551287	0.00298648525810814	0.00216590946790833	"COL1A2/COL3A1/COL1A1/COL5A2/MMP2/CFL1/PDGFC/CD9"	8
"GO:0019883"	"GO:0019883"	"antigen processing and presentation of endogenous antigen"	"4/219"	"24/18866"	0.000156421148339321	0.00298648525810814	0.00216590946790833	"B2M/CD74/HLA-A/HLA-B"	4
"GO:0052126"	"GO:0052126"	"movement in host environment"	"9/219"	"169/18866"	0.000162969217114342	0.00309241588058074	0.0022427342697492	"CTSB/CD55/P4HB/LGALS1/CD74/CXCR4/ITGB1/ITGB5/HLA-DRB1"	9
"GO:0072175"	"GO:0072175"	"epithelial tube formation"	"8/219"	"133/18866"	0.000164070593024075	0.00309433136721625	0.0022441234514397	"CTHRC1/SOX4/GREM1/PTK7/PFN1/CFL1/FZD1/SFRP2"	8
"GO:0035581"	"GO:0035581"	"sequestering of extracellular ligand from receptor"	"3/219"	"10/18866"	0.000174338002262715	0.00324835807830468	0.00235582931402565	"NBL1/GREM1/FBN1"	3
"GO:0060346"	"GO:0060346"	"bone trabecula formation"	"3/219"	"10/18866"	0.000174338002262715	0.00324835807830468	0.00235582931402565	"COL1A1/MMP2/GREM1"	3
"GO:0045992"	"GO:0045992"	"negative regulation of embryonic development"	"4/219"	"25/18866"	0.00018452937553103	0.00341766082944596	0.00247861392534904	"COL5A2/COL5A1/SULF1/SFRP2"	4
"GO:0150115"	"GO:0150115"	"cell-substrate junction organization"	"7/219"	"102/18866"	0.000187351794097521	0.00344928035204544	0.00250154557156528	"FN1/MMP14/THY1/GREM1/ACTN1/S100A10/PLEC"	7
"GO:0051701"	"GO:0051701"	"interaction with host"	"10/219"	"212/18866"	0.000192232993697421	0.00351820502666345	0.00255153229255188	"CTSB/CD55/GAPDH/P4HB/LGALS1/CD74/CXCR4/ITGB1/ITGB5/HLA-DRB1"	10
"GO:0048660"	"GO:0048660"	"regulation of smooth muscle cell proliferation"	"9/219"	"173/18866"	0.00019429063961369	0.00353494675485379	0.00256367401248776	"MMP2/IGFBP3/IGFBP5/TPM1/GJA1/TGM2/CCL5/ID2/SOD2"	9
"GO:0019730"	"GO:0019730"	"antimicrobial humoral response"	"8/219"	"137/18866"	0.000201185825262002	0.00363899273412498	0.00263913200143629	"GAPDH/LCN2/LYZ/HLA-A/S100A9/SLPI/SPON2/RARRES2"	8
"GO:0050870"	"GO:0050870"	"positive regulation of T cell activation"	"10/219"	"214/18866"	0.000207391886606876	0.00371346603364022	0.0026931427902351	"CD55/THY1/SOX4/RUNX1/LGALS1/CD74/MDK/HLA-A/IGFBP2/CCL5"	10
"GO:0035722"	"GO:0035722"	"interleukin-12-mediated signaling pathway"	"5/219"	"47/18866"	0.000207704372395654	0.00371346603364022	0.0026931427902351	"P4HB/CFL1/MIF/CNN2/SOD2"	5
"GO:0002367"	"GO:0002367"	"cytokine production involved in immune response"	"7/219"	"104/18866"	0.000211350524242477	0.00374231944973559	0.00271406835379942	"CD55/B2M/CD74/MIF/HLA-A/FCER1G/SPON2"	7
"GO:0048659"	"GO:0048659"	"smooth muscle cell proliferation"	"9/219"	"175/18866"	0.000211738087198102	0.00374231944973559	0.00271406835379942	"MMP2/IGFBP3/IGFBP5/TPM1/GJA1/TGM2/CCL5/ID2/SOD2"	9
"GO:0042730"	"GO:0042730"	"fibrinolysis"	"4/219"	"26/18866"	0.00021610605306653	0.00377636170697614	0.00273875705670399	"FAP/PLAUR/PLAU/PLAT"	4
"GO:1905523"	"GO:1905523"	"positive regulation of macrophage migration"	"4/219"	"26/18866"	0.00021610605306653	0.00377636170697614	0.00273875705670399	"MMP14/MDK/CCL5/RARRES2"	4
"GO:0048608"	"GO:0048608"	"reproductive structure development"	"15/219"	"443/18866"	0.000219005570868921	0.00380552938594142	0.00275991053531443	"INHBA/SULF1/CTSB/MMP14/GJB2/SPP1/SDC1/KRT19/FLNA/BASP1/BSG/GJA1/HSPA5/SFRP2/HTRA1"	15
"GO:0014911"	"GO:0014911"	"positive regulation of smooth muscle cell migration"	"5/219"	"48/18866"	0.000229685869723696	0.00396881784947146	0.00287833336301791	"POSTN/S100A11/MDK/IGFBP5/CCL5"	5
"GO:0009615"	"GO:0009615"	"response to virus"	"13/219"	"349/18866"	0.000231863147448289	0.00398418175031977	0.0028894758316509	"ACTA2/LCN2/ISG15/FLNA/CFL1/CXCR4/ENO1/STMN1/SPON2/IFI27/CCL5/HTRA1/IFI6"	13
"GO:0007266"	"GO:0007266"	"Rho protein signal transduction"	"8/219"	"140/18866"	0.000233328458294454	0.00398720951107595	0.00289167167563525	"COL1A2/COL3A1/CFL1/ITGB1/STMN1/CDC42EP3/PDPN/TAX1BP3"	8
"GO:0001841"	"GO:0001841"	"neural tube formation"	"7/219"	"106/18866"	0.000237770276316503	0.0040407882672909	0.00293052896952266	"CTHRC1/SOX4/PTK7/PFN1/CFL1/FZD1/SFRP2"	7
"GO:0061458"	"GO:0061458"	"reproductive system development"	"15/219"	"447/18866"	0.000241140400938524	0.00407566808799374	0.00295582510440031	"INHBA/SULF1/CTSB/MMP14/GJB2/SPP1/SDC1/KRT19/FLNA/BASP1/BSG/GJA1/HSPA5/SFRP2/HTRA1"	15
"GO:0006735"	"GO:0006735"	"NADH regeneration"	"4/219"	"27/18866"	0.000251394075997772	0.00413272799280302	0.00299720705588621	"PKM/GAPDH/ENO1/ALDOA"	4
"GO:0061621"	"GO:0061621"	"canonical glycolysis"	"4/219"	"27/18866"	0.000251394075997772	0.00413272799280302	0.00299720705588621	"PKM/GAPDH/ENO1/ALDOA"	4
"GO:0061718"	"GO:0061718"	"glucose catabolic process to pyruvate"	"4/219"	"27/18866"	0.000251394075997772	0.00413272799280302	0.00299720705588621	"PKM/GAPDH/ENO1/ALDOA"	4
"GO:1903319"	"GO:1903319"	"positive regulation of protein maturation"	"4/219"	"27/18866"	0.000251394075997772	0.00413272799280302	0.00299720705588621	"MMP14/SOX4/MYH9/ENO1"	4
"GO:0048524"	"GO:0048524"	"positive regulation of viral process"	"7/219"	"107/18866"	0.000251943081637834	0.00413272799280302	0.00299720705588621	"P4HB/LGALS1/CD74/CFL1/PPIB/HLA-DRB1/CCL5"	7
"GO:0071349"	"GO:0071349"	"cellular response to interleukin-12"	"5/219"	"49/18866"	0.000253392984360024	0.00413272799280302	0.00299720705588621	"P4HB/CFL1/MIF/CNN2/SOD2"	5
"GO:0071229"	"GO:0071229"	"cellular response to acid chemical"	"6/219"	"76/18866"	0.000253869485493881	0.00413272799280302	0.00299720705588621	"COL1A2/COL3A1/COL1A1/COL5A2/MMP2/PDGFC"	6
"GO:0002687"	"GO:0002687"	"positive regulation of leukocyte migration"	"8/219"	"142/18866"	0.00025700752015996	0.0041619071196584	0.00301836883692959	"MMP14/THY1/CD99/CD74/CALR/MDK/CCL5/RARRES2"	8
"GO:0010718"	"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"5/219"	"50/18866"	0.000278913818623842	0.00442400226155663	0.00320844991896036	"COL1A1/MDK/LOXL2/PDPN/TGFB1I1"	5
"GO:0019674"	"GO:0019674"	"NAD metabolic process"	"5/219"	"50/18866"	0.000278913818623842	0.00442400226155663	0.00320844991896036	"PKM/GAPDH/LDHA/ENO1/ALDOA"	5
"GO:0030195"	"GO:0030195"	"negative regulation of blood coagulation"	"5/219"	"50/18866"	0.000278913818623842	0.00442400226155663	0.00320844991896036	"FAP/PLAUR/PLAU/CD9/PLAT"	5
"GO:0070671"	"GO:0070671"	"response to interleukin-12"	"5/219"	"50/18866"	0.000278913818623842	0.00442400226155663	0.00320844991896036	"P4HB/CFL1/MIF/CNN2/SOD2"	5
"GO:0051251"	"GO:0051251"	"positive regulation of lymphocyte activation"	"13/219"	"357/18866"	0.000288538703418097	0.00450500784782227	0.00326719816349627	"CD55/MMP14/THY1/IGLL5/SOX4/RUNX1/LGALS1/CD74/MIF/MDK/HLA-A/IGFBP2/CCL5"	13
"GO:0016485"	"GO:0016485"	"protein processing"	"10/219"	"223/18866"	0.000288635225290087	0.00450500784782227	0.00326719816349627	"AEBP1/MMP14/COMP/PLAU/MYH9/ENO1/PERP/PLAT/GAS1/PCSK1N"	10
"GO:0061620"	"GO:0061620"	"glycolytic process through glucose-6-phosphate"	"4/219"	"28/18866"	0.00029064003684789	0.00450500784782227	0.00326719816349627	"PKM/GAPDH/ENO1/ALDOA"	4
"GO:0061045"	"GO:0061045"	"negative regulation of wound healing"	"6/219"	"78/18866"	0.000292589645530148	0.00450500784782227	0.00326719816349627	"FAP/PLAUR/PLAU/CD9/GJA1/PLAT"	6
"GO:0072332"	"GO:0072332"	"intrinsic apoptotic signaling pathway by p53 class mediator"	"6/219"	"78/18866"	0.000292589645530148	0.00450500784782227	0.00326719816349627	"CD74/MIF/MUC1/PHLDA3/PTTG1IP/PERP"	6
