"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:1904035"	"GO:1904035"	"regulation of epithelial cell apoptotic process"	"7/200"	"94/18866"	6.36236959392747e-05	0.00222701023512139	0.00159754832089682	"GSN/PLA2G1B/GAS6/CCL2/ZFP36/RGCC/FOXO3"	7
"GO:0007015"	"GO:0007015"	"actin filament organization"	"15/200"	"434/18866"	6.37073429929356e-05	0.00222701023512139	0.00159754832089682	"CXCL12/GSN/PLA2G1B/RHOB/SFRP1/RHOBTB3/PDLIM1/RGCC/RND3/SPTBN1/TMSB4X/MYADM/EMP2/ADD3/SLIT2"	15
"GO:0030837"	"GO:0030837"	"negative regulation of actin filament polymerization"	"6/200"	"65/18866"	6.46531691667374e-05	0.00222701023512139	0.00159754832089682	"GSN/SPTBN1/TMSB4X/MYADM/ADD3/SLIT2"	6
"GO:0046661"	"GO:0046661"	"male sex differentiation"	"9/200"	"164/18866"	6.49439564602218e-05	0.00222701023512139	0.00159754832089682	"CST3/SFRP1/RHOBTB3/MGST1/TCF21/CITED2/PDGFRA/CCND1/ARID5B"	9
"GO:0035966"	"GO:0035966"	"response to topologically incorrect protein"	"10/200"	"205/18866"	6.91202293847098e-05	0.00234742932871918	0.00168393109442304	"CLU/CCL2/CCND1/HSP90AA1/HSP90AB1/HSPA1A/DNAJB1/HSPE1/HSPD1/HSPA1B"	10
"GO:0006458"	"GO:0006458"	"'de novo' protein folding"	"5/200"	"41/18866"	6.99880478912293e-05	0.00235426462049354	0.00168883439873874	"HSPA1A/DNAJB1/HSPE1/HSPD1/HSPA1B"	5
"GO:1904037"	"GO:1904037"	"positive regulation of epithelial cell apoptotic process"	"5/200"	"42/18866"	7.87666272864e-05	0.00262456346769401	0.00188273358369776	"GSN/PLA2G1B/CCL2/RGCC/FOXO3"	5
"GO:0071356"	"GO:0071356"	"cellular response to tumor necrosis factor"	"12/200"	"297/18866"	8.17100147461189e-05	0.00269719413161955	0.00193483527293564	"GAS6/SFRP1/CCL2/ZFP36/NFKBIA/TMSB4X/FOXO3/PID1/PLVAP/RORA/HSPA1A/HSPA1B"	12
"GO:0001657"	"GO:0001657"	"ureteric bud development"	"7/200"	"98/18866"	8.29811155088609e-05	0.0027137898146046	0.00194674020496908	"SPRY1/GPC3/MYC/SFRP1/TCF21/BMP4/SLIT2"	7
"GO:0034614"	"GO:0034614"	"cellular response to reactive oxygen species"	"9/200"	"170/18866"	8.56685677526312e-05	0.00276873374998544	0.00198615429940244	"FBLN5/RHOB/CST3/JUN/AQP1/EGFR/PDGFRA/FOXO3/PDGFD"	9
"GO:0090092"	"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"11/200"	"254/18866"	8.78742857774855e-05	0.00276873374998544	0.00198615429940244	"SPRY1/GPC3/SPRY2/SFRP1/SPTBN1/LTBP4/ACVRL1/CITED2/BMP4/HSP90AB1/HSPA1A"	11
"GO:0072163"	"GO:0072163"	"mesonephric epithelium development"	"7/200"	"99/18866"	8.85031846735413e-05	0.00276873374998544	0.00198615429940244	"SPRY1/GPC3/MYC/SFRP1/TCF21/BMP4/SLIT2"	7
"GO:0072164"	"GO:0072164"	"mesonephric tubule development"	"7/200"	"99/18866"	8.85031846735413e-05	0.00276873374998544	0.00198615429940244	"SPRY1/GPC3/MYC/SFRP1/TCF21/BMP4/SLIT2"	7
"GO:0043434"	"GO:0043434"	"response to peptide hormone"	"15/200"	"447/18866"	8.8580666406669e-05	0.00276873374998544	0.00198615429940244	"INS/CXCL12/CELA2A/PLA2G1B/EDNRB/PDK4/AGTR1/MAP1B/SOCS2/FOXO3/PID1/JUND/EGR1/BTG2/SOCS3"	15
"GO:0002685"	"GO:0002685"	"regulation of leukocyte migration"	"10/200"	"212/18866"	9.13955294531552e-05	0.00283165798270653	0.00203129306919432	"PTN/CXCL12/APOD/GAS6/CCL2/CD81/PLVAP/PDGFD/SLIT2/CXCL14"	10
"GO:0042026"	"GO:0042026"	"protein refolding"	"4/200"	"23/18866"	9.26684785417097e-05	0.00284613101051581	0.00204167531212719	"HSP90AA1/HSPA1A/HSPD1/HSPA1B"	4
"GO:0010463"	"GO:0010463"	"mesenchymal cell proliferation"	"5/200"	"44/18866"	9.88460428967867e-05	0.00298396772232009	0.00214055263385124	"PTN/GPC3/NFIB/MYC/BMP4"	5
"GO:0085029"	"GO:0085029"	"extracellular matrix assembly"	"5/200"	"44/18866"	9.88460428967867e-05	0.00298396772232009	0.00214055263385124	"FBLN5/GAS6/RGCC/TNXB/LAMB1"	5
"GO:0050680"	"GO:0050680"	"negative regulation of epithelial cell proliferation"	"9/200"	"175/18866"	0.000106940839693167	0.00320097496437513	0.00229622302534748	"PTN/GPC3/NFIB/SFRP1/CCL2/RGCC/ACVRL1/APOE/BMP4"	9
"GO:0070372"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"12/200"	"306/18866"	0.000108347719431845	0.00321583315154012	0.00230688156278151	"SPRY1/NDRG2/GAS6/JUN/SPRY2/CCL2/EGFR/PDGFRA/FBLN1/APOE/BMP4/PDGFD"	12
"GO:0070841"	"GO:0070841"	"inclusion body assembly"	"4/200"	"24/18866"	0.000110283221453307	0.00324600281810899	0.00232852380735184	"CLU/HSPA1A/DNAJB1/HSPA1B"	4
"GO:0032970"	"GO:0032970"	"regulation of actin filament-based process"	"14/200"	"405/18866"	0.000111918943377848	0.00326692320669885	0.00234353107186152	"CXCL12/GSN/RHOB/ATP1A1/SFRP1/RHOBTB3/RGCC/RND3/SPTBN1/TMSB4X/PDGFRA/MYADM/ADD3/SLIT2"	14
"GO:0030324"	"GO:0030324"	"lung development"	"9/200"	"177/18866"	0.000116607599617856	0.00337588558893661	0.00242169536048471	"PTN/SPRY1/GPC3/NFIB/SPRY2/TCF21/EGFR/PDGFRA/BMP4"	9
"GO:0007178"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"13/200"	"359/18866"	0.00012469976192537	0.00358080942374316	0.00256869770607074	"SPRY1/GPC3/JUN/SPRY2/SFRP1/SPTBN1/LTBP4/ACVRL1/CITED2/EGR1/BMP4/HSP90AB1/HSPA1A"	13
"GO:0032956"	"GO:0032956"	"regulation of actin cytoskeleton organization"	"13/200"	"360/18866"	0.000128184390118999	0.00362452554323466	0.00260005751402689	"CXCL12/GSN/RHOB/SFRP1/RHOBTB3/RGCC/RND3/SPTBN1/TMSB4X/PDGFRA/MYADM/ADD3/SLIT2"	13
"GO:0030301"	"GO:0030301"	"cholesterol transport"	"7/200"	"105/18866"	0.000128274544989902	0.00362452554323466	0.00260005751402689	"PNLIP/CEL/CFTR/CLU/NFKBIA/APOE/PLTP"	7
"GO:0019062"	"GO:0019062"	"virion attachment to host cell"	"3/200"	"10/18866"	0.000133317797253048	0.0036787379679513	0.00263894685845466	"GAS6/CD81/HSP90AB1"	3
"GO:0072124"	"GO:0072124"	"regulation of glomerular mesangial cell proliferation"	"3/200"	"10/18866"	0.000133317797253048	0.0036787379679513	0.00263894685845466	"EGR1/BMP4/PDGFD"	3
"GO:0072203"	"GO:0072203"	"cell proliferation involved in metanephros development"	"3/200"	"10/18866"	0.000133317797253048	0.0036787379679513	0.00263894685845466	"GPC3/MYC/EGR1"	3
"GO:2000379"	"GO:2000379"	"positive regulation of reactive oxygen species metabolic process"	"7/200"	"106/18866"	0.000136127784806049	0.00372715764290671	0.00267368076726365	"AGTR1/CLU/EGFR/HSP90AA1/FOXO3/PID1/HSP90AB1"	7
"GO:0030323"	"GO:0030323"	"respiratory tube development"	"9/200"	"181/18866"	0.000138146687480848	0.00375333923217196	0.00269246216005183	"PTN/SPRY1/GPC3/NFIB/SPRY2/TCF21/EGFR/PDGFRA/BMP4"	9
"GO:0006986"	"GO:0006986"	"response to unfolded protein"	"9/200"	"183/18866"	0.000150104675775298	0.00404709705983474	0.00290318967128277	"CCL2/CCND1/HSP90AA1/HSP90AB1/HSPA1A/DNAJB1/HSPE1/HSPD1/HSPA1B"	9
"GO:0050921"	"GO:0050921"	"positive regulation of chemotaxis"	"8/200"	"144/18866"	0.00015243361845991	0.00407875409394245	0.00292589888064597	"PTN/CXCL12/SMOC2/GAS6/TMSB4X/PDGFD/SLIT2/CXCL14"	8
"GO:0060193"	"GO:0060193"	"positive regulation of lipase activity"	"6/200"	"76/18866"	0.000155383666050131	0.00412642938713582	0.00296009880635272	"PNLIP/PLA2G1B/AGTR1/NTRK2/EGFR/PDGFRA"	6
"GO:0042542"	"GO:0042542"	"response to hydrogen peroxide"	"8/200"	"146/18866"	0.000167645766173894	0.0044188421352701	0.00316986142325658	"RHOB/CST3/JUN/AQP1/TXNIP/FOXO3/PDGFD/HSPD1"	8
"GO:0050920"	"GO:0050920"	"regulation of chemotaxis"	"10/200"	"229/18866"	0.000172039763393985	0.00450106995783375	0.00322884764514092	"PTN/CXCL12/SMOC2/GAS6/CCL2/TMSB4X/PDGFRA/PDGFD/SLIT2/CXCL14"	10
"GO:0051384"	"GO:0051384"	"response to glucocorticoid"	"8/200"	"147/18866"	0.000175707787204495	0.00455356229091275	0.0032665030798793	"ZFP36/FOSB/AQP1/EGFR/CCND1/FOXO3/SLIT2/HSPD1"	8
"GO:0043409"	"GO:0043409"	"negative regulation of MAPK cascade"	"9/200"	"187/18866"	0.000176624584896672	0.00455356229091275	0.0032665030798793	"SPRY1/NDRG2/AMBP/SPRY2/MYC/SFRP1/FBLN1/APOE/BMP4"	9
"GO:0014889"	"GO:0014889"	"muscle atrophy"	"3/200"	"11/18866"	0.000181881021961702	0.00455605510332433	0.00326829130169329	"GSN/GATM/FOXO3"	3
"GO:0033327"	"GO:0033327"	"Leydig cell differentiation"	"3/200"	"11/18866"	0.000181881021961702	0.00455605510332433	0.00326829130169329	"MGST1/PDGFRA/CCND1"	3
"GO:0072110"	"GO:0072110"	"glomerular mesangial cell proliferation"	"3/200"	"11/18866"	0.000181881021961702	0.00455605510332433	0.00326829130169329	"EGR1/BMP4/PDGFD"	3
"GO:0090084"	"GO:0090084"	"negative regulation of inclusion body assembly"	"3/200"	"11/18866"	0.000181881021961702	0.00455605510332433	0.00326829130169329	"HSPA1A/DNAJB1/HSPA1B"	3
"GO:0048546"	"GO:0048546"	"digestive tract morphogenesis"	"5/200"	"50/18866"	0.000183172606593896	0.00455609610203972	0.00326832071216832	"SFRP1/TCF21/EGFR/PDGFRA/BMP4"	5
"GO:0032271"	"GO:0032271"	"regulation of protein polymerization"	"10/200"	"231/18866"	0.000184601775048978	0.00455953475155938	0.00327078743130578	"GSN/SPTBN1/TMSB4X/MAP1B/MYADM/HSP90AA1/ADD3/SLIT2/HSPA1A/HSPA1B"	10
"GO:0032272"	"GO:0032272"	"negative regulation of protein polymerization"	"6/200"	"79/18866"	0.000192437887580121	0.00472007374259018	0.00338595025881104	"GSN/SPTBN1/TMSB4X/MYADM/ADD3/SLIT2"	6
"GO:1902893"	"GO:1902893"	"regulation of pri-miRNA transcription by RNA polymerase II"	"5/200"	"51/18866"	0.000201349820983889	0.00487872631367483	0.00349975986082593	"JUN/NFIB/FOXO3/EGR1/BMP4"	5
"GO:0006959"	"GO:0006959"	"humoral immune response"	"13/200"	"377/18866"	0.000201668754755528	0.00487872631367483	0.00349975986082593	"C7/CFD/PLA2G1B/DEFB1/A2M/PRSS3/CLU/COLEC11/CCL2/RGCC/CD81/CFH/CXCL14"	13
"GO:0048678"	"GO:0048678"	"response to axon injury"	"6/200"	"80/18866"	0.000206227048616764	0.00495506078717286	0.00355451848206624	"PTN/APOD/CST3/JUN/MATN2/MAP1B"	6
"GO:0045444"	"GO:0045444"	"fat cell differentiation"	"10/200"	"235/18866"	0.000212051982091467	0.00504032711014967	0.00361568437567213	"INS/STEAP4/ZBTB16/ADIRF/SFRP1/ZFP36/CCND1/CEBPD/ARID5B/RORA"	10
"GO:0016101"	"GO:0016101"	"diterpenoid metabolic process"	"7/200"	"114/18866"	0.000214056927101486	0.00504032711014967	0.00361568437567213	"CLPS/PNLIP/ADH1B/ALDH1A1/GPC3/EGFR/APOE"	7
"GO:1990748"	"GO:1990748"	"cellular detoxification"	"7/200"	"114/18866"	0.000214056927101486	0.00504032711014967	0.00361568437567213	"FBLN5/GPX3/PRDX6/CYGB/MGST1/GSTM3/APOE"	7
"GO:0060560"	"GO:0060560"	"developmental growth involved in morphogenesis"	"10/200"	"236/18866"	0.00021942610969455	0.00509876771069706	0.00365760680683311	"CXCL12/SPRY1/SPRY2/SFRP1/MAP1B/HSP90AA1/APOE/BMP4/HSP90AB1/SLIT2"	10
"GO:0050999"	"GO:0050999"	"regulation of nitric-oxide synthase activity"	"5/200"	"52/18866"	0.000220869609211962	0.00509876771069706	0.00365760680683311	"INS/CYGB/EGFR/HSP90AA1/APOE"	5
"GO:0060425"	"GO:0060425"	"lung morphogenesis"	"5/200"	"52/18866"	0.000220869609211962	0.00509876771069706	0.00365760680683311	"SPRY1/NFIB/SPRY2/TCF21/BMP4"	5
"GO:0021954"	"GO:0021954"	"central nervous system neuron development"	"6/200"	"82/18866"	0.000236137588365367	0.00538900772978167	0.00386581081408609	"NTRK2/NFIB/HSP90AA1/BTG2/HSP90AB1/SLIT2"	6
"GO:0007263"	"GO:0007263"	"nitric oxide mediated signal transduction"	"4/200"	"29/18866"	0.000236493827326206	0.00538900772978167	0.00386581081408609	"INS/EGFR/APOE/MT1M"	4
"GO:0044650"	"GO:0044650"	"adhesion of symbiont to host cell"	"3/200"	"12/18866"	0.000240615923477684	0.00540523133285823	0.00387744883417469	"GAS6/CD81/HSP90AB1"	3
"GO:1903909"	"GO:1903909"	"regulation of receptor clustering"	"3/200"	"12/18866"	0.000240615923477684	0.00540523133285823	0.00387744883417469	"PTN/GSN/CD81"	3
"GO:0061614"	"GO:0061614"	"pri-miRNA transcription by RNA polymerase II"	"5/200"	"53/18866"	0.000241796871628426	0.00540523133285823	0.00387744883417469	"JUN/NFIB/FOXO3/EGR1/BMP4"	5
"GO:0051341"	"GO:0051341"	"regulation of oxidoreductase activity"	"7/200"	"117/18866"	0.00025121734485045	0.00554562288757368	0.00397815887536206	"INS/PDK4/AGTR1/CYGB/EGFR/HSP90AA1/APOE"	7
"GO:1904019"	"GO:1904019"	"epithelial cell apoptotic process"	"7/200"	"117/18866"	0.00025121734485045	0.00554562288757368	0.00397815887536206	"GSN/PLA2G1B/GAS6/CCL2/ZFP36/RGCC/FOXO3"	7
"GO:0010043"	"GO:0010043"	"response to zinc ion"	"5/200"	"54/18866"	0.000264197859979399	0.00573565818958127	0.00411448091503908	"MT1G/MT2A/MT1A/MT1M/MT1X"	5
"GO:0006805"	"GO:0006805"	"xenobiotic metabolic process"	"7/200"	"118/18866"	0.000264697702407063	0.00573565818958127	0.00411448091503908	"FMO2/EPHX1/MGST1/FMO3/GSTM3/RORA/HSP90AB1"	7
"GO:0015918"	"GO:0015918"	"sterol transport"	"7/200"	"118/18866"	0.000264697702407063	0.00573565818958127	0.00411448091503908	"PNLIP/CEL/CFTR/CLU/NFKBIA/APOE/PLTP"	7
"GO:0003401"	"GO:0003401"	"axis elongation"	"4/200"	"30/18866"	0.000270626849148157	0.00582837823897129	0.00418099374775106	"SPRY1/SPRY2/SFRP1/BMP4"	4
"GO:0060485"	"GO:0060485"	"mesenchyme development"	"11/200"	"290/18866"	0.000279160996986116	0.00595667994152749	0.00427303111976416	"EDNRB/SPRY1/SPRY2/MYC/SFRP1/RGCC/ACVRL1/TCF21/CITED2/BMP4/S100A4"	11
"GO:0031331"	"GO:0031331"	"positive regulation of cellular catabolic process"	"13/200"	"390/18866"	0.000279957211294893	0.00595667994152749	0.00427303111976416	"INS/SLC4A4/CLU/ZFP36/DCN/TOMM7/CD81/HSP90AA1/FOXO3/APOE/BTG2/HSPA1A/HSPA1B"	13
"GO:0006767"	"GO:0006767"	"water-soluble vitamin metabolic process"	"6/200"	"85/18866"	0.000287294337230143	0.0060668018076704	0.00435202716548329	"PRSS1/CTRB1/CTRC/CTRB2/PRSS3/CD320"	6
"GO:0001933"	"GO:0001933"	"negative regulation of protein phosphorylation"	"14/200"	"444/18866"	0.000288568149402216	0.0060668018076704	0.00435202716548329	"SPRY1/NDRG2/AMBP/JUN/SPRY2/MYC/SFRP1/FBLN1/MYADM/PID1/APOE/BMP4/SOCS3/SLIT2"	14
"GO:0006869"	"GO:0006869"	"lipid transport"	"13/200"	"393/18866"	0.000301323260494793	0.0062974778465539	0.00451750288390512	"PNLIP/APOD/ABCA8/PLA2G1B/CEL/CFTR/AGTR1/ABCA9/CLU/NFKBIA/APOE/PLTP/FABP5"	13
"GO:0032429"	"GO:0032429"	"regulation of phospholipase A2 activity"	"3/200"	"13/18866"	0.000310361360472509	0.0064105048256661	0.00459858291571148	"PLA2G1B/AGTR1/EGFR"	3
"GO:2000052"	"GO:2000052"	"positive regulation of non-canonical Wnt signaling pathway"	"3/200"	"13/18866"	0.000310361360472509	0.0064105048256661	0.00459858291571148	"RSPO3/GPC3/SFRP1"	3
"GO:0097237"	"GO:0097237"	"cellular response to toxic substance"	"7/200"	"122/18866"	0.000324560389115108	0.00666480985089861	0.00478100891432108	"FBLN5/GPX3/PRDX6/CYGB/MGST1/GSTM3/APOE"	7
"GO:0031647"	"GO:0031647"	"regulation of protein stability"	"11/200"	"296/18866"	0.000332317743687178	0.00678466052429545	0.00486698393097072	"GSN/RPS7/CLU/TOMM7/CD81/HSP90AA1/HSP90AB1/ATP1B1/HSPA1A/HSPD1/HSPA1B"	11
"GO:0060541"	"GO:0060541"	"respiratory system development"	"9/200"	"204/18866"	0.000336876305596963	0.00683820178947399	0.00490539181834175	"PTN/SPRY1/GPC3/NFIB/SPRY2/TCF21/EGFR/PDGFRA/BMP4"	9
"GO:0071466"	"GO:0071466"	"cellular response to xenobiotic stimulus"	"7/200"	"123/18866"	0.000341103886977586	0.00688445102174192	0.00493856875762437	"FMO2/EPHX1/MGST1/FMO3/GSTM3/RORA/HSP90AB1"	7
"GO:0051085"	"GO:0051085"	"chaperone cofactor-dependent protein refolding"	"4/200"	"32/18866"	0.000349277505826975	0.00700936449193679	0.00502817557730579	"HSPA1A/DNAJB1/HSPE1/HSPA1B"	4
"GO:0006721"	"GO:0006721"	"terpenoid metabolic process"	"7/200"	"124/18866"	0.000358316682044063	0.00713966143019931	0.00512164423391838	"CLPS/PNLIP/ADH1B/ALDH1A1/GPC3/EGFR/APOE"	7
"GO:0009896"	"GO:0009896"	"positive regulation of catabolic process"	"14/200"	"454/18866"	0.000361066242360209	0.00713966143019931	0.00512164423391838	"INS/SLC4A4/GPC3/CLU/ZFP36/DCN/TOMM7/CD81/HSP90AA1/FOXO3/APOE/BTG2/HSPA1A/HSPA1B"	14
"GO:0071383"	"GO:0071383"	"cellular response to steroid hormone stimulus"	"9/200"	"206/18866"	0.000361834483580316	0.00713966143019931	0.00512164423391838	"TFPI/ATP1A1/SFRP1/ZFP36/AQP1/TCF21/EGFR/FOXO3/BMP4"	9
"GO:0031960"	"GO:0031960"	"response to corticosteroid"	"8/200"	"164/18866"	0.000369448868755051	0.00722147812952231	0.00518033553607922	"ZFP36/FOSB/AQP1/EGFR/CCND1/FOXO3/SLIT2/HSPD1"	8
"GO:0071560"	"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"10/200"	"252/18866"	0.000370070085346415	0.00722147812952231	0.00518033553607922	"SPRY1/JUN/SPRY2/SFRP1/LTBP4/ACVRL1/CITED2/HSP90AB1/PDGFD/HSPA1A"	10
"GO:0003014"	"GO:0003014"	"renal system process"	"7/200"	"125/18866"	0.000376218438465933	0.00730111826737184	0.00523746547939561	"GSN/EDNRB/GAS6/AGTR1/AQP1/EMP2/BMP4"	7
"GO:0071456"	"GO:0071456"	"cellular response to hypoxia"	"9/200"	"208/18866"	0.000388299952360383	0.00744238905460375	0.00533880623902701	"PTN/MYC/SFRP1/RGCC/AQP1/CITED2/FOXO3/EGR1/RORA"	9
"GO:0010248"	"GO:0010248"	"establishment or maintenance of transmembrane electrochemical gradient"	"3/200"	"14/18866"	0.000391926490417978	0.00744238905460375	0.00533880623902701	"FXYD2/ATP1A1/ATP1B1"	3
"GO:0070431"	"GO:0070431"	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"3/200"	"14/18866"	0.000391926490417978	0.00744238905460375	0.00533880623902701	"NFKBIA/HSPA1A/HSPA1B"	3
"GO:1902430"	"GO:1902430"	"negative regulation of amyloid-beta formation"	"3/200"	"14/18866"	0.000391926490417978	0.00744238905460375	0.00533880623902701	"NTRK2/CLU/APOE"	3
"GO:0010464"	"GO:0010464"	"regulation of mesenchymal cell proliferation"	"4/200"	"33/18866"	0.000394178796333296	0.0074451310622952	0.00534077322135798	"PTN/NFIB/MYC/BMP4"	4
"GO:0031102"	"GO:0031102"	"neuron projection regeneration"	"5/200"	"59/18866"	0.000400718422917445	0.00748855804097574	0.00537192561382506	"PTN/APOD/JUN/MATN2/MAP1B"	5
"GO:0048008"	"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"5/200"	"59/18866"	0.000400718422917445	0.00748855804097574	0.00537192561382506	"APOD/PDGFRA/TXNIP/ARID5B/PDGFD"	5
"GO:1903409"	"GO:1903409"	"reactive oxygen species biosynthetic process"	"7/200"	"128/18866"	0.000434259087289079	0.00807264787528961	0.00579092311969425	"INS/CLU/HSP90AA1/FOXO3/RORA/HSP90AB1/HSPD1"	7
"GO:0002683"	"GO:0002683"	"negative regulation of immune system process"	"14/200"	"463/18866"	0.000439135458684631	0.00812055727787495	0.00582529098403916	"INS/CXCL12/APOD/AMBP/A2M/ZBTB16/SAMHD1/MYC/SFRP1/CCL2/ZFP36/NFKBIA/BMP4/SLIT2"	14
"GO:0071559"	"GO:0071559"	"response to transforming growth factor beta"	"10/200"	"258/18866"	0.000445254888971347	0.00816260767980216	0.00585545588760917	"SPRY1/JUN/SPRY2/SFRP1/LTBP4/ACVRL1/CITED2/HSP90AB1/PDGFD/HSPA1A"	10
"GO:0030278"	"GO:0030278"	"regulation of ossification"	"9/200"	"212/18866"	0.000446031506852157	0.00816260767980216	0.00585545588760917	"PTN/MGP/ZBTB16/SFRP1/CEBPD/IL6ST/JUND/BMP4/IFITM1"	9
"GO:0042063"	"GO:0042063"	"gliogenesis"	"11/200"	"307/18866"	0.000451995781899958	0.00822911908077656	0.00590316791662073	"PTN/GSN/NTRK2/CLU/NFIB/CCL2/LAMA2/MATN2/EGFR/IL6ST/LAMB1"	11
"GO:0021537"	"GO:0021537"	"telencephalon development"	"10/200"	"259/18866"	0.000458941411211759	0.00831272340717914	0.00596314157509691	"CXCL12/NTRK2/NFIB/AQP1/EGFR/TACC1/LAMB1/BTG2/BMP4/SLIT2"	10
"GO:0031589"	"GO:0031589"	"cell-substrate adhesion"	"12/200"	"359/18866"	0.000467731751177958	0.00839386417909646	0.00602134799996578	"PTN/FBLN5/APOD/SMOC2/GAS6/SGCE/SFRP1/ACVRL1/FBLN1/MYADM/LAMB1/EMP2"	12
"GO:0052547"	"GO:0052547"	"regulation of peptidase activity"	"14/200"	"466/18866"	0.000468174191189695	0.00839386417909646	0.00602134799996578	"GSN/GPC3/TFPI/AMBP/APLP2/CST3/A2M/GAS6/ITIH5/MYC/AQP1/FBLN1/HSPE1/HSPD1"	14
"GO:0001503"	"GO:0001503"	"ossification"	"13/200"	"412/18866"	0.000471715000993071	0.00841463325003801	0.00603624671658864	"PTN/GPC3/MGP/ZBTB16/SFRP1/EGFR/CEBPD/IL6ST/JUND/BMP4/IFITM1/DDX21/HSPE1"	13
"GO:0009410"	"GO:0009410"	"response to xenobiotic stimulus"	"7/200"	"130/18866"	0.000476773064845951	0.00846212293987889	0.00607031349951973	"FMO2/EPHX1/MGST1/FMO3/GSTM3/RORA/HSP90AB1"	7
"GO:0044406"	"GO:0044406"	"adhesion of symbiont to host"	"3/200"	"15/18866"	0.000486091410973965	0.00849938051267349	0.00609704026166928	"GAS6/CD81/HSP90AB1"	3
"GO:0090192"	"GO:0090192"	"regulation of glomerulus development"	"3/200"	"15/18866"	0.000486091410973965	0.00849938051267349	0.00609704026166928	"EGR1/BMP4/PDGFD"	3
"GO:2000095"	"GO:2000095"	"regulation of Wnt signaling pathway, planar cell polarity pathway"	"3/200"	"15/18866"	0.000486091410973965	0.00849938051267349	0.00609704026166928	"RSPO3/GPC3/SFRP1"	3
"GO:0070374"	"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"9/200"	"215/18866"	0.000493816185597399	0.00854753837521514	0.00613158635904597	"GAS6/JUN/SPRY2/CCL2/EGFR/PDGFRA/APOE/BMP4/PDGFD"	9
"GO:0098801"	"GO:0098801"	"regulation of renal system process"	"4/200"	"35/18866"	0.000496105709773246	0.00854753837521514	0.00613158635904597	"EDNRB/GAS6/AGTR1/EMP2"	4
"GO:1904031"	"GO:1904031"	"positive regulation of cyclin-dependent protein kinase activity"	"4/200"	"35/18866"	0.000496105709773246	0.00854753837521514	0.00613158635904597	"RGCC/EGFR/CCND1/HSP90AB1"	4
"GO:0006766"	"GO:0006766"	"vitamin metabolic process"	"7/200"	"131/18866"	0.000499240065173677	0.00855978597181276	0.00614037218637221	"PRSS1/CTRB1/CTRC/CTRB2/PRSS3/PLTP/CD320"	7
"GO:0010518"	"GO:0010518"	"positive regulation of phospholipase activity"	"5/200"	"62/18866"	0.000504832676319998	0.00857244717674151	0.00614945471610443	"PLA2G1B/AGTR1/NTRK2/EGFR/PDGFRA"	5
"GO:0140115"	"GO:0140115"	"export across plasma membrane"	"5/200"	"62/18866"	0.000504832676319998	0.00857244717674151	0.00614945471610443	"FXYD2/SLC4A4/FXYD1/ATP1A1/ATP1B1"	5
"GO:0050806"	"GO:0050806"	"positive regulation of synaptic transmission"	"8/200"	"172/18866"	0.000507482107900268	0.00857620480910883	0.00615215025794986	"PTN/INS/GLUL/NTRK2/CCL2/LAMA2/EGFR/APOE"	8
"GO:0048660"	"GO:0048660"	"regulation of smooth muscle cell proliferation"	"8/200"	"173/18866"	0.000527337969893349	0.00886932242696813	0.00636241851395133	"APOD/NDRG2/JUN/EGFR/BMP4/OGN/PDGFD/ADAMTS1"	8
"GO:0036294"	"GO:0036294"	"cellular response to decreased oxygen levels"	"9/200"	"218/18866"	0.000545729516084708	0.00913515000384449	0.00655311022806631	"PTN/MYC/SFRP1/RGCC/AQP1/CITED2/FOXO3/EGR1/RORA"	9
"GO:0021955"	"GO:0021955"	"central nervous system neuron axonogenesis"	"4/200"	"36/18866"	0.000553524702078683	0.00922193041387692	0.00661536225374076	"NFIB/HSP90AA1/HSP90AB1/SLIT2"	4
"GO:0048659"	"GO:0048659"	"smooth muscle cell proliferation"	"8/200"	"175/18866"	0.00056893847511098	0.00943422861076048	0.0067676546063362	"APOD/NDRG2/JUN/EGFR/BMP4/OGN/PDGFD/ADAMTS1"	8
"GO:0046718"	"GO:0046718"	"viral entry into host cell"	"7/200"	"134/18866"	0.000571745750352469	0.00943647658992954	0.00676926719674567	"GSN/GAS6/CD81/EGFR/IFITM1/HSPA1A/HSPA1B"	7
"GO:0032835"	"GO:0032835"	"glomerulus development"	"5/200"	"64/18866"	0.000584744711558168	0.00956703678281106	0.00686292469935812	"TCF21/PDGFRA/EGR1/BMP4/PDGFD"	5
"GO:0072109"	"GO:0072109"	"glomerular mesangium development"	"3/200"	"16/18866"	0.000593607790112271	0.00956703678281106	0.00686292469935812	"EGR1/BMP4/PDGFD"	3
"GO:0072224"	"GO:0072224"	"metanephric glomerulus development"	"3/200"	"16/18866"	0.000593607790112271	0.00956703678281106	0.00686292469935812	"TCF21/PDGFRA/EGR1"	3
