"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0090092"	"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"9/111"	"254/18866"	1.930112654224e-05	0.000526286726039438	0.0003632565522588	"THBS1/CAV1/GREM1/LOX/UBC/INHBA/CITED2/HSPA1A/SFRP2"	9
"GO:1904035"	"GO:1904035"	"regulation of epithelial cell apoptotic process"	"6/111"	"94/18866"	1.93598331364508e-05	0.000526286726039438	0.0003632565522588	"THBS1/RGCC/SERPINE1/ZFP36L1/ZFP36/CCL2"	6
"GO:0051216"	"GO:0051216"	"cartilage development"	"8/111"	"197/18866"	2.16041032939139e-05	0.000581648934836142	0.000401468964044796	"COL11A1/GREM1/COL1A1/LOXL2/CTSK/TGFBI/MATN3/SFRP2"	8
"GO:0040013"	"GO:0040013"	"negative regulation of locomotion"	"11/111"	"397/18866"	2.24459093539856e-05	0.000598557582772949	0.00041313974510193	"DUSP1/THBS1/RGCC/GREM1/GJA1/TPM1/SERPINE1/CITED2/CCL2/RHOB/SFRP2"	11
"GO:0031638"	"GO:0031638"	"zymogen activation"	"5/111"	"58/18866"	2.30171470666191e-05	0.000608000111193713	0.000419657219605886	"THBS1/SERPINE1/PLAU/MMP14/SERPINE2"	5
"GO:0051271"	"GO:0051271"	"negative regulation of cellular component movement"	"11/111"	"400/18866"	2.40541115898995e-05	0.000624328158034541	0.000430927254944142	"DUSP1/THBS1/RGCC/GREM1/GJA1/TPM1/SERPINE1/CITED2/CCL2/RHOB/SFRP2"	11
"GO:1901654"	"GO:1901654"	"response to ketone"	"8/111"	"200/18866"	2.40812289527609e-05	0.000624328158034541	0.000430927254944142	"DUSP1/THBS1/CAV1/FOSB/GJB2/FOS/FIBIN/ERRFI1"	8
"GO:0071385"	"GO:0071385"	"cellular response to glucocorticoid stimulus"	"5/111"	"59/18866"	2.50311661797886e-05	0.00064300243397622	0.000443816717586594	"GJB2/ANXA1/ERRFI1/ZFP36L1/ZFP36"	5
"GO:0045637"	"GO:0045637"	"regulation of myeloid cell differentiation"	"9/111"	"263/18866"	2.53977158940405e-05	0.000646487313666485	0.000446222070635965	"THBS1/FOS/LOX/ZFP36L1/INHBA/JUN/ZFP36/HSPA1A/HSPA1B"	9
"GO:0001836"	"GO:0001836"	"release of cytochrome c from mitochondria"	"5/111"	"60/18866"	2.71794824398731e-05	0.000685608566050852	0.000473224559123821	"LMNA/PLAUR/JUN/IGF1/CLU"	5
"GO:1903708"	"GO:1903708"	"positive regulation of hemopoiesis"	"8/111"	"204/18866"	2.77510724378407e-05	0.000693776810946018	0.00047886249056274	"FOS/ANXA1/ZFP36L1/INHBA/JUN/HSPA1A/HSPA1B/MMP14"	8
"GO:0014074"	"GO:0014074"	"response to purine-containing compound"	"7/111"	"149/18866"	2.84668599307529e-05	0.000705373520408037	0.00048686683589066	"DUSP1/SDC1/FOSB/FOS/ZFP36L1/COL1A1/SPARC"	7
"GO:0035966"	"GO:0035966"	"response to topologically incorrect protein"	"8/111"	"205/18866"	2.87383511512574e-05	0.000705854238802815	0.000487198640015777	"THBS1/LMNA/ATF3/CCL2/HSPA1A/DNAJB1/CLU/HSPA1B"	8
"GO:0045639"	"GO:0045639"	"positive regulation of myeloid cell differentiation"	"6/111"	"101/18866"	2.91467752997149e-05	0.000709660615993059	0.000489825898858367	"FOS/ZFP36L1/INHBA/JUN/HSPA1A/HSPA1B"	6
"GO:0060537"	"GO:0060537"	"muscle tissue development"	"11/111"	"409/18866"	2.94922668993376e-05	0.000711882304466769	0.000491359365037966	"COL11A1/CAV1/FOS/GREM1/GJA1/TPM1/LMNA/EGR1/LOX/ATF3/IGF1"	11
"GO:0043589"	"GO:0043589"	"skin morphogenesis"	"3/111"	"11/18866"	3.16021872451144e-05	0.000749882409206104	0.000517588008760303	"ERRFI1/COL1A2/COL1A1"	3
"GO:0090084"	"GO:0090084"	"negative regulation of inclusion body assembly"	"3/111"	"11/18866"	3.16021872451144e-05	0.000749882409206104	0.000517588008760303	"HSPA1A/DNAJB1/HSPA1B"	3
"GO:0071384"	"GO:0071384"	"cellular response to corticosteroid stimulus"	"5/111"	"62/18866"	3.19038797174192e-05	0.000750679522762804	0.000518138196914476	"GJB2/ANXA1/ERRFI1/ZFP36L1/ZFP36"	5
"GO:0022409"	"GO:0022409"	"positive regulation of cell-cell adhesion"	"9/111"	"279/18866"	4.02967582256587e-05	0.000934437925161797	0.000644972943833481	"CAV1/ANXA1/LGALS1/CD55/PLAUR/IGF2/CITED2/CCL2/IGF1"	9
"GO:0010955"	"GO:0010955"	"negative regulation of protein processing"	"4/111"	"33/18866"	4.07147953106212e-05	0.000934437925161797	0.000644972943833481	"THBS1/GAS1/SERPINE1/SERPINE2"	4
"GO:1903318"	"GO:1903318"	"negative regulation of protein maturation"	"4/111"	"33/18866"	4.07147953106212e-05	0.000934437925161797	0.000644972943833481	"THBS1/GAS1/SERPINE1/SERPINE2"	4
"GO:0001765"	"GO:0001765"	"membrane raft assembly"	"3/111"	"12/18866"	4.19556680657813e-05	0.000947386053098288	0.000653910072740021	"ANXA2/S100A10/CAV1"	3
"GO:0010755"	"GO:0010755"	"regulation of plasminogen activation"	"3/111"	"12/18866"	4.19556680657813e-05	0.000947386053098288	0.000653910072740021	"THBS1/SERPINE1/SERPINE2"	3
"GO:0002548"	"GO:0002548"	"monocyte chemotaxis"	"5/111"	"67/18866"	4.65163931636444e-05	0.00103369762585876	0.00071348452672056	"DUSP1/ANXA1/GREM1/SERPINE1/CCL2"	5
"GO:0070613"	"GO:0070613"	"regulation of protein processing"	"5/111"	"67/18866"	4.65163931636444e-05	0.00103369762585876	0.00071348452672056	"THBS1/GAS1/SERPINE1/MMP14/SERPINE2"	5
"GO:0043542"	"GO:0043542"	"endothelial cell migration"	"9/111"	"286/18866"	4.88340329048602e-05	0.00107665584357172	0.000743135386766045	"THBS1/RGCC/ANXA1/GREM1/SMOC2/NR4A1/LOXL2/SPARC/RHOB"	9
"GO:0010812"	"GO:0010812"	"negative regulation of cell-substrate adhesion"	"5/111"	"68/18866"	4.99743942736326e-05	0.00109318987473571	0.000754547597749914	"THBS1/LGALS1/SERPINE1/COL1A1/MMP14"	5
"GO:0016485"	"GO:0016485"	"protein processing"	"8/111"	"223/18866"	5.22254919219348e-05	0.0011335765688482	0.000782423526468155	"THBS1/GAS1/SERPINE1/CPE/AEBP1/PLAU/MMP14/SERPINE2"	8
"GO:1903317"	"GO:1903317"	"regulation of protein maturation"	"5/111"	"69/18866"	5.36278024311303e-05	0.00115200222961853	0.000795141388563767	"THBS1/GAS1/SERPINE1/MMP14/SERPINE2"	5
"GO:0016264"	"GO:0016264"	"gap junction assembly"	"3/111"	"13/18866"	5.43086765391593e-05	0.00115200222961853	0.000795141388563767	"CAV1/GJB2/GJA1"	3
"GO:0031953"	"GO:0031953"	"negative regulation of protein autophosphorylation"	"3/111"	"13/18866"	5.43086765391593e-05	0.00115200222961853	0.000795141388563767	"CAV1/ERRFI1/JUN"	3
"GO:0051146"	"GO:0051146"	"striated muscle cell differentiation"	"9/111"	"295/18866"	6.2014972710301e-05	0.00130557837284844	0.000901143568627721	"SDC1/GREM1/TPM1/LMNA/LOX/ADAM12/IGF2/IGF1/MMP14"	9
"GO:0050920"	"GO:0050920"	"regulation of chemotaxis"	"8/111"	"229/18866"	6.29452051009213e-05	0.00131527294240731	0.000907835008368355	"DUSP1/THBS1/GREM1/SMOC2/SERPINE1/CXCL14/RARRES2/CCL2"	8
"GO:1904019"	"GO:1904019"	"epithelial cell apoptotic process"	"6/111"	"117/18866"	6.66609861951174e-05	0.00138259823219503	0.000954304644477471	"THBS1/RGCC/SERPINE1/ZFP36L1/ZFP36/CCL2"	6
"GO:0030595"	"GO:0030595"	"leukocyte chemotaxis"	"8/111"	"232/18866"	6.89560528866805e-05	0.0014196834417846	0.000979901804179145	"DUSP1/THBS1/ANXA1/GREM1/SERPINE1/CXCL14/RARRES2/CCL2"	8
"GO:0000302"	"GO:0000302"	"response to reactive oxygen species"	"8/111"	"235/18866"	7.54368513450043e-05	0.00153060278091313	0.00105646116757763	"DUSP1/SDC1/FOS/ANXA1/TPM1/COL1A1/JUN/RHOB"	8
"GO:0045444"	"GO:0045444"	"fat cell differentiation"	"8/111"	"235/18866"	7.54368513450043e-05	0.00153060278091313	0.00105646116757763	"C1QTNF3/NR4A1/ZFP36L1/RARRES2/MMP11/ZFP36/ARID5B/SFRP2"	8
"GO:0050680"	"GO:0050680"	"negative regulation of epithelial cell proliferation"	"7/111"	"175/18866"	7.91294705237532e-05	0.00159397494580222	0.00110020225582439	"THBS1/RGCC/CAV1/GJA1/SPARC/CCL2/SFRP2"	7
"GO:0010634"	"GO:0010634"	"positive regulation of epithelial cell migration"	"7/111"	"176/18866"	8.20118500251447e-05	0.00164023700050289	0.00113213350861779	"THBS1/ANXA1/SMOC2/JUN/SPARC/FGF7/RHOB"	7
"GO:0010811"	"GO:0010811"	"positive regulation of cell-substrate adhesion"	"6/111"	"122/18866"	8.41304852773002e-05	0.00167067630337901	0.00115314349361047	"S100A10/SMOC2/COL8A1/FN1/MYADM/CCDC80"	6
"GO:0034599"	"GO:0034599"	"cellular response to oxidative stress"	"9/111"	"310/18866"	9.0626494267369e-05	0.00177450478285757	0.00122480856440846	"GJB2/FOS/ANXA1/TPM1/JUN/MCL1/RHOB/HSPA1A/HSPA1B"	9
"GO:0090287"	"GO:0090287"	"regulation of cellular response to growth factor stimulus"	"9/111"	"310/18866"	9.0626494267369e-05	0.00177450478285757	0.00122480856440846	"THBS1/CAV1/GREM1/SMOC2/LOX/UBC/CITED2/HSPA1A/SFRP2"	9
"GO:0001952"	"GO:0001952"	"regulation of cell-matrix adhesion"	"6/111"	"125/18866"	9.62469724072799e-05	0.00185856222579575	0.00128282716036128	"THBS1/S100A10/GREM1/SERPINE1/PLAU/MMP14"	6
"GO:0008637"	"GO:0008637"	"apoptotic mitochondrial changes"	"6/111"	"125/18866"	9.62469724072799e-05	0.00185856222579575	0.00128282716036128	"LMNA/PLAUR/JUN/HSPA1A/IGF1/CLU"	6
"GO:0042692"	"GO:0042692"	"muscle cell differentiation"	"10/111"	"390/18866"	0.00010244022886457	0.00196460712890956	0.00135602206341277	"SDC1/GREM1/TPM1/LMNA/LOX/ADAM12/IGF2/ADM/IGF1/MMP14"	10
"GO:0006986"	"GO:0006986"	"response to unfolded protein"	"7/111"	"183/18866"	0.000104680612188048	0.00197442962502677	0.00136280180133427	"THBS1/LMNA/ATF3/CCL2/HSPA1A/DNAJB1/HSPA1B"	7
"GO:2001235"	"GO:2001235"	"positive regulation of apoptotic signaling pathway"	"7/111"	"183/18866"	0.000104680612188048	0.00197442962502677	0.00136280180133427	"THBS1/CAV1/TNFRSF12A/PLAUR/INHBA/MCL1/ATF3"	7
"GO:0017015"	"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"6/111"	"127/18866"	0.000105067862188924	0.00197442962502677	0.00136280180133427	"THBS1/CAV1/LOX/UBC/CITED2/HSPA1A"	6
"GO:1903844"	"GO:1903844"	"regulation of cellular response to transforming growth factor beta stimulus"	"6/111"	"129/18866"	0.000114519743054172	0.00213770187034455	0.00147549647892955	"THBS1/CAV1/LOX/UBC/CITED2/HSPA1A"	6
"GO:0010470"	"GO:0010470"	"regulation of gastrulation"	"4/111"	"43/18866"	0.000117357822422455	0.00216185462357154	0.00149216732664562	"GJA1/COL5A2/MYADM/SFRP2"	4
"GO:0071364"	"GO:0071364"	"cellular response to epidermal growth factor stimulus"	"4/111"	"43/18866"	0.000117357822422455	0.00216185462357154	0.00149216732664562	"ERRFI1/ZFP36L1/COL1A1/ZFP36"	4
"GO:0042493"	"GO:0042493"	"response to drug"	"10/111"	"397/18866"	0.000118518530866365	0.00216896657794654	0.00149707617936461	"THBS1/S100A10/FOSB/FOS/ANXA1/LGALS1/LOX/COL1A1/INHBA/SFRP2"	10
"GO:0045667"	"GO:0045667"	"regulation of osteoblast differentiation"	"6/111"	"131/18866"	0.000124634883013409	0.00226608878206198	0.00156411240746834	"GREM1/JUND/CTHRC1/ID3/SFRP2/IGF1"	6
"GO:0030308"	"GO:0030308"	"negative regulation of cell growth"	"7/111"	"190/18866"	0.000132208002782377	0.00238827359864939	0.0016484474913986	"GREM1/GJA1/INHBA/HSPA1A/SFRP2/HSPA1B/SERPINE2"	7
"GO:0045616"	"GO:0045616"	"regulation of keratinocyte differentiation"	"4/111"	"45/18866"	0.000140412590690146	0.00252022598674621	0.00173952440288197	"ERRFI1/ZFP36L1/ZFP36/CTSK"	4
"GO:0032496"	"GO:0032496"	"response to lipopolysaccharide"	"9/111"	"334/18866"	0.000159105489193648	0.00283755012574659	0.00195854963566569	"GJB2/FOS/GJA1/CD55/SERPINE1/SPARC/ZFP36/ADM/CCL2"	9
"GO:0071897"	"GO:0071897"	"DNA biosynthetic process"	"7/111"	"196/18866"	0.000160236935399651	0.00283964189315837	0.00195999342700705	"DUSP1/RGCC/GREM1/GJA1/SMOC2/LOX/UBC"	7
"GO:0070849"	"GO:0070849"	"response to epidermal growth factor"	"4/111"	"47/18866"	0.000166578094853871	0.00293345072698641	0.00202474268223573	"ERRFI1/ZFP36L1/COL1A1/ZFP36"	4
"GO:1903706"	"GO:1903706"	"regulation of hemopoiesis"	"11/111"	"498/18866"	0.000170548249398445	0.00298459436447279	0.00206004332826016	"THBS1/FOS/ANXA1/LOX/ZFP36L1/INHBA/JUN/ZFP36/HSPA1A/HSPA1B/MMP14"	11
"GO:0031952"	"GO:0031952"	"regulation of protein autophosphorylation"	"4/111"	"48/18866"	0.000180902204949449	0.00311716798213673	0.00215154902827182	"CAV1/GREM1/ERRFI1/JUN"	4
"GO:2001239"	"GO:2001239"	"regulation of extrinsic apoptotic signaling pathway in absence of ligand"	"4/111"	"48/18866"	0.000180902204949449	0.00311716798213673	0.00215154902827182	"INHBA/MCL1/HSPA1A/HSPA1B"	4
"GO:1901888"	"GO:1901888"	"regulation of cell junction assembly"	"7/111"	"200/18866"	0.000181463707531531	0.00311716798213673	0.00215154902827182	"THBS1/S100A10/CAV1/GREM1/GJA1/THBS2/MMP14"	7
"GO:0008584"	"GO:0008584"	"male gonad development"	"6/111"	"141/18866"	0.000186355211678652	0.00318167434573309	0.00219607296946088	"SDC1/INHBA/CITED2/ARID5B/SFRP2/MMP14"	6
"GO:0002687"	"GO:0002687"	"positive regulation of leukocyte migration"	"6/111"	"142/18866"	0.000193655916243456	0.00326648533422696	0.00225461168181981	"THBS1/SERPINE1/CXCL14/RARRES2/CD99/MMP14"	6
"GO:0046546"	"GO:0046546"	"development of primary male sexual characteristics"	"6/111"	"142/18866"	0.000193655916243456	0.00326648533422696	0.00225461168181981	"SDC1/INHBA/CITED2/ARID5B/SFRP2/MMP14"	6
"GO:0090199"	"GO:0090199"	"regulation of release of cytochrome c from mitochondria"	"4/111"	"49/18866"	0.000196094378343625	0.00327377491136483	0.00225964313431046	"LMNA/PLAUR/IGF1/CLU"	4
"GO:0051091"	"GO:0051091"	"positive regulation of DNA-binding transcription factor activity"	"8/111"	"270/18866"	0.00019642649468189	0.00327377491136483	0.00225964313431046	"RGCC/CAV1/GREM1/UBC/ARID5B/HSPA1A/CLU/HSPA1B"	8
"GO:0043588"	"GO:0043588"	"skin development"	"10/111"	"425/18866"	0.000205924766168793	0.00341177127380249	0.00235489175139149	"ANXA1/COL5A2/ERRFI1/COL1A2/ZFP36L1/COL1A1/INHBA/ZFP36/FGF7/CTSK"	10
"GO:0002689"	"GO:0002689"	"negative regulation of leukocyte chemotaxis"	"3/111"	"20/18866"	0.000210071758504802	0.00346000543419674	0.00238818420194933	"DUSP1/GREM1/CCL2"	3
"GO:0042542"	"GO:0042542"	"response to hydrogen peroxide"	"6/111"	"146/18866"	0.00022514809489137	0.00368663547190547	0.00254461004752573	"DUSP1/SDC1/ANXA1/COL1A1/JUN/RHOB"	6
"GO:0048146"	"GO:0048146"	"positive regulation of fibroblast proliferation"	"4/111"	"51/18866"	0.000229206006411189	0.00372937993939751	0.00257411337170445	"ANXA2/FN1/JUN/IGF1"	4
"GO:0030099"	"GO:0030099"	"myeloid cell differentiation"	"10/111"	"431/18866"	0.000230422403398489	0.00372937993939751	0.00257411337170445	"ANXA2/THBS1/FOS/LOX/ZFP36L1/INHBA/JUN/ZFP36/HSPA1A/HSPA1B"	10
"GO:0034329"	"GO:0034329"	"cell junction assembly"	"10/111"	"434/18866"	0.000243561793432216	0.00390457172711268	0.00269503522217251	"THBS1/S100A10/ACTB/CAV1/GJB2/GREM1/GJA1/THBS2/FN1/MMP14"	10
"GO:0090201"	"GO:0090201"	"negative regulation of release of cytochrome c from mitochondria"	"3/111"	"21/18866"	0.000244035732944542	0.00390457172711268	0.00269503522217251	"LMNA/IGF1/CLU"	3
"GO:0038066"	"GO:0038066"	"p38MAPK cascade"	"4/111"	"52/18866"	0.000247187636271456	0.00391031289016993	0.0026989979196812	"DUSP1/ZFP36L1/GADD45B/ZFP36"	4
"GO:0048260"	"GO:0048260"	"positive regulation of receptor-mediated endocytosis"	"4/111"	"52/18866"	0.000247187636271456	0.00391031289016993	0.0026989979196812	"ANXA2/GREM1/SERPINE1/CLU"	4
"GO:0002237"	"GO:0002237"	"response to molecule of bacterial origin"	"9/111"	"356/18866"	0.000255554030032527	0.00401995103421953	0.00277467296948386	"GJB2/FOS/GJA1/CD55/SERPINE1/SPARC/ZFP36/ADM/CCL2"	9
"GO:1901216"	"GO:1901216"	"positive regulation of neuron death"	"5/111"	"97/18866"	0.000269907138467127	0.00422201110451372	0.00291413999544631	"FOS/EGR1/JUN/MCL1/CLU"	5
"GO:0050870"	"GO:0050870"	"positive regulation of T cell activation"	"7/111"	"214/18866"	0.000274371862340905	0.00426800674752519	0.0029458873640813	"CAV1/ANXA1/LGALS1/CD55/IGF2/CCL2/IGF1"	7
"GO:0001837"	"GO:0001837"	"epithelial to mesenchymal transition"	"6/111"	"152/18866"	0.000279810385143511	0.00432855844420901	0.00298768169307058	"RGCC/GREM1/COL1A1/LOXL2/S100A4/SFRP2"	6
"GO:2001243"	"GO:2001243"	"negative regulation of intrinsic apoptotic signaling pathway"	"5/111"	"98/18866"	0.000283098032960013	0.00435535435323097	0.00300617691448574	"PLAUR/MCL1/HSPA1A/SFRP2/CLU"	5
"GO:0007044"	"GO:0007044"	"cell-substrate junction assembly"	"5/111"	"99/18866"	0.000296772570854172	0.00451610433908523	0.00311713066412048	"THBS1/S100A10/GREM1/FN1/MMP14"	5
"GO:0010717"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	"5/111"	"99/18866"	0.000296772570854172	0.00451610433908523	0.00311713066412048	"RGCC/GREM1/COL1A1/LOXL2/SFRP2"	5
"GO:0002262"	"GO:0002262"	"myeloid cell homeostasis"	"6/111"	"154/18866"	0.000300178695766366	0.00454324512511257	0.00313586392846116	"ANXA1/ZFP36L1/INHBA/ZFP36/HSPA1A/HSPA1B"	6
"GO:0002931"	"GO:0002931"	"response to ischemia"	"4/111"	"55/18866"	0.000307213712923785	0.004624722560143	0.00319210173700096	"CAV1/GJB2/GJA1/EGR1"	4
"GO:0051098"	"GO:0051098"	"regulation of binding"	"9/111"	"367/18866"	0.000319546853161944	0.00478465876392215	0.00330249379344401	"ANXA2/S100A10/ACTB/CAV1/LOX/CTHRC1/PLAUR/JUN/IGF1"	9
"GO:0048568"	"GO:0048568"	"embryonic organ development"	"10/111"	"451/18866"	0.000330501358166919	0.00492236065354986	0.00339753915786374	"MFAP5/COL11A1/CTHRC1/ZFP36L1/RARRES2/IGF2/CITED2/ADM/ID3/MMP14"	10
"GO:0051604"	"GO:0051604"	"protein maturation"	"8/111"	"293/18866"	0.000340809375025946	0.00502253692066127	0.00346668337832109	"THBS1/GAS1/SERPINE1/CPE/AEBP1/PLAU/MMP14/SERPINE2"	8
"GO:0150115"	"GO:0150115"	"cell-substrate junction organization"	"5/111"	"102/18866"	0.000340815005330586	0.00502253692066127	0.00346668337832109	"THBS1/S100A10/GREM1/FN1/MMP14"	5
"GO:0030168"	"GO:0030168"	"platelet activation"	"6/111"	"158/18866"	0.000344399477881066	0.00504878815741877	0.00348480265301536	"ACTB/MYL12A/COL1A2/FN1/COL1A1/SERPINE2"	6
"GO:0034976"	"GO:0034976"	"response to endoplasmic reticulum stress"	"8/111"	"294/18866"	0.000348652534605377	0.00508451612966176	0.00350946301280413	"THBS1/CAV1/LMNA/JUN/ATF3/CCL2/HSPA1A/CLU"	8
"GO:1905517"	"GO:1905517"	"macrophage migration"	"4/111"	"57/18866"	0.000352617897944234	0.00511570007380236	0.00353098696823351	"THBS1/RARRES2/CCL2/MMP14"	4
"GO:0051092"	"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"6/111"	"159/18866"	0.000356213570201767	0.00514122678641726	0.00354860615784289	"CAV1/GREM1/UBC/HSPA1A/CLU/HSPA1B"	6
"GO:0071356"	"GO:0071356"	"cellular response to tumor necrosis factor"	"8/111"	"297/18866"	0.000373070737237839	0.0053569131500818	0.00369747839983089	"THBS1/TNFRSF12A/ZFP36L1/COL1A1/ZFP36/CCL2/HSPA1A/HSPA1B"	8
"GO:0007088"	"GO:0007088"	"regulation of mitotic nuclear division"	"6/111"	"163/18866"	0.0004066800700056	0.00576659302512642	0.00398024992260605	"DUSP1/RGCC/IGF2/HSPA1A/IGF1/HSPA1B"	6
"GO:0014812"	"GO:0014812"	"muscle cell migration"	"5/111"	"106/18866"	0.000407028437701003	0.00576659302512642	0.00398024992260605	"ANXA1/TPM1/SERPINE1/PLAU/IGF1"	5
"GO:0010632"	"GO:0010632"	"regulation of epithelial cell migration"	"8/111"	"301/18866"	0.000407780506776796	0.00576659302512642	0.00398024992260605	"THBS1/RGCC/ANXA1/SMOC2/JUN/SPARC/FGF7/RHOB"	8
"GO:0048762"	"GO:0048762"	"mesenchymal cell differentiation"	"7/111"	"229/18866"	0.000412945349240644	0.00580788763377252	0.00400875251714525	"RGCC/GREM1/FN1/COL1A1/LOXL2/S100A4/SFRP2"	7
"GO:0060669"	"GO:0060669"	"embryonic placenta morphogenesis"	"3/111"	"25/18866"	0.000414849116698037	0.00580788763377252	0.00400875251714525	"ZFP36L1/IGF2/ADM"	3
"GO:0046661"	"GO:0046661"	"male sex differentiation"	"6/111"	"164/18866"	0.000420129019538099	0.00585254355575461	0.00403957517607724	"SDC1/INHBA/CITED2/ARID5B/SFRP2/MMP14"	6
"GO:0007160"	"GO:0007160"	"cell-matrix adhesion"	"7/111"	"230/18866"	0.000423870592626588	0.00587543395720023	0.00405537471632317	"THBS1/S100A10/GREM1/SERPINE1/FN1/PLAU/MMP14"	7
"GO:0010823"	"GO:0010823"	"negative regulation of mitochondrion organization"	"4/111"	"60/18866"	0.000429450985079191	0.00589442528540067	0.00406848301653971	"LMNA/HSPA1A/IGF1/CLU"	4
"GO:0061077"	"GO:0061077"	"chaperone-mediated protein folding"	"4/111"	"60/18866"	0.000429450985079191	0.00589442528540067	0.00406848301653971	"HSPA1A/DNAJB1/CLU/HSPA1B"	4
"GO:0002062"	"GO:0002062"	"chondrocyte differentiation"	"5/111"	"108/18866"	0.000443565397437328	0.00602904423701223	0.00416140045832874	"COL11A1/GREM1/LOXL2/TGFBI/SFRP2"	5
"GO:0032526"	"GO:0032526"	"response to retinoic acid"	"5/111"	"108/18866"	0.000443565397437328	0.00602904423701223	0.00416140045832874	"DUSP1/GJB2/GJA1/COL1A1/ABL2"	5
"GO:2001242"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	"6/111"	"166/18866"	0.00044806819394522	0.00606082581181941	0.00418333691372197	"CAV1/PLAUR/MCL1/HSPA1A/SFRP2/CLU"	6
"GO:0090303"	"GO:0090303"	"positive regulation of wound healing"	"4/111"	"61/18866"	0.00045751994712323	0.00610720879233867	0.00421535163260669	"THBS1/ANXA1/SMOC2/SERPINE1"	4
"GO:1902041"	"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"4/111"	"61/18866"	0.00045751994712323	0.00610720879233867	0.00421535163260669	"THBS1/SERPINE1/ATF3/SFRP2"	4
"GO:0009266"	"GO:0009266"	"response to temperature stimulus"	"7/111"	"233/18866"	0.0004580406594254	0.00610720879233867	0.00421535163260669	"THBS1/FOS/ADM/HSPA1A/IGF1/DNAJB1/HSPA1B"	7
"GO:2000278"	"GO:2000278"	"regulation of DNA biosynthetic process"	"5/111"	"109/18866"	0.000462735188518539	0.00613840341376829	0.0042368829577739	"DUSP1/RGCC/GREM1/GJA1/SMOC2"	5
"GO:0090025"	"GO:0090025"	"regulation of monocyte chemotaxis"	"3/111"	"26/18866"	0.000466957116833087	0.00613840341376829	0.0042368829577739	"DUSP1/GREM1/SERPINE1"	3
"GO:1905523"	"GO:1905523"	"positive regulation of macrophage migration"	"3/111"	"26/18866"	0.000466957116833087	0.00613840341376829	0.0042368829577739	"THBS1/RARRES2/MMP14"	3
"GO:0071453"	"GO:0071453"	"cellular response to oxygen levels"	"7/111"	"235/18866"	0.00048201822907177	0.00627744670419049	0.00433285419131344	"RGCC/CAV1/LMNA/EGR1/ZFP36L1/UBC/CITED2"	7
"GO:1903039"	"GO:1903039"	"positive regulation of leukocyte cell-cell adhesion"	"7/111"	"235/18866"	0.00048201822907177	0.00627744670419049	0.00433285419131344	"CAV1/ANXA1/LGALS1/CD55/IGF2/CCL2/IGF1"	7
"GO:0070527"	"GO:0070527"	"platelet aggregation"	"4/111"	"62/18866"	0.000486872779358113	0.00628222941107242	0.00433615533786803	"ACTB/MYL12A/FN1/SERPINE2"	4
"GO:2000351"	"GO:2000351"	"regulation of endothelial cell apoptotic process"	"4/111"	"62/18866"	0.000486872779358113	0.00628222941107242	0.00433615533786803	"THBS1/RGCC/SERPINE1/CCL2"	4
"GO:0051893"	"GO:0051893"	"regulation of focal adhesion assembly"	"4/111"	"63/18866"	0.000517542609854264	0.00661255499772579	0.00456415450218968	"THBS1/S100A10/GREM1/MMP14"	4
"GO:0090109"	"GO:0090109"	"regulation of cell-substrate junction assembly"	"4/111"	"63/18866"	0.000517542609854264	0.00661255499772579	0.00456415450218968	"THBS1/S100A10/GREM1/MMP14"	4
"GO:2000353"	"GO:2000353"	"positive regulation of endothelial cell apoptotic process"	"3/111"	"27/18866"	0.000523083849674943	0.00661255499772579	0.00456415450218968	"THBS1/RGCC/CCL2"	3
"GO:0030307"	"GO:0030307"	"positive regulation of cell growth"	"6/111"	"171/18866"	0.000524281146248259	0.00661255499772579	0.00456415450218968	"TNFRSF12A/FN1/CRABP2/SFRP2/IGF1/MMP14"	6
"GO:0030856"	"GO:0030856"	"regulation of epithelial cell differentiation"	"6/111"	"171/18866"	0.000524281146248259	0.00661255499772579	0.00456415450218968	"CAV1/SERPINE1/ERRFI1/ZFP36L1/ZFP36/CTSK"	6
"GO:0042326"	"GO:0042326"	"negative regulation of phosphorylation"	"10/111"	"484/18866"	0.000574042692314172	0.00715144583730946	0.00493611073582713	"DUSP1/CAV1/GREM1/ERRFI1/GADD45B/INHBA/JUN/MYADM/ATF3/SFRP2"	10
"GO:0051099"	"GO:0051099"	"positive regulation of binding"	"6/111"	"174/18866"	0.000574628781491146	0.00715144583730946	0.00493611073582713	"ANXA2/S100A10/CAV1/CTHRC1/PLAUR/IGF1"	6
"GO:1901653"	"GO:1901653"	"cellular response to peptide"	"9/111"	"398/18866"	0.000574669754783796	0.00715144583730946	0.00493611073582713	"CAV1/GJB2/GJA1/NR4A1/ERRFI1/ZFP36L1/RARRES2/IGF2/IGF1"	9
