"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0072378"	"GO:0072378"	"blood coagulation, fibrin clot formation"	"4/177"	"28/18866"	0.000128585531552083	0.00390625367210162	0.00296857144380332	"TFPI/A2M/F3/FBLN1"	4
"GO:0032612"	"GO:0032612"	"interleukin-1 production"	"7/177"	"121/18866"	0.000146067696886987	0.00439467138037867	0.00333974622740591	"GAS6/S100A13/HSPB1/F2R/IGF1/ERRFI1/EGR1"	7
"GO:0007263"	"GO:0007263"	"nitric oxide mediated signal transduction"	"4/177"	"29/18866"	0.000148071860222162	0.00441254143462043	0.00335332663901618	"INS/SPINK1/MT1M/APOE"	4
"GO:1903018"	"GO:1903018"	"regulation of glycoprotein metabolic process"	"5/177"	"54/18866"	0.000149743181398116	0.00442024919428967	0.00335918417853371	"CST3/ITM2B/ITM2A/IGF1/RAMP1"	5
"GO:0007178"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"12/177"	"359/18866"	0.000152285046306856	0.00444487416371024	0.00337789801208439	"RPS27A/GPC3/HSP90AB1/LTBP1/SPTBN1/ENG/SFRP4/JUN/FOS/LTBP4/SPRY1/EGR1"	12
"GO:0070372"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"11/177"	"306/18866"	0.000153418475449251	0.00444487416371024	0.00337789801208439	"CCL2/GAS6/NDRG2/F2R/AKAP12/FBLN1/JUN/ERRFI1/SPRY1/APOE/DUSP1"	11
"GO:0050819"	"GO:0050819"	"negative regulation of coagulation"	"5/177"	"55/18866"	0.000163476949302378	0.00469283829694625	0.00356633924166173	"TFPI/TSPAN8/SERPINE2/APOE/SERPINE1"	5
"GO:0001867"	"GO:0001867"	"complement activation, lectin pathway"	"3/177"	"12/18866"	0.000167836806500589	0.00470996512959966	0.00357935483936877	"MFAP4/A2M/COLEC11"	3
"GO:0097284"	"GO:0097284"	"hepatocyte apoptotic process"	"3/177"	"12/18866"	0.000167836806500589	0.00470996512959966	0.00357935483936877	"GSN/KRT18/KRT8"	3
"GO:0002688"	"GO:0002688"	"regulation of leukocyte chemotaxis"	"7/177"	"124/18866"	0.000170094617975315	0.00470996512959966	0.00357935483936877	"CCL2/GAS6/THBS4/CXCL12/PTN/DUSP1/SERPINE1"	7
"GO:0006721"	"GO:0006721"	"terpenoid metabolic process"	"7/177"	"124/18866"	0.000170094617975315	0.00470996512959966	0.00357935483936877	"ALDH1A1/GPC3/CYP1B1/ADH1B/CLPS/RBP1/APOE"	7
"GO:1901215"	"GO:1901215"	"negative regulation of neuron death"	"9/177"	"212/18866"	0.000180906901314769	0.00496541837029748	0.00377348744293688	"CCL2/HSP90AB1/NTRK2/SERPINF1/F2R/BTG2/JUN/SOD2/APOE"	9
"GO:0001667"	"GO:0001667"	"ameboidal-type cell migration"	"14/177"	"481/18866"	0.00018446100078841	0.00501894323014727	0.00381416385154251	"TIMP1/CYGB/GPC3/CYP1B1/PDLIM1/HSPB1/SERPINF1/NR2F2/AKAP12/GADD45A/JUN/RHOB/PTN/APOE"	14
"GO:0034614"	"GO:0034614"	"cellular response to reactive oxygen species"	"8/177"	"170/18866"	0.000206467878578244	0.00556929303509764	0.00423240415343243	"SOD3/CST3/CYP1B1/FBLN5/JUN/FOS/SOD2/RHOB"	8
"GO:0043312"	"GO:0043312"	"neutrophil degranulation"	"14/177"	"487/18866"	0.000209496071387492	0.00560267698608087	0.00425777440633688	"CST3/C3/GSN/CFD/PRDX6/METTL7A/HSP90AB1/MGST1/CTSC/NPC2/HSPA8/SERPINA1/CRISPLD2/SLPI"	14
"GO:0031953"	"GO:0031953"	"negative regulation of protein autophosphorylation"	"3/177"	"13/18866"	0.000216684136997505	0.0056975181904638	0.00432984931868521	"ENG/JUN/ERRFI1"	3
"GO:1902947"	"GO:1902947"	"regulation of tau-protein kinase activity"	"3/177"	"13/18866"	0.000216684136997505	0.0056975181904638	0.00432984931868521	"HSP90AB1/CLU/EGR1"	3
"GO:0002283"	"GO:0002283"	"neutrophil activation involved in immune response"	"14/177"	"490/18866"	0.000223077124687257	0.00581673602622023	0.00442044933919749	"CST3/C3/GSN/CFD/PRDX6/METTL7A/HSP90AB1/MGST1/CTSC/NPC2/HSPA8/SERPINA1/CRISPLD2/SLPI"	14
"GO:0048660"	"GO:0048660"	"regulation of smooth muscle cell proliferation"	"8/177"	"173/18866"	0.000232594785952214	0.00597401034713944	0.00453997052166928	"APOD/NDRG2/OGN/TGM2/ADAMTS1/JUN/IGF1/SOD2"	8
"GO:0032102"	"GO:0032102"	"negative regulation of response to external stimulus"	"13/177"	"433/18866"	0.000232927217114417	0.00597401034713944	0.00453997052166928	"APOD/INS/TFPI/A2M/CCL2/SERPINF1/TSPAN8/IGF1/SOCS3/SERPINE2/APOE/DUSP1/SERPINE1"	13
"GO:1902003"	"GO:1902003"	"regulation of amyloid-beta formation"	"4/177"	"33/18866"	0.000247756429428723	0.00630268185107704	0.00478974560615735	"NTRK2/CLU/IGF1/APOE"	4
"GO:0048659"	"GO:0048659"	"smooth muscle cell proliferation"	"8/177"	"175/18866"	0.00025147352248575	0.00634565041820895	0.00482239972237104	"APOD/NDRG2/OGN/TGM2/ADAMTS1/JUN/IGF1/SOD2"	8
"GO:1904035"	"GO:1904035"	"regulation of epithelial cell apoptotic process"	"6/177"	"94/18866"	0.00025769634491728	0.00645065490596936	0.00490219825825799	"ZFP36/GSN/CCL2/GAS6/SFRP4/SERPINE1"	6
"GO:0042177"	"GO:0042177"	"negative regulation of protein catabolic process"	"7/177"	"133/18866"	0.000261966605926931	0.00650550404718544	0.00494388105922252	"TIMP1/CST3/INS/RPS7/RPL5/HSP90AB1/SERPINE2"	7
"GO:0030324"	"GO:0030324"	"lung development"	"8/177"	"177/18866"	0.000271589451906228	0.0066913653150755	0.00508512699424923	"NFIB/GPC3/HSD11B1/TCF21/CRISPLD2/ERRFI1/SPRY1/PTN"	8
"GO:0002920"	"GO:0002920"	"regulation of humoral immune response"	"7/177"	"134/18866"	0.000274250968984875	0.00670415064026307	0.00509484324783579	"C7/C3/C1R/A2M/C1S/CLU/CFH"	7
"GO:0030323"	"GO:0030323"	"respiratory tube development"	"8/177"	"181/18866"	0.000315778256840117	0.00765945864847075	0.00582083298410302	"NFIB/GPC3/HSD11B1/TCF21/CRISPLD2/ERRFI1/SPRY1/PTN"	8
"GO:0050920"	"GO:0050920"	"regulation of chemotaxis"	"9/177"	"229/18866"	0.000320425033381468	0.00771238407269703	0.00586105384946346	"CCL2/GAS6/HSPB1/THBS4/F3/CXCL12/PTN/DUSP1/SERPINE1"	9
"GO:0032496"	"GO:0032496"	"response to lipopolysaccharide"	"11/177"	"334/18866"	0.000325795638524337	0.00778179048047826	0.0059137994971995	"TFPI/ZFP36/NFKBIA/CCL2/GGT5/MGST1/F2R/AKAP12/SLPI/FOS/SERPINE1"	11
"GO:1903034"	"GO:1903034"	"regulation of response to wounding"	"8/177"	"183/18866"	0.00033997855369983	0.00793908158524956	0.00603333343461969	"TFPI/F2R/TSPAN8/F3/SERPINE2/PTN/APOE/SERPINE1"	8
"GO:0034349"	"GO:0034349"	"glial cell apoptotic process"	"3/177"	"15/18866"	0.000339992627811902	0.00793908158524956	0.00603333343461969	"CCL2/GAS6/AKAP12"	3
"GO:0036376"	"GO:0036376"	"sodium ion export across plasma membrane"	"3/177"	"15/18866"	0.000339992627811902	0.00793908158524956	0.00603333343461969	"FXYD1/FXYD2/ATP1A1"	3
"GO:0090090"	"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"8/177"	"184/18866"	0.000352633988444781	0.00817327222106459	0.00621130744558877	"FRZB/GPC3/IGFBP2/IGFBP6/IGFBP4/SFRP4/EGR1/APOE"	8
"GO:0045807"	"GO:0045807"	"positive regulation of endocytosis"	"6/177"	"100/18866"	0.000360224339546456	0.00828780851794751	0.00629834971389663	"C3/GPC3/CLU/SFRP4/APOE/SERPINE1"	6
"GO:0009266"	"GO:0009266"	"response to temperature stimulus"	"9/177"	"233/18866"	0.000363726875956716	0.00830730945159536	0.00631316951814231	"IGFBP7/NFKBIA/HSP90AB1/HSPA8/CIRBP/IGF1/FOS/LXN/CXCL12"	9
"GO:0006882"	"GO:0006882"	"cellular zinc ion homeostasis"	"4/177"	"37/18866"	0.000388366972650031	0.00880579896682569	0.0066919984074479	"MT2A/MT1X/MT1E/MT1M"	4
"GO:0061138"	"GO:0061138"	"morphogenesis of a branching epithelium"	"8/177"	"187/18866"	0.000392923826264713	0.00884502627613156	0.00672180934140089	"MYC/GPC3/TGM2/COL4A1/TCF21/ENG/SOCS3/SPRY1"	8
"GO:0050921"	"GO:0050921"	"positive regulation of chemotaxis"	"7/177"	"144/18866"	0.000424486067568245	0.00948726361015027	0.0072098798995238	"GAS6/HSPB1/THBS4/F3/CXCL12/PTN/SERPINE1"	7
"GO:0048009"	"GO:0048009"	"insulin-like growth factor receptor signaling pathway"	"4/177"	"38/18866"	0.000430900984279587	0.00956233460858744	0.00726693037318095	"IGFBP2/IGFBP6/IGFBP4/IGF1"	4
"GO:0072001"	"GO:0072001"	"renal system development"	"10/177"	"292/18866"	0.000448577116677632	0.009884491535805	0.00751175468179963	"NFIA/MYC/GPC3/SERPINF1/COL4A1/TCF21/ZBTB16/ADAMTS1/SPRY1/EGR1"	10
